symbol,name,sector,market_value,index_weight,amount_shares,isin,country
PCAR,PACCAR INC,Industrials,3122143.2,0.09569,27445,US6937181088,United States
UCG,UNICREDIT,Financials,3111730.74,0.09537,83247,IT0005239360,Italy
HCA,HCA HEALTHCARE INC,Health Care,3108105.0,0.09526,10465,US40412C1018,United States
GM,GENERAL MOTORS,Consumer Discretionary,3094555.04,0.09485,72916,US37045V1008,United States
VLO,VALERO ENERGY CORP,Energy,3082110.32,0.09446,18968,US91913Y1001,United States
CEG,CONSTELLATION ENERGY CORP,Utilities,3078000.26,0.09434,16741,US21037T1097,United States
MUV2,MUENCHENER RUECKVERSICHERUNGS-GESE,Financials,3076544.4,0.09429,6991,DE0008430026,Germany
6098,RECRUIT HOLDINGS LTD,Industrials,3069764.92,0.09409,75200,JP3970300004,Japan
WBC,WESTPAC BANKING CORPORATION CORP,Financials,3049107.55,0.09345,184184,AU000000WBC1,Australia
STLAM,STELLANTIS NV,Consumer Discretionary,3042314.94,0.09325,117255,NL00150001Q9,Italy
PNC,PNC FINANCIAL SERVICES GROUP INC,Financials,3031892.89,0.09293,20501,US6934751057,United States
ECL,ECOLAB INC,Materials,2963061.57,0.09082,13517,US2788651006,United States
MRVL,MARVELL TECHNOLOGY INC,Information Technology,2957459.68,0.09064,45332,US5738741041,United States
NXPI,NXP SEMICONDUCTORS NV,Information Technology,2954205.8,0.09054,13468,NL0009538784,United States
BNS,BANK OF NOVA SCOTIA,Financials,2944550.81,0.09025,63149,CA0641491075,Canada
ROP,ROPER TECHNOLOGIES INC,Information Technology,2920021.26,0.0895,5538,US7766961061,United States
CSU,CONSTELLATION SOFTWARE INC,Information Technology,2902471.17,0.08896,1079,CA21037X1006,Canada
MSI,MOTOROLA SOLUTIONS INC,Information Technology,2888465.14,0.08853,8509,US6200763075,United States
KKR,KKR AND CO INC,Financials,2879567.45,0.08826,30847,US48251W1045,United States
CRH,CRH PUBLIC LIMITED PLC,Materials,2859187.15,0.08763,36664,IE0001827041,United Kingdom
4568,DAIICHI SANKYO LTD,Health Care,2842608.89,0.08712,96900,JP3475350009,Japan
NSC,NORFOLK SOUTHERN CORP,Industrials,2820769.8,0.08646,11740,US6558441084,United States
ANZ,ANZ GROUP HOLDINGS LTD,Financials,2815310.97,0.08629,153210,AU000000ANZ3,Australia
INGA,ING GROEP NV,Financials,2810633.59,0.08614,173901,NL0011821202,Netherlands
8766,TOKIO MARINE HOLDINGS INC,Financials,2809998.38,0.08612,93000,JP3910660004,Japan
AIG,AMERICAN INTERNATIONAL GROUP INC,Financials,2805078.69,0.08597,38431,US0268747849,United States
COF,CAPITAL ONE FINANCIAL CORP,Financials,2802149.55,0.08588,19785,US14040H1059,United States
HLT,HILTON WORLDWIDE HOLDINGS INC,Consumer Discretionary,2789245.78,0.08549,14029,US43300A2033,United States
7267,HONDA MOTOR LTD,Consumer Discretionary,2781742.6,0.08526,240900,JP3854600008,Japan
WDAY,WORKDAY INC CLASS A,Information Technology,2777528.6,0.08513,10865,US98138H1014,United States
AZO,AUTOZONE INC,Consumer Discretionary,2762074.93,0.08466,929,US0533321024,United States
DXCM,DEXCOM INC,Health Care,2754358.7,0.08442,20509,US2521311074,United States
RACE,FERRARI NV,Consumer Discretionary,2742294.37,0.08405,6572,NL0011585146,Italy
BN,BROOKFIELD CORP CLASS A,Financials,2727704.36,0.0836,70621,CA11271J1075,Canada
8001,ITOCHU CORP,Industrials,2719280.84,0.08334,63400,JP3143600009,Japan
EW,EDWARDS LIFESCIENCES CORP,Health Care,2711763.6,0.08311,31368,US28176E1082,United States
ISP,INTESA SANPAOLO,Financials,2700611.13,0.08277,756673,IT0000072618,Italy
ITX,INDUSTRIA DE DISENO TEXTIL INDITEX,Consumer Discretionary,2686203.49,0.08233,57635,ES0148396007,Spain
9984,SOFTBANK GROUP CORP,Communication,2679240.74,0.08212,52600,JP3436100006,Japan
APD,AIR PRODUCTS AND CHEMICALS INC,Materials,2677865.84,0.08208,11492,US0091581068,United States
AJG,ARTHUR J GALLAGHER,Financials,2660700.29,0.08155,11371,US3635761097,United States
ENEL,ENEL,Utilities,2653693.01,0.08133,424122,IT0003128367,Italy
SU,SUNCOR ENERGY INC,Energy,2639476.41,0.0809,69302,CA8672241079,Canada
WELL,WELLTOWER INC,Real Estate,2630947.32,0.08064,28972,US95040Q1040,United States
ABI,ANHEUSER-BUSCH INBEV SA,Consumer Staples,2611963.11,0.08006,45260,BE0974293251,Belgium
MMM,3M,Industrials,2606722.6,0.07989,28495,US88579Y1010,United States
7974,NINTENDO LTD,Communication,2581609.7,0.07912,52600,JP3756600007,Japan
BA.,BAE SYSTEMS PLC,Industrials,2568239.28,0.07872,160341,GB0002634946,United Kingdom
WES,WESFARMERS LTD,Consumer Discretionary,2544002.34,0.07797,60146,AU000000WES1,Australia
F,FORD MOTOR CO,Consumer Discretionary,2507575.5,0.07686,207925,US3453708600,United States
TRV,TRAVELERS COMPANIES INC,Financials,2506733.46,0.07683,11913,US89417E1091,United States
TFC,TRUIST FINANCIAL CORP,Financials,2495629.06,0.07649,69886,US89832Q1094,United States
HOLN,HOLCIM LTD AG,Materials,2487236.75,0.07623,29152,CH0012214059,Switzerland
BAS,BASF N,Materials,2483893.11,0.07613,45645,DE000BASF111,Germany
8411,MIZUHO FINANCIAL GROUP INC,Financials,2468420.66,0.07566,128490,JP3885780001,Japan
D05,DBS GROUP HOLDINGS LTD,Financials,2462476.13,0.07547,92000,SG1L01001701,Singapore
NG.,NATIONAL GRID PLC,Utilities,2460504.22,0.07541,191944,GB00BDR05C01,United Kingdom
AFL,AFLAC INC,Financials,2459281.62,0.07538,30369,US0010551028,United States
LSEG,LONDON STOCK EXCHANGE GROUP PLC,Financials,2453598.56,0.0752,21818,GB00B0SWJX34,United Kingdom
SMCI,SUPER MICRO COMPUTER INC,Information Technology,2441902.4,0.07484,2630,US86800U1043,United States
NUE,NUCOR CORP,Materials,2440902.15,0.07481,12795,US6703461052,United States
MCHP,MICROCHIP TECHNOLOGY INC,Information Technology,2437711.08,0.07471,28948,US5950171042,United States
CPG,COMPASS GROUP PLC,Consumer Discretionary,2427569.46,0.0744,89929,GB00BD6K4575,United Kingdom
WMB,WILLIAMS INC,Energy,2423910.0,0.07429,64500,US9694571004,United States
CPRT,COPART INC,Industrials,2409481.2,0.07385,45291,US2172041061,United States
PRX,PROSUS NV,Consumer Discretionary,2397846.56,0.07349,78491,NL0013654783,Netherlands
9983,FAST RETAILING LTD,Consumer Discretionary,2383508.49,0.07305,9000,JP3802300008,Japan
ROST,ROSS STORES INC,Consumer Discretionary,2377276.6,0.07286,18037,US7782961038,United States
ATCO A,ATLAS COPCO CLASS A,Industrials,2368391.88,0.07259,141874,SE0017486889,Sweden
SPG,SIMON PROPERTY GROUP REIT INC,Real Estate,2351478.24,0.07207,16752,US8288061091,United States
ADSK,AUTODESK INC,Information Technology,2348735.13,0.07199,11151,US0527691069,United States
CM,CANADIAN IMPERIAL BANK OF COMMERCE,Financials,2341438.48,0.07176,49535,CA1360691010,Canada
MET,METLIFE INC,Financials,2338218.65,0.07167,33427,US59156R1086,United States
CARR,CARRIER GLOBAL CORP,Industrials,2337403.44,0.07164,43788,US14448C1045,United States
OKE,ONEOK INC,Energy,2333674.2,0.07153,29965,US6826801036,United States
DHI,D R HORTON INC,Consumer Discretionary,2324889.56,0.07126,15937,US23331A1097,United States
ALL,ALLSTATE CORP,Financials,2319005.43,0.07108,13713,US0200021014,United States
URI,UNITED RENTALS INC,Industrials,2311910.64,0.07086,3653,US9113631090,United States
NEM,NEWMONT,Materials,2285359.65,0.07004,59283,US6516391066,United States
TEL,TE CONNECTIVITY LTD,Information Technology,2281816.64,0.06994,16243,CH0102993182,United States
AEP,AMERICAN ELECTRIC POWER INC,Utilities,2279316.48,0.06986,27608,US0255371017,United States
BK,BANK OF NEW YORK MELLON CORP,Financials,2274476.75,0.06971,41167,US0640581007,United States
