symbol,name,sector,market_value,index_weight,amount_shares,isin,country
BAYN,BAYER AG,Health Care,6998703.57,0.03887,250311,DE000BAY0017,Germany
TSCO,TRACTOR SUPPLY,Consumer Discretionary,6955976.7,0.03863,28122,US8923561067,United States
HEIA,HEINEKEN NV,Consumer Staples,6948238.44,0.03859,74100,NL0000009165,Netherlands
AMS,AMADEUS IT GROUP SA,Consumer Discretionary,6939191.15,0.03854,113772,ES0109067019,Spain
CAH,CARDINAL HEALTH INC,Health Care,6937064.0,0.03853,65444,US14149Y1082,United States
EBAY,EBAY INC,Consumer Discretionary,6879463.65,0.03821,137727,US2786421030,United States
KER,KERING SA,Consumer Discretionary,6843506.6,0.03801,18862,FR0000121485,France
STMPA,STMICROELECTRONICS NV,Information Technology,6842220.98,0.038,170893,NL0000226223,France
RJF,RAYMOND JAMES INC,Financials,6826467.08,0.03792,55973,US7547301090,United States
6954,FANUC CORP,Industrials,6820163.62,0.03788,243100,JP3802400006,Japan
1211,BYD LTD H,Consumer Discretionary,6819084.34,0.03787,260000,CNE100000296,China
DLTR,DOLLAR TREE INC,Consumer Staples,6805399.71,0.0378,55677,US2567461080,United States
HPQ,HP INC,Information Technology,6799961.14,0.03777,246197,US40434L1052,United States
LYB,LYONDELLBASELL INDUSTRIES NV CLASS,Materials,6739916.4,0.03743,67806,NL0009434992,United States
CBRE,CBRE GROUP INC CLASS A,Real Estate,6702305.94,0.03723,78721,US12504L1098,United States
KEYS,KEYSIGHT TECHNOLOGIES INC,Information Technology,6686139.02,0.03714,45518,US49338L1035,United States
9888,BAIDU CLASS A INC,Communication,6682902.24,0.03712,559460,KYG070341048,China
FMG,FORTESCUE LTD,Materials,6680755.87,0.03711,413686,AU000000FMG4,Australia
9961,TRIP.COM GROUP LTD,Consumer Discretionary,6651644.28,0.03694,135376,KYG9066F1019,China
CHD,CHURCH AND DWIGHT INC,Consumer Staples,6642984.0,0.0369,64370,US1713401024,United States
CHTR,CHARTER COMMUNICATIONS INC CLASS A,Communication,6638361.31,0.03687,25541,US16119P1084,United States
NET,CLOUDFLARE INC CLASS A,Information Technology,6615366.03,0.03674,76293,US18915M1071,United States
NVR,NVR INC,Consumer Discretionary,6608539.08,0.03671,858,US62944T1051,United States
RMD,RESMED INC,Health Care,6610111.37,0.03671,37217,US7611521078,United States
PUB,PUBLICIS GROUPE SA,Communication,6602020.73,0.03667,61315,FR0000130577,France
NTR,NUTRIEN LTD,Materials,6591449.19,0.03661,125043,CA67077M1086,Canada
8801,MITSUI FUDOSAN LTD,Real Estate,6581257.88,0.03655,630500,JP3893200000,Japan
VST,VISTRA CORP,Utilities,6574758.12,0.03652,99799,US92840M1027,United States
HWM,HOWMET AEROSPACE INC,Industrials,6560693.0,0.03644,103318,US4432011082,United States
8053,SUMITOMO CORP,Industrials,6557893.61,0.03642,269900,JP3404600003,Japan
6723,RENESAS ELECTRONICS CORP,Information Technology,6505527.57,0.03613,394400,JP3164720009,Japan
6301,KOMATSU LTD,Industrials,6491555.7,0.03606,227300,JP3304200003,Japan
DOL,DOLLARAMA INC,Consumer Discretionary,6487389.48,0.03603,79020,CA25675T1075,Canada
VWS,VESTAS WIND SYSTEMS,Industrials,6473873.36,0.03596,256557,DK0061539921,Denmark
5108,BRIDGESTONE CORP,Consumer Discretionary,6471205.17,0.03594,149100,JP3830800003,Japan
WEC,WEC ENERGY GROUP INC,Utilities,6456275.28,0.03586,80262,US92939U1060,United States
TRI,THOMSON REUTERS CORP,Industrials,6434699.81,0.03574,42593,CA8849038085,Canada
TSCO,TESCO PLC,Consumer Staples,6410582.52,0.03561,1822046,GB00BLGZ9862,United Kingdom
PRU,PRUDENTIAL PLC,Financials,6407930.98,0.03559,712340,GB0007099541,United Kingdom
WAB,WESTINGHOUSE AIR BRAKE TECHNOLOGIE,Industrials,6405588.0,0.03558,44400,US9297401088,United States
FEMSAUBD,FOMENTO ECONOMICO MEXICANO,Consumer Staples,6404140.66,0.03557,539500,MXP320321310,Mexico
2318,PING AN INSURANCE (GROUP) CO OF CH,Financials,6397035.07,0.03553,1595500,CNE1000003X6,China
BR,BROADRIDGE FINANCIAL SOLUTIONS INC,Industrials,6371813.64,0.03539,33018,US11133T1034,United States
EIX,EDISON INTERNATIONAL,Utilities,6370836.3,0.03538,93510,US2810201077,United States
8002,MARUBENI CORP,Industrials,6356223.77,0.0353,371300,JP3877600001,Japan
AVB,AVALONBAY COMMUNITIES REIT INC,Real Estate,6336298.22,0.03519,34811,US0534841012,United States
PHM,PULTEGROUP INC,Consumer Discretionary,6336619.92,0.03519,59802,US7458671010,United States
TCL,TRANSURBAN GROUP STAPLED UNITS,Industrials,6329243.74,0.03515,767930,AU000000TCL6,Australia
ZBH,ZIMMER BIOMET HOLDINGS INC,Health Care,6326518.61,0.03514,53017,US98956P1021,United States
DOV,DOVER CORP,Industrials,6323043.61,0.03512,37501,US2600031080,United States
BLDR,BUILDERS FIRSTSOURCE INC,Industrials,6317277.96,0.03509,34657,US12008R1077,United States
GPC,GENUINE PARTS,Consumer Discretionary,6289187.73,0.03493,39251,US3724601055,United States
STT,STATE STREET CORP,Financials,6278664.48,0.03487,85962,US8574771031,United States
WOW,WOOLWORTHS GROUP LTD,Consumer Staples,6247622.94,0.0347,305837,AU000000WOW2,Australia
MTB,M&T BANK CORP,Financials,6235068.0,0.03463,44760,US55261F1049,United States
TROW,T ROWE PRICE GROUP INC,Financials,6235744.32,0.03463,57356,US74144T1088,United States
8591,ORIX CORP,Financials,6231633.95,0.03461,305700,JP3200450009,Japan
G,ASSICURAZIONI GENERALI,Financials,6222093.18,0.03456,259180,IT0000062072,Italy
WPM,WHEATON PRECIOUS METALS CORP,Materials,6221693.05,0.03456,117996,CA9628791027,Canada
EQNR,EQUINOR,Energy,6219959.58,0.03455,228363,NO0010096985,Norway
DTG,DAIMLER TRUCK HOLDING E AG,Industrials,6207481.4,0.03448,132250,DE000DTR0CK8,Germany
MDB,MONGODB INC CLASS A,Information Technology,6203312.85,0.03445,18487,US60937P1066,United States
HEXA B,HEXAGON CLASS B,Information Technology,6116555.93,0.03397,549902,SE0015961909,Sweden
STLD,STEEL DYNAMICS INC,Materials,6105188.76,0.03391,44868,US8581191009,United States
4901,FUJIFILM HOLDINGS CORP,Information Technology,6051451.58,0.03361,279900,JP3814000000,Japan
GLW,CORNING INC,Information Technology,6045903.27,0.03358,195597,US2193501051,United States
NTAP,NETAPP INC,Information Technology,6044149.98,0.03357,60357,US64110D1046,United States
AWK,AMERICAN WATER WORKS INC,Utilities,6032376.75,0.03351,51405,US0304201033,United States
FFH,FAIRFAX FINANCIAL HOLDINGS SUB VOT,Financials,6026891.72,0.03347,5510,CA3039011026,Canada
SAND,SANDVIK,Industrials,6026694.6,0.03347,274864,SE0000667891,Sweden
FITB,FIFTH THIRD BANCORP,Financials,5989355.5,0.03327,175025,US3167731005,United States
BAJFINANCE,BAJAJ FINANCE LTD,Financials,5988236.09,0.03326,72578,INE296A01024,India
UMG,UNIVERSAL MUSIC GROUP NV,Communication,5984816.89,0.03324,209264,NL0015000IY2,Netherlands
8725,MS&AD INSURANCE GROUP HOLDINGS INC,Financials,5980582.05,0.03322,345700,JP3890310000,Japan
RHM,RHEINMETALL AG,Industrials,5971546.79,0.03317,10980,DE0007030009,Germany
TTWO,TAKE TWO INTERACTIVE SOFTWARE INC,Communication,5965667.52,0.03313,42418,US8740541094,United States
TRGP,TARGA RESOURCES CORP,Energy,5954632.38,0.03307,53271,US87612G1013,United States
M&M,MAHINDRA AND MAHINDRA LTD,Consumer Discretionary,5936653.99,0.03297,244937,INE101A01026,India
KOTAKBANK,KOTAK MAHINDRA BANK LTD,Financials,5919251.97,0.03288,276777,INE237A01028,India
TEF,TELEFONICA SA,Communication,5909005.38,0.03282,1400732,ES0178430E18,Spain
FNV,FRANCO NEVADA CORP,Materials,5857064.61,0.03253,48091,CA3518581051,Canada
IRM,IRON MOUNTAIN INC,Real Estate,5840332.76,0.03244,78478,US46284V1017,United States
SBAC,SBA COMMUNICATIONS REIT CORP CLASS,Real Estate,5791890.1,0.03217,29558,US78410G1040,United States
1211,SAUDI ARABIAN MINING,Materials,5746878.33,0.03192,391958,SA123GA0ITH7,Saudi Arabia
KFH,KUWAIT FINANCE HOUSE,Financials,5721060.69,0.03178,2425352,KW0EQ0100085,Kuwait
WY,WEYERHAEUSER REIT,Real Estate,5716045.5,0.03175,182330,US9621661043,United States
GIB.A,CGI INC,Information Technology,5710770.97,0.03172,54891,CA12532H1047,Canada
8750,DAI-ICHI LIFE HOLDINGS INC,Financials,5706109.62,0.03169,251800,JP3476480003,Japan
NDAQ,NASDAQ INC,Financials,5705989.23,0.03169,94989,US6311031081,United States
4543,TERUMO CORP,Health Care,5704276.15,0.03168,342600,JP3546800008,Japan
HPE,HEWLETT PACKARD ENTERPRISE,Information Technology,5702180.4,0.03167,334635,US42824C1099,United States
INVH,INVITATION HOMES INC,Real Estate,5699576.4,0.03166,170646,US46187W1071,United States
BBRI,BANK RAKYAT INDONESIA (PERSERO),Financials,5690083.72,0.0316,16810430,ID1000118201,Indonesia
GMEXICOB,GRUPO MEXICO B,Materials,5654802.2,0.03141,932028,MXP370841019,Mexico
ALGN,ALIGN TECHNOLOGY INC,Health Care,5653741.08,0.0314,18762,US0162551016,United States
EVO,EVOLUTION,Consumer Discretionary,5648845.57,0.03137,47708,SE0012673267,Sweden
HINDUNILVR,HINDUSTAN UNILEVER LTD,Consumer Staples,5630934.4,0.03128,212409,INE030A01027,India
4519,CHUGAI PHARMACEUTICAL LTD,Health Care,5625746.16,0.03125,170900,JP3519400000,Japan
TATAMOTORS,TATA MOTORS LTD,Consumer Discretionary,5588820.93,0.03104,480697,INE155A01022,India
GRMN,GARMIN LTD,Consumer Discretionary,5586021.12,0.03103,39696,CH0114405324,United States
TECK.B,TECK RESOURCES SUBORDINATE VOTING,Materials,5580504.22,0.031,116767,CA8787422044,Canada
ARGX,ARGENX,Health Care,5565393.22,0.03091,15272,NL0010832176,Belgium
DECK,DECKERS OUTDOOR CORP,Consumer Discretionary,5542639.5,0.03078,6815,US2435371073,United States
MOH,MOLINA HEALTHCARE INC,Health Care,5539346.18,0.03077,15347,US60855R1005,United States
ES,EVERSOURCE ENERGY,Utilities,5529722.6,0.03071,93740,US30040W1080,United States
WDC,WESTERN DIGITAL CORP,Information Technology,5529615.84,0.03071,80937,US9581021055,United States
EQR,EQUITY RESIDENTIAL REIT,Real Estate,5526059.94,0.03069,90606,US29476L1070,United States
2382,QUANTA COMPUTER INC,Information Technology,5506345.55,0.03058,711000,TW0002382009,Taiwan
ARE,ALEXANDRIA REAL ESTATE EQUITIES RE,Real Estate,5489135.63,0.03049,47113,US0152711091,United States
ARES,ARES MANAGEMENT CORP CLASS A,Financials,5486786.0,0.03047,41980,US03990B1017,United States
SSE,SSE PLC,Utilities,5483681.92,0.03046,267445,GB0007908733,United Kingdom
SE,SEA ADS REPRESENTING LTD CLASS A,Communication,5476019.5,0.03041,97265,US81141R1005,Singapore
CABK,CAIXABANK SA,Financials,5467870.95,0.03037,1063744,ES0140609019,Spain
RWE,RWE AG,Utilities,5458135.96,0.03032,158391,DE0007037129,Germany
IFF,INTERNATIONAL FLAVORS & FRAGRANCES,Materials,5450302.0,0.03027,65195,US4595061015,United States
PTC,PTC INC,Information Technology,5449862.6,0.03027,31018,US69370C1009,United States
SLHN,SWISS LIFE HOLDING AG,Financials,5433191.1,0.03018,8148,CH0014852781,Switzerland
VIE,VEOLIA ENVIRON. SA,Utilities,5433486.7,0.03018,178108,FR0000124141,France
HUBB,HUBBELL INC,Industrials,5430724.32,0.03016,13844,US4435106079,United States
STE,STERIS,Health Care,5408817.35,0.03004,26935,IE00BFY8C754,United States
2222,SAUDI ARABIAN OIL,Energy,5405697.14,0.03002,678189,SA14TG012N13,Saudi Arabia
000270,KIA CORPORATION CORP,Consumer Discretionary,5391925.27,0.02995,65979,KR7000270009,Korea (South)
ULTA,ULTA BEAUTY INC,Consumer Discretionary,5372540.18,0.02984,12638,US90384S3031,United States
MRK,MERCK,Health Care,5357217.79,0.02976,34260,DE0006599905,Germany
CPAY,CORPAY INC,Financials,5341032.24,0.02967,18066,US2199481068,United States
SEB A,SKANDINAVISKA ENSKILDA BANKEN,Financials,5331771.65,0.02961,401352,SE0000148884,Sweden
CTRA,COTERRA ENERGY INC,Energy,5327389.52,0.02959,195716,US1270971039,United States
REP,REPSOL SA,Energy,5322470.54,0.02956,332007,ES0173516115,Spain
HBAN,HUNTINGTON BANCSHARES INC,Financials,5300060.22,0.02944,402129,US4461501045,United States
DTE,DTE ENERGY,Utilities,5294930.96,0.02941,49727,US2333311072,United States
QSR,RESTAURANTS BRANDS INTERNATIONAL I,Consumer Discretionary,5288664.9,0.02937,74044,CA76131D1033,Canada
ETR,ENTERGY CORP,Utilities,5284402.5,0.02935,50934,US29364G1031,United States
NSIS B,NOVOZYMES B,Materials,5279937.98,0.02933,96611,DK0060336014,Denmark
CCO,CAMECO CORP,Energy,5265723.94,0.02925,109184,CA13321L1085,Canada
AXON,AXON ENTERPRISE INC,Industrials,5251273.14,0.02917,17646,US05464C1018,United States
BALL,BALL CORP,Materials,5247935.55,0.02915,81553,US0584981064,United States
2010,SAUDI BASIC INDUSTRIES,Materials,5236631.64,0.02909,242814,SA0007879121,Saudi Arabia
IMB,IMPERIAL BRANDS PLC,Consumer Staples,5201477.97,0.02889,239028,GB0004544929,United Kingdom
ATCO B,ATLAS COPCO CLASS B,Industrials,5192282.4,0.02884,356401,SE0017486897,Sweden
VLTO,VERALTO CORP,Industrials,5191603.2,0.02884,58464,US92338C1036,United States
MARUTI,MARUTI SUZUKI INDIA LTD,Consumer Discretionary,5191476.82,0.02883,34964,INE585B01010,India
ORA,ORANGE SA,Communication,5161113.92,0.02867,453522,FR0000133308,France
TXT,TEXTRON INC,Industrials,5125321.38,0.02847,55361,US8832031012,United States
BRO,BROWN & BROWN INC,Financials,5116869.1,0.02842,63070,US1152361010,United States
DANSKE,DANSKE BANK,Financials,5116257.76,0.02842,176661,DK0010274414,Denmark
GEBN,GEBERIT AG,Industrials,5114666.92,0.02841,9347,CH0030170408,Switzerland
FER,FERROVIAL,Industrials,5110949.08,0.02839,144387,NL0015001FS8,Spain
VOD,VODAFONE GROUP PLC,Communication,5098657.18,0.02832,6171720,GB00BH4HKS39,United Kingdom
FE,FIRSTENERGY CORP,Utilities,5095290.15,0.0283,135405,US3379321074,United States
PPL,PEMBINA PIPELINE CORP,Energy,5089591.22,0.02827,148326,CA7063271034,Canada
857,PETROCHINA LTD H,Energy,5088402.68,0.02826,5444000,CNE1000003W8,China
APTV,APTIV PLC,Consumer Discretionary,5076442.24,0.0282,73232,JE00B783TY65,United States
VNA,VONOVIA SE,Real Estate,5071099.12,0.02817,190747,DE000A1ML7J1,Germany
ENTG,ENTEGRIS INC,Information Technology,5068349.2,0.02815,39880,US29362U1043,United States
005490,POSCO,Materials,5068480.28,0.02815,17843,KR7005490008,Korea (South)
HCLTECH,HCL TECHNOLOGIES LTD,Information Technology,5055864.58,0.02808,287963,INE860A01027,India
068270,CELLTRION INC,Health Care,5041277.69,0.028,39082,KR7068270008,Korea (South)
DSFIR,DSM FIRMENICH AG,Materials,5040154.06,0.02799,46035,CH1216478797,Netherlands
WBD,WARNER BROS. DISCOVERY INC SERIES,Communication,5037630.03,0.02798,606213,US9344231041,United States
CNP,CENTERPOINT ENERGY INC,Utilities,5028764.0,0.02793,179920,US15189T1079,United States
STAN,STANDARD CHARTERED PLC,Financials,5010280.09,0.02783,608491,GB0004082847,United Kingdom
WALMEX*,WALMART DE MEXICO V,Consumer Staples,4992596.36,0.02773,1352000,MX01WA000038,Mexico
600519,KWEICHOW MOUTAI LTD A,Consumer Staples,4984665.33,0.02769,21632,CNE0000018R8,China
BAH,BOOZ ALLEN HAMILTON HOLDING CORP C,Industrials,4971717.87,0.02761,35637,US0995021062,United States
8802,MITSUBISHI ESTATE CO LTD,Real Estate,4970767.66,0.02761,272700,JP3899600005,Japan
DRI,DARDEN RESTAURANTS INC,Consumer Discretionary,4960542.17,0.02755,32573,US2371941053,United States
4452,KAO CORP,Consumer Staples,4955974.13,0.02753,124100,JP3205800000,Japan
GLE,SOCIETE GENERALE SA,Financials,4956389.34,0.02753,188243,FR0000130809,France
PFG,PRINCIPAL FINANCIAL GROUP INC,Financials,4938237.36,0.02743,62541,US74251V1026,United States
LPLA,LPL FINANCIAL HOLDINGS INC,Financials,4924719.66,0.02735,18958,US50212V1008,United States
6752,PANASONIC HOLDINGS CORP,Consumer Discretionary,4917442.85,0.02731,554400,JP3866800000,Japan
SAMPO,SAMPO,Financials,4917407.17,0.02731,116981,FI4000552500,Finland
BAX,BAXTER INTERNATIONAL INC,Health Care,4908392.45,0.02726,123793,US0718131099,United States
MKL,MARKEL GROUP INC,Financials,4900075.56,0.02722,3412,US5705351048,United States
6178,JAPAN POST HOLDINGS LTD,Financials,4899266.61,0.02721,531800,JP3752900005,Japan
2308,DELTA ELECTRONICS INC,Information Technology,4891190.43,0.02717,512000,TW0002308004,Taiwan
5401,NIPPON STEEL CORP,Materials,4887594.77,0.02715,218234,JP3381000003,Japan
OMC,OMNICOM GROUP INC,Communication,4881342.0,0.02711,53348,US6819191064,United States
GMAB,GENMAB,Health Care,4872498.09,0.02706,17107,DK0010272202,Denmark
ILMN,ILLUMINA INC,Health Care,4868890.25,0.02704,41725,US4523271090,United States
RS,RELIANCE STEEL & ALUMINUM,Materials,4868352.96,0.02704,15206,US7595091023,United States
HOLX,HOLOGIC INC,Health Care,4857993.7,0.02698,64687,US4364401012,United States
7010,SAUDI TELECOM,Communication,4850428.2,0.02694,463565,SA0007879543,Saudi Arabia
COO,COOPER INC,Health Care,4843806.16,0.0269,53576,US2166485019,United States
PPL,PPL CORP,Utilities,4827537.0,0.02681,181350,US69351T1060,United States
IEX,IDEX CORP,Industrials,4822713.0,0.02679,21330,US45167R1041,United States
CINF,CINCINNATI FINANCIAL CORP,Financials,4821728.08,0.02678,41029,US1720621010,United States
LGEN,LEGAL AND GENERAL GROUP PLC,Financials,4820747.93,0.02678,1581015,GB0005603997,United Kingdom
669,TECHTRONIC INDUSTRIES LTD,Industrials,4811844.4,0.02673,362000,HK0669013440,Hong Kong
PINS,PINTEREST INC CLASS A,Communication,4810092.69,0.02672,146159,US72352L1061,United States
6920,LASERTEC CORP,Information Technology,4803220.7,0.02668,19800,JP3979200007,Japan
6594,NIDEC CORP,Industrials,4795692.81,0.02664,109500,JP3734800000,Japan
CSL,CARLISLE COMPANIES INC,Industrials,4784413.02,0.02657,13022,US1423391002,United States
TDY,TELEDYNE TECHNOLOGIES INC,Information Technology,4779272.16,0.02655,11944,US8793601050,United States
6701,NEC CORP,Information Technology,4775210.99,0.02652,67400,JP3733000008,Japan
NOKIA,NOKIA,Information Technology,4751360.55,0.02639,1381158,FI0009000681,Finland
AEE,AMEREN CORP,Utilities,4747447.23,0.02637,65473,US0236081024,United States
AVY,AVERY DENNISON CORP,Materials,4745755.15,0.02636,22669,US0536111091,United States
CLNX,CELLNEX TELECOM SA,Communication,4730667.14,0.02628,145324,ES0105066007,Spain
CBOE,CBOE GLOBAL MARKETS INC,Financials,4691056.77,0.02606,26427,US12503M1080,United States
RF,REGIONS FINANCIAL CORP,Financials,4684659.0,0.02602,246561,US7591EP1005,United States
MKC,MCCORMICK & CO NON-VOTING INC,Consumer Staples,4679117.4,0.02599,64362,US5797802064,United States
2303,UNITED MICRO ELECTRONICS CORP,Information Technology,4677707.87,0.02598,3014000,TW0002303005,Taiwan
8604,NOMURA HOLDINGS INC,Financials,4663818.33,0.0259,795700,JP3762600009,Japan
EXPE,EXPEDIA GROUP INC,Consumer Discretionary,4660754.1,0.02589,36327,US30212P3038,United States
DNB,DNB BANK,Financials,4660131.5,0.02588,243241,NO0010161896,Norway
9020,EAST JAPAN RAILWAY,Industrials,4637396.93,0.02576,246200,JP3783600004,Japan
WSP,WSP GLOBAL INC,Industrials,4638762.68,0.02576,30385,CA92938W2022,Canada
FTS,FORTIS INC,Utilities,4635166.38,0.02574,121724,CA3495531079,Canada
UPM,UPM-KYMMENE,Materials,4630153.17,0.02572,139273,FI0009005987,Finland
FDS,FACTSET RESEARCH SYSTEMS INC,Financials,4622277.98,0.02567,10763,US3030751057,United States
6762,TDK CORP,Information Technology,4609361.36,0.0256,97300,JP3538800008,Japan
J,JACOBS SOLUTIONS INC,Industrials,4603623.5,0.02557,32081,US46982L1089,United States
HO,THALES SA,Industrials,4601011.07,0.02555,27813,FR0000121329,France
8630,SOMPO HOLDINGS INC,Financials,4587366.86,0.02548,231200,JP3165000005,Japan
SYF,SYNCHRONY FINANCIAL,Financials,4577392.8,0.02542,112191,US87165B1035,United States
NBK,NATIONAL BANK OF KUWAIT,Financials,4568319.7,0.02537,1658370,KW0EQ0100010,Kuwait
GDDY,GODADDY INC CLASS A,Information Technology,4550260.95,0.02527,37497,US3802371076,United States
EAND,EMIRATES TELECOM,Communication,4545612.42,0.02525,919260,AEE000401019,United Arab Emirates
NWG,NATWEST GROUP PLC,Financials,4545353.08,0.02525,1326146,GB00BM8PJY71,United Kingdom
ALNY,ALNYLAM PHARMACEUTICALS INC,Health Care,4523911.4,0.02513,31165,US02043Q1076,United States
NRG,NRG ENERGY INC,Utilities,4491771.4,0.02495,63695,US6293775085,United States
FSLR,FIRST SOLAR INC,Information Technology,4485876.02,0.02492,25738,US3364331070,United States
CLX,CLOROX,Consumer Staples,4484308.0,0.02491,31315,US1890541097,United States
7733,OLYMPUS CORP,Health Care,4480327.89,0.02488,313400,JP3201200007,Japan
QBE,QBE INSURANCE GROUP LTD,Financials,4469726.46,0.02483,397428,AU000000QBE9,Australia
MRO,MARATHON OIL CORP,Energy,4464199.8,0.0248,162927,US5658491064,United States
KBC,KBC GROEP,Financials,4433913.38,0.02463,59445,BE0003565737,Belgium
SUNPHARMA,SUN PHARMACEUTICAL INDUSTRIES LTD,Health Care,4430827.46,0.02461,244117,INE044A01036,India
EXPD,EXPEDITORS INTERNATIONAL OF WASHIN,Industrials,4414702.44,0.02452,38469,US3021301094,United States
2891,CTBC FINANCIAL HOLDING LTD,Financials,4410335.33,0.0245,4500142,TW0002891009,Taiwan
LH,LABORATORY CORPORATION OF AMERICA,Health Care,4408243.9,0.02448,22102,US50540R4092,United States
CE,CELANESE CORP,Materials,4397547.42,0.02442,28441,US1508701034,United States
PHIA,KONINKLIJKE PHILIPS NV,Health Care,4388211.65,0.02437,217955,NL0000009538,Netherlands
EPI A,EPIROC CLASS A,Industrials,4381905.62,0.02434,225088,SE0015658109,Sweden
FCNCA,FIRST CITIZENS BANCSHARES INC CLAS,Financials,4382593.84,0.02434,2824,US31946M1036,United States
QNBK,QATAR NATIONAL BANK,Financials,4381386.21,0.02434,1131392,QA0006929895,Qatar
105560,KB FINANCIAL GROUP INC,Financials,4375419.35,0.0243,93863,KR7105560007,Korea (South)
STX,SEAGATE TECHNOLOGY HOLDINGS PLC,Information Technology,4371087.84,0.02428,52386,IE00BKVD2N49,United States
4503,ASTELLAS PHARMA INC,Health Care,4364512.53,0.02424,460500,JP3942400007,Japan
HNR1,HANNOVER RUECK,Financials,4364993.4,0.02424,17834,DE0008402215,Germany
SBIN,STATE BANK OF INDIA,Financials,4362245.58,0.02423,489325,INE062A01020,India
WRB,WR BERKLEY CORP,Financials,4353646.76,0.02418,53762,US0844231029,United States
JBL,JABIL INC,Information Technology,4352280.15,0.02417,33585,US4663131039,United States
SWED A,SWEDBANK,Financials,4350112.42,0.02416,223350,SE0000242455,Sweden
DKNG,DRAFTKINGS INC CLASS A,Consumer Discretionary,4348007.16,0.02415,104419,US26142V1052,United States
GFI,GOLD FIELDS LTD,Materials,4345871.83,0.02414,245394,ZAE000018123,South Africa
2015,LI AUTO CLASS A INC,Consumer Discretionary,4344473.93,0.02413,296376,KYG5479M1050,China
WSM,WILLIAMS SONOMA INC,Consumer Discretionary,4344455.26,0.02413,15542,US9699041011,United States
COLO B,COLOPLAST B,Health Care,4337436.25,0.02409,33891,DK0060448595,Denmark
035420,NAVER CORP,Communication,4324586.18,0.02402,32858,KR7035420009,Korea (South)
STO,SANTOS LTD,Energy,4324983.11,0.02402,874132,AU000000STO6,Australia
CMS,CMS ENERGY CORP,Utilities,4314128.08,0.02396,73771,US1258961002,United States
POW,POWER CORPORATION OF CANADA,Financials,4313441.58,0.02396,162736,CA7392391016,Canada
DELTA.R,DELTA ELECTRONICS (THAILAND) NON-V,Information Technology,4308886.92,0.02393,2185200,TH0528010R18,Thailand
KYGA,KERRY GROUP PLC,Consumer Staples,4308452.86,0.02393,51150,IE0004906560,Ireland
2802,AJINOMOTO INC,Consumer Staples,4300652.55,0.02389,120600,JP3119600009,Japan
VRSN,VERISIGN INC,Information Technology,4296449.68,0.02386,23483,US92343E1029,United States
WAT,WATERS CORP,Health Care,4282223.42,0.02378,14554,US9418481035,United States
7269,SUZUKI MOTOR CORP,Consumer Discretionary,4279458.04,0.02377,376400,JP3397200001,Japan
DPZ,DOMINOS PIZZA INC,Consumer Discretionary,4274732.5,0.02374,8875,US25754A2015,United States
MAS,MASCO CORP,Industrials,4268057.56,0.02371,59098,US5745991068,United States
LII,LENNOX INTERNATIONAL INC,Industrials,4264434.72,0.02369,9298,US5261071071,United States
006400,SAMSUNG SDI LTD,Information Technology,4256575.99,0.02364,14412,KR7006400006,Korea (South)
BMRN,BIOMARIN PHARMACEUTICAL INC,Health Care,4250853.65,0.02361,47195,US09061G1013,United States
LDOS,LEIDOS HOLDINGS INC,Industrials,4250165.92,0.02361,34342,US5253271028,United States
TSN,TYSON FOODS INC CLASS A,Consumer Staples,4250296.26,0.02361,72198,US9024941034,United States
NTPC,NTPC LTD,Utilities,4245806.31,0.02358,1010170,INE733E01010,India
AMXB,AMERICA MOVIL B,Communication,4218192.31,0.02343,4771010,MX01AM050019,Mexico
TYL,TYLER TECHNOLOGIES INC,Information Technology,4218483.55,0.02343,10469,US9022521051,United States
NTRS,NORTHERN TRUST CORP,Financials,4212071.99,0.02339,51739,US6658591044,United States
LVS,LAS VEGAS SANDS CORP,Consumer Discretionary,4207884.2,0.02337,91715,US5178341070,United States
6326,KUBOTA CORP,Industrials,4201338.72,0.02334,268000,JP3266400005,Japan
ITC,ITC LTD,Consumer Staples,4201301.69,0.02333,838016,INE154A01025,India
L,LOBLAW COMPANIES LTD,Consumer Staples,4200397.78,0.02333,38979,CA5394811015,Canada
FAB,FIRST ABU DHABI BANK,Financials,4189243.49,0.02327,1196345,AEN000101016,United Arab Emirates
BBDC4,BANCO BRADESCO PREF SA,Financials,4177547.14,0.0232,1592322,BRBBDCACNPR8,Brazil
2881,FUBON FINANCIAL HOLDING LTD,Financials,4168029.73,0.02315,2033439,TW0002881000,Taiwan
SUI,SUN COMMUNITIES REIT INC,Real Estate,4159977.36,0.02311,35266,US8666741041,United States
6971,KYOCERA CORP,Information Technology,4157793.37,0.02309,333800,JP3249600002,Japan
ACA,CREDIT AGRICOLE SA,Financials,4148345.67,0.02304,279982,FR0000045072,France
CFG,CITIZENS FINANCIAL GROUP INC,Financials,4125429.7,0.02291,125393,US1746101054,United States
AER,AERCAP HOLDINGS NV,Industrials,4101166.5,0.02278,48975,NL0000687663,Netherlands
2502,ASAHI GROUP HOLDINGS LTD,Consumer Staples,4097003.72,0.02276,118900,JP3116000005,Japan
SWKS,SKYWORKS SOLUTIONS INC,Information Technology,4097209.02,0.02276,41971,US83088M1027,United States
VTR,VENTAS REIT INC,Real Estate,4096979.12,0.02276,96083,US92276F1003,United States
PKG,PACKAGING CORP OF AMERICA,Materials,4087094.25,0.0227,22929,US6951561090,United States
