symbol,name,sector,market_value,index_weight,amount_shares,isin,country
316140,WOORI FINANCIAL GROUP INC,Financials,14069242.87,0.08333,1430842,KR7316140003,Korea (South)
7203,AL-ELM INFORMATION SECURITY COMPAN,Information Technology,14058537.75,0.08327,57749,SA15GG53GHH3,Saudi Arabia
012450,HANWHA AEROSPACE LTD,Industrials,14030617.28,0.08311,85236,KR7012450003,Korea (South)
003670,POSCO FUTURE M LTD,Industrials,13958378.67,0.08268,74136,KR7003670007,Korea (South)
4938,PEGATRON CORP,Information Technology,13954188.14,0.08265,4672414,TW0004938006,Taiwan
ALDAR,ALDAR PROPERTIES,Real Estate,13835827.81,0.08195,9323317,AEA002001013,United Arab Emirates
1050,BANQUE SAUDI FRANSI,Financials,13726673.86,0.08131,1410726,SA0007879782,Saudi Arabia
138040,MERITZ FINANCIAL GROUP INC,Financials,13724441.31,0.08129,246959,KR7138040001,Korea (South)
ASURB,GRUPO AEROPORTUARIO DEL SURESTE B,Industrials,13688647.49,0.08108,444842,MXP001661018,Mexico
GODREJCP,GODREJ CONSUMER PRODUCTS LTD,Consumer Staples,13684783.08,0.08106,983283,INE102D01028,India
IOC,INDIAN OIL CORP LTD,Energy,13635303.43,0.08076,6740701,INE242A01010,India
3045,TAIWAN MOBILE LTD,Communication,13591584.61,0.08051,4247600,TW0003045001,Taiwan
2395,ADVANTECH LTD,Information Technology,13538923.07,0.08019,1177213,TW0002395001,Taiwan
AKBNK.E,AKBANK A,Financials,13484778.58,0.07987,7484340,TRAAKBNK91N6,Turkey
GAIL,GAIL INDIA LTD,Utilities,13474542.83,0.07981,5530570,INE129A01019,India
688,CHINA OVERSEAS LAND INVESTMENT LTD,Real Estate,13471955.1,0.0798,9174460,HK0688002218,China
5876,SHANGHAI COMMERCIAL LTD,Financials,13277669.09,0.07865,9326229,TW0005876007,Taiwan
TVSMOTOR,TVS MOTOR COMPANY LTD,Consumer Discretionary,13252823.31,0.0785,570528,INE494B01023,India
CHOLAFIN,CHOLAMANDALAM INVESTMENT AND FINAN,Financials,13231973.96,0.07838,988096,INE121A01024,India
259960,KRAFTON INC,Communication,13227910.7,0.07835,69851,KR7259960003,Korea (South)
ADANIPOWER,ADANI POWER LTD,Utilities,13193740.4,0.07815,1842982,INE814H01011,India
TUPRS.E,TURKIYE PETROL RAFINERILERI A,Energy,13087322.24,0.07752,2287747,TRATUPRS91E8,Turkey
SBSP3,COMPANHIA DE SANEAMENTO BASICO DE,Utilities,12954168.91,0.07673,821448,BRSBSPACNOR5,Brazil
NIO,NIO AMERICAN DEPOSITARY SHARES REP,Consumer Discretionary,12953044.0,0.07672,3238261,US62914V1061,China
CUMMINSIND,CUMMINS INDIA LTD,Industrials,12875589.99,0.07626,344331,INE298A01020,India
BPCL,BHARAT PETROLEUM LTD,Energy,12859911.97,0.07617,1822248,INE029A01011,India
1080,ARAB NATIONAL BANK,Financials,12850430.74,0.07612,1645206,SA0007879105,Saudi Arabia
VBBR3,VIBRA ENERGIA SA,Consumer Discretionary,12777743.63,0.07568,2778180,BRVBBRACNOR1,Brazil
DIVISLAB,DIVIS LABORATORIES LTD,Health Care,12767090.7,0.07562,287590,INE361B01024,India
600900,CHINA YANGTZE POWER LTD A,Utilities,12765505.28,0.07561,3566815,CNE000001G87,China
GFINBURO,GRUPO FINANCIERO INBURSA SRIES O,Financials,12758799.24,0.07557,4421149,MXP370641013,Mexico
PIDILITIND,PIDILITE INDUSTRIES LTD,Materials,12700284.89,0.07523,369476,INE318A01026,India
VIPS,VIPSHOP HOLDINGS SPONSORED ADS REP,Consumer Discretionary,12671975.1,0.07506,836434,US92763W1036,China
2603,EVERGREEN MARINE CORP (TAIWAN) LTD,Industrials,12638494.75,0.07486,2433324,TW0002603008,Taiwan
1171,YANKUANG ENERGY GROUP COMPANY LTD,Energy,12619481.97,0.07475,5454200,CNE1000004Q8,China
HAR,HARMONY GOLD MINING COMPANY LIMITE,Materials,12604492.34,0.07466,1374176,ZAE000015228,South Africa
EUROB,EUROBANK HOLDINGS SA,Financials,12552722.87,0.07435,6435679,GRS323003012,Greece
267,CITIC LTD,Industrials,12544770.83,0.0743,14035000,HK0267001375,China
SCC.R,SIAM CEMENT NON-VOTING DR PCL,Materials,12536887.2,0.07426,1843800,TH0003010R12,Thailand
003550,LG CORP,Industrials,12480715.83,0.07393,224874,KR7003550001,Korea (South)
RAIL3,RUMO SA,Industrials,12455958.83,0.07378,3098405,BRRAILACNOR9,Brazil
2331,LI NING LTD,Consumer Discretionary,12445344.79,0.07372,5653500,KYG5496K1242,China
788,CHINA TOWER CORP LTD H,Communication,12430259.65,0.07363,109380000,CNE100003688,China
7020,ETIHAD ETISALAT,Communication,12423901.47,0.07359,897968,SA000A0DM9P2,Saudi Arabia
BIMBOA,GRUPO BIMBO A,Consumer Staples,12411225.22,0.07351,3169146,MXP495211262,Mexico
1801,INNOVENT BIOLOGICS INC,Health Care,12392949.03,0.07341,2880000,KYG4818G1010,China
INDUSINDBK,INDUSIND BANK LTD,Financials,12348843.96,0.07314,699742,INE095A01012,India
TAL,TAL EDUCATION GROUP ADR REPTG,Consumer Discretionary,12343023.55,0.07311,1059487,US8740801043,China
BIMAS.E,BIM BIRLESIK MAGAZALAR A,Consumer Staples,12286062.78,0.07277,1085667,TREBIMM00018,Turkey
AC*,ARCA CONTINENTAL,Consumer Staples,12274328.32,0.0727,1217336,MX01AC100006,Mexico
IQCD,INDUSTRIES QATAR,Industrials,12225605.44,0.07241,3618978,QA000A0KD6K3,Qatar
2601,CHINA PACIFIC INSURANCE (GROUP) LT,Financials,12220103.04,0.07238,6080200,CNE1000009Q7,China
998,CHINA CITIC BANK CORP LTD H,Financials,12131149.52,0.07185,21690800,CNE1000001Q4,China
LTIM,LTIMINDTREE LTD,Information Technology,11999887.54,0.07108,213437,INE214T01019,India
GGBR4,GERDAU PREF SA,Materials,11972800.3,0.07092,3347919,BRGGBRACNPR8,Brazil
SMPH,SM PRIME HOLDINGS INC,Real Estate,11926554.09,0.07064,24312525,PHY8076N1120,Philippines
KGH,KGHM POLSKA MIEDZ SA,Materials,11898381.7,0.07048,336469,PLKGHM000017,Poland
KCHOL.E,KOC HOLDING A,Industrials,11886619.96,0.07041,1801649,TRAKCHOL91Q8,Turkey
THYAO.E,TURK HAVA YOLLARI AO A,Industrials,11861121.97,0.07026,1301080,TRATHYAO91M5,Turkey
CHILE,BANCO DE CHILE,Financials,11856331.14,0.07023,107758113,CLP0939W1081,Chile
SPL,SANTANDER BANK POLSKA SA,Financials,11856146.57,0.07023,85974,PLBZ00000044,Poland
8210,BUPA ARABIA,Financials,11803156.59,0.06991,191671,SA1210540914,Saudi Arabia
NED,NEDBANK GROUP LTD,Financials,11800595.62,0.0699,1047937,ZAE000004875,South Africa
KOFUBL,COCA-COLA FEMSA CLASS UBL UNITS,Consumer Staples,11788687.27,0.06983,1264969,MX01KO000002,Mexico
NAUKRI,INFO EDGE INDIA LTD,Communication,11782241.84,0.06979,172159,INE663F01024,India
ICICIGI,ICICI LOMBARD GENERAL INSURANCE CO,Financials,11780139.64,0.06978,575514,INE765G01017,India
836,CHINA RESOURCES POWER LTD,Utilities,11776976.52,0.06976,4724999,HK0836012952,China
BBNI,BANK NEGARA INDONESIA,Financials,11763133.58,0.06968,35899752,ID1000096605,Indonesia
2912,PRESIDENT CHAIN STORE CORP,Consumer Staples,11709279.5,0.06936,1395000,TW0002912003,Taiwan
034020,DOOSAN ENERBILITY LTD,Industrials,11695460.87,0.06927,1077670,KR7034020008,Korea (South)
2376,GIGABYTE TECHNOLOGY LTD,Information Technology,11512142.34,0.06819,1233000,TW0002376001,Taiwan
SOL,SASOL LTD,Materials,11427154.05,0.06769,1377499,ZAE000006896,South Africa
2324,COMPAL ELECTRONICS INC,Information Technology,11205372.72,0.06637,10053908,TW0002324001,Taiwan
000858,WULIANGYE YIBIN LTD A,Consumer Staples,11183937.19,0.06624,559328,CNE000000VQ8,China
1590,AIRTAC INTERNATIONAL GROUP,Industrials,11171070.47,0.06617,325526,KYG014081064,Taiwan
PERSISTENT,PERSISTENT SYSTEMS LTD,Information Technology,11151077.01,0.06605,242366,INE262H01021,India
GCARSOA1,GRUPO CARSO SERIES A1,Industrials,11148209.12,0.06603,1375041,MXP461181085,Mexico
096770,SK INNOVATION LTD,Energy,11115746.97,0.06584,143704,KR7096770003,Korea (South)
042700,HANMI SEMICONDUCTOR LTD,Information Technology,11052681.45,0.06547,106415,KR7042700005,Korea (South)
3529,EMEMORY TECHNOLOGY INC,Information Technology,11043576.39,0.06541,147000,TW0003529004,Taiwan
010140,SAMSUNG HEAVY INDUSTRIES LTD,Industrials,11003772.8,0.06518,1583609,KR7010140002,Korea (South)
HAVELLS,HAVELLS INDIA LTD,Industrials,10954756.51,0.06489,612726,INE176B01034,India
032830,SAMSUNG LIFE LTD,Financials,10935339.23,0.06477,192483,KR7032830002,Korea (South)
SRF,SRF LTD,Materials,10834365.05,0.06417,357782,INE647A01010,India
2356,INVENTEC CORP,Information Technology,10791766.7,0.06392,6500281,TW0002356003,Taiwan
IMP,IMPALA PLATINUM LTD,Materials,10768634.71,0.06378,2116669,ZAE000083648,South Africa
DIB,DB ISLAMIC BANK,Financials,10764628.42,0.06376,6899319,AED000201015,United Arab Emirates
TIINDIA,TUBE INVESTMENTS OF INDIA LTD,Consumer Discretionary,10756985.65,0.06372,255561,INE974X01010,India
FUNO11,FIBRA UNO ADMINISTRACION REIT SA,Real Estate,10751370.41,0.06368,7069781,MXCFFU000001,Mexico
TPEIR,PIRAEUS FINANCIAL HOLDINGS SA,Financials,10744179.81,0.06364,2683850,GRS014003032,Greece
3702,WPG HOLDINGS LTD,Information Technology,10729773.72,0.06355,3886449,TW0003702007,Taiwan
LPP,LPP SA,Consumer Discretionary,10653627.36,0.0631,2775,PLLPP0000011,Poland
5110,SAUDI ELECTRICITY,Utilities,10634965.77,0.06299,2002705,SA0007879550,Saudi Arabia
ADIB,ABU DHABI ISLAMIC BANK,Financials,10610101.45,0.06285,3491541,AEA000801018,United Arab Emirates
AMBUJACEM,AMBUJA CEMENTS LTD,Materials,10494390.05,0.06216,1425058,INE079A01024,India
168,TSINGTAO BREWERY LTD H,Consumer Staples,10450038.63,0.0619,1550000,CNE1000004K1,China
DNP,DINO POLSKA SA,Consumer Staples,10391808.66,0.06155,117122,PLDINPL00011,Poland
APN,ASPEN PHARMACARE LTD,Health Care,10384141.75,0.06151,907132,ZAE000066692,South Africa
SUZLON,SUZLON ENERGY LTD,Industrials,10382042.61,0.06149,21078511,INE040H01021,India
9868,XPENG CLASS A INC,Consumer Discretionary,10328432.48,0.06118,2774876,KYG982AW1003,China
BBSE3,BB SEGURIDADE SA,Financials,10310908.07,0.06107,1657514,BRBBSEACNOR5,Brazil
4904,FAR EASTONE TELECOMMUNICATIONS LTD,Communication,10308042.85,0.06106,4147000,TW0004904008,Taiwan
ALE,ALLEGRO SA,Consumer Discretionary,10282188.24,0.0609,1265270,LU2237380790,Poland
HDFCAMC,HDFC ASSET MANAGEMENT COMPANY LTD,Financials,10268477.65,0.06082,227413,INE127D01025,India
VEDL,VEDANTA LTD,Materials,10147656.97,0.06011,2182236,INE205A01025,India
034730,SK INC,Industrials,10026428.93,0.05939,87792,KR7034730002,Korea (South)
LUPIN,LUPIN LTD,Health Care,10007572.64,0.05928,524510,INE326A01037,India
2338,WEICHAI POWER LTD H,Industrials,9974904.07,0.05908,4541800,CNE1000004L9,China
018260,SAMSUNG SDS LTD,Information Technology,9860557.19,0.05841,90495,KR7018260000,Korea (South)
PSSMF,PRESS METAL ALUMINIUM HOLDINGS,Materials,9852136.72,0.05836,8925700,MYL8869OO009,Malaysia
2353,ACER,Information Technology,9829201.74,0.05822,7065121,TW0002353000,Taiwan
MYTIL,MYTILINEOS SA,Industrials,9811767.93,0.05812,251452,GRS393503008,Greece
BPI,BANK OF THE PHILIPPINE ISLANDS,Financials,9773421.92,0.05789,4506848,PHY0967S1694,Philippines
SM,SM INVESTMENTS CORP,Industrials,9773613.03,0.05789,594532,PHY806761029,Philippines
COLPAL,COLGATE PALMOLIVE INDIA LTD,Consumer Staples,9729000.56,0.05763,304690,INE259A01022,India
ABB,ABB INDIA LTD,Industrials,9699075.91,0.05745,127219,INE117A01022,India
MCDOWELL.N,UNITED SPIRITS LTD,Consumer Staples,9615920.16,0.05696,699255,INE854D01024,India
BZ,KANZHUN AMERICAN DEPOSITORY SHARES,Communication,9603789.36,0.05688,538329,US48553T1060,China
PCHEM,PETRONAS CHEMICALS GROUP,Materials,9575285.04,0.05672,6696400,MYL5183OO008,Malaysia
CGPOWER,CG POWER AND INDUSTRIAL SOLUTIONS,Industrials,9508439.92,0.05632,1501549,INE067A01029,India
1658,POSTAL SAVINGS BANK OF CHINA LTD H,Financials,9414483.72,0.05576,18250000,CNE1000029W3,China
JINDALSTEL,JINDAL STEEL AND POWER LTD,Materials,9305248.14,0.05512,858220,INE749A01030,India
VIVT3,TELEFONICA BRASIL SA,Communication,9280620.42,0.05497,999595,BRVIVTACNOR0,Brazil
015760,KOREA ELECTRIC POWER CORP,Utilities,9249589.86,0.05479,622511,KR7015760002,Korea (South)
MARK,MASRAF AL RAYAN,Financials,9235224.05,0.0547,13290692,QA000A0M8VM3,Qatar
2474,CATCHER TECHNOLOGY LTD,Information Technology,9190634.86,0.05444,1429210,TW0002474004,Taiwan
005387,HYUNDAI MOTOR S2 PREF,Consumer Discretionary,9169472.96,0.05431,86643,KR7005382007,Korea (South)
ALPHA,ALPHA SERVICES AND HOLDINGS SA,Financials,9149405.49,0.05419,5539714,GRS015003007,Greece
GODREJPROP,GODREJ PROPERTIES LTD,Real Estate,9135253.69,0.05411,300763,INE484J01027,India
DABUR,DABUR INDIA LTD,Consumer Staples,9046108.59,0.05358,1499987,INE016A01026,India
2280,ALMARAI,Consumer Staples,9042559.77,0.05356,586859,SA000A0ETHT1,Saudi Arabia
CBQK,COMMERCIAL BANK OF QATAR,Financials,9033923.03,0.05351,7739415,QA0007227752,Qatar
SSW,SIBANYE STILLWATER LTD,Materials,9026755.95,0.05347,6802483,ZAE000259701,South Africa
YESBANK,YES BANK LTD,Financials,8918268.64,0.05282,31175226,INE528G01035,India
3481,INNOLUX CORP,Information Technology,8901379.93,0.05272,20863738,TW0003481008,Taiwan
AMMN,AMMAN MINERAL INTERNASIONAL,Materials,8898264.3,0.05271,16081500,ID1000191109,Indonesia
009540,HD KOREA SHIPBUILDING & OFFSHORE E,Industrials,8890710.37,0.05266,102232,KR7009540006,Korea (South)
2377,MICRO-STAR INTERNATIONAL LTD,Information Technology,8850010.05,0.05242,1778000,TW0002377009,Taiwan
BH.R,BUMRUNGRAD HOSPITAL NON-VOTING DR,Health Care,8839980.96,0.05236,1451000,TH0168010R13,Thailand
780,TONGCHENG TRAVEL HOLDINGS LTD,Consumer Discretionary,8817549.53,0.05223,3153200,KYG8918W1069,China
UGPA3,ULTRAPAR PARTICIPOES SA,Energy,8793388.73,0.05208,1738342,BRUGPAACNOR8,Brazil
135,KUNLUN ENERGY LTD,Utilities,8787254.12,0.05205,9466000,BMG5320C1082,China
PIIND,P.I. INDUSTRIES LTD,Materials,8780882.5,0.05201,197390,INE603J01030,India
601318,PING AN INSURANCE (GROUP) OF CHINA,Financials,8756065.59,0.05186,1599184,CNE000001R84,China
BHARATFORG,BHARAT FORGE LTD,Consumer Discretionary,8714964.56,0.05162,613811,INE465A01025,India
PE&OLES*,INDUST PENOLES,Materials,8709073.73,0.05159,484648,MXP554091415,Mexico
6415,SILERGY CORP,Information Technology,8694934.38,0.0515,754000,KYG8190F1028,Taiwan
MRF,MRF LTD,Consumer Discretionary,8686974.03,0.05145,5616,INE883A01011,India
TATAMTRDVR,TATA MOTORS LTD CLASS A DVR,Consumer Discretionary,8679687.54,0.05141,1133498,IN9155A01020,India
GRUMAB,GRUMA,Consumer Staples,8668769.02,0.05135,444966,MXP4948K1056,Mexico
1816,CGN POWER LTD H,Utilities,8647288.21,0.05122,25947000,CNE100001T80,China
2409,AUO CORP,Information Technology,8635352.06,0.05115,15825200,TW0002409000,Taiwan
PFBCOLOM,BANCOLOMBIA PREF SA,Financials,8622495.02,0.05107,1070216,COB07PA00086,Colombia
NRP,NEPI ROCKCASTLE NV,Real Estate,8619973.02,0.05106,1297247,NL0015000RT3,South Africa
6862,HAIDILAO INTERNATIONAL HOLDING LTD,Consumer Discretionary,8609154.0,0.05099,4047000,KYG4290A1013,China
4002,AL MOUWASAT MEDICAL SERVICES,Health Care,8570852.1,0.05077,235711,SA12C051UH11,Saudi Arabia
MOTHERSON,SAMVARDHANA MOTHERSON INTERNATIONA,Consumer Discretionary,8547690.88,0.05063,5674434,INE775A01035,India
6488,GLOBALWAFERS LTD,Information Technology,8506314.63,0.05038,503000,TW0006488000,Taiwan
MOL,MOL HUNGARIAN OIL AND GAS,Energy,8497940.65,0.05033,1040469,HU0000153937,Hungary
1099,SINOPHARM GROUP LTD H,Health Care,8482248.34,0.05024,3358400,CNE100000FN7,China
CLS,CLICKS GROUP LTD,Consumer Staples,8474933.61,0.0502,574458,ZAE000134854,South Africa
2050,SAVOLA GROUP,Consumer Staples,8475809.74,0.0502,619775,SA0007879162,Saudi Arabia
BBDC3,BANCO BRADESCO SA,Financials,8469495.84,0.05017,3655674,BRBBDCACNOR1,Brazil
BELA,JUMBO SA,Consumer Discretionary,8465192.71,0.05014,299790,GRS282183003,Greece
AUROPHARMA,AUROBINDO PHARMA LTD,Health Care,8451877.62,0.05006,633578,INE406A01037,India
1605,WALSIN LIHWA CORP,Industrials,8426359.23,0.04991,6746406,TW0001605004,Taiwan
BVT,BIDVEST GROUP LTD,Industrials,8423264.39,0.04989,695237,ZAE000117321,South Africa
968,XINYI SOLAR HOLDINGS LTD,Information Technology,8365953.1,0.04955,12066000,KYG9829N1025,China
6409,VOLTRONIC POWER TECHNOLOGY CORP,Industrials,8359740.92,0.04952,169000,TW0006409006,Taiwan
352820,HYBE LTD,Communication,8352120.62,0.04947,50184,KR7352820005,Korea (South)
LEGN,LEGEND BIOTECH  ADR REP CORP,Health Care,8335198.16,0.04937,176893,US52490G1022,China
KLBN11,KLABIN UNITS SA,Materials,8296743.39,0.04914,1796464,BRKLBNCDAM18,Brazil
1111,SAUDI TADAWUL GROUP CO,Financials,8259349.91,0.04892,118889,SA15DHKGHBH4,Saudi Arabia
CPN.R,CENTRAL PATTANA NON-VOTING DR PCL,Real Estate,8222062.28,0.0487,4856300,TH0481010R10,Thailand
CMIG4,CIA ENERGETICA DE MINAS GERAIS PRE,Utilities,8186365.12,0.04849,3289966,BRCMIGACNPR3,Brazil
IDFCFIRSTB,IDFC FIRST BANK LTD,Financials,8163929.56,0.04836,8257454,INE092T01019,India
PNB,PUNJAB NATIONAL BANK,Financials,8147688.44,0.04826,5254410,INE160A01022,India
ASAI3,SENDAS DISTRIBUIDORA SA,Consumer Staples,8120319.89,0.0481,3233711,BRASAIACNOR0,Brazil
3443,GLOBAL UNICHIP CORP,Information Technology,8113647.96,0.04806,216000,TW0003443008,Taiwan
2382,SUNNY OPTICAL TECHNOLOGY LTD,Information Technology,8100886.8,0.04798,1691800,KYG8586D1097,China
KIMBERA,KIMBERLY-CLARK DE MEXICO CLASS A,Consumer Staples,8091670.75,0.04793,3657463,MXP606941179,Mexico
3993,CMOC GROUP LTD H,Materials,8075734.69,0.04783,8388000,CNE100000114,China
601899,ZIJIN MINING GROUP LTD A,Materials,8069464.46,0.0478,3167800,CNE100000B24,China
OPAP,GREEK ORGANISATION OF FOOTBALL PRO,Consumer Discretionary,8062364.79,0.04775,468507,GRS419003009,Greece
CSAN3,COSAN INDUSTRIA E COMERCIO SA,Energy,8015476.27,0.04748,2927629,BRCSANACNOR6,Brazil
SONACOMS,SONA BLW PRECISION FORGINGS LTD,Consumer Discretionary,7987203.67,0.04731,984946,INE073K01018,India
2888,SHIN KONG FINANCIAL HOLDING LTD,Financials,7973657.69,0.04723,31376149,TW0002888005,Taiwan
RICHTER,GEDEON RICHTER,Health Care,7965856.56,0.04718,329103,HU0000123096,Hungary
6618,JD HEALTH INTERNATIONAL INC,Consumer Staples,7936388.71,0.04701,2673300,KYG5074A1004,China
ISCTR.E,TURKIYE IS BANKASI C,Financials,7934957.44,0.047,21015350,TRAISCTR91N2,Turkey
161390,HANKOOK TIRE & TECHNOLOGY LTD,Consumer Discretionary,7928954.22,0.04696,178753,KR7161390000,Korea (South)
002594,BYD LTD A,Consumer Discretionary,7918993.08,0.04691,268812,CNE100001526,China
ALI,AYALA LAND INC,Real Estate,7909810.16,0.04685,16182000,PHY0488F1004,Philippines
BVN,BUENAVENTURA ADR REPRESENTING,Materials,7878537.01,0.04667,492101,US2044481040,Peru
JBSS3,JBS SA,Consumer Staples,7849581.19,0.04649,1836795,BRJBSSACNOR8,Brazil
2333,GREAT WALL MOTOR COMPANY LTD H,Consumer Discretionary,7839965.27,0.04644,5521500,CNE100000338,China
SUPREMEIND,SUPREME INDUSTRIES LTD,Materials,7834091.22,0.0464,155880,INE195A01028,India
LODHA,MACROTECH DEVELOPERS LTD,Real Estate,7832537.82,0.04639,553878,INE670K01029,India
3606,FUYAO GLASS INDUSTRY GROUP LTD H,Consumer Discretionary,7822374.88,0.04633,1474400,CNE100001TR7,China
HAPV3,HAPVIDA PARTICIPACOES E INVESTIMEN,Health Care,7821563.75,0.04633,11729217,BRHAPVACNOR4,Brazil
GULF.R,GULF ENERGY DEVELOPMENT PCL NON-VO,Utilities,7816951.11,0.0463,7053000,TH8319010R14,Thailand
1919,COSCO SHIPPING HOLDINGS LTD H,Industrials,7802978.38,0.04622,7072849,CNE1000002J7,China
2834,TAIWAN BUSINESS BANK LTD,Financials,7795204.3,0.04617,15564184,TW0002834009,Taiwan
HINDPETRO,HINDUSTAN PETROLEUM CORP LTD,Energy,7791359.59,0.04615,1363794,INE094A01015,India
REM,REMGRO LTD,Financials,7790930.99,0.04615,1264186,ZAE000026480,South Africa
YKBNK.E,YAPI VE KREDI BANKASI A,Financials,7729853.1,0.04579,8071760,TRAYKBNK91N6,Turkey
1177,SINO BIOPHARMACEUTICAL LTD,Health Care,7724738.08,0.04575,24895750,KYG8167W1380,China
BANKBARODA,BANK OF BARODA LTD,Financials,7705705.91,0.04564,2485648,INE028A01039,India
GOTO,GOTO GOJEK TOKOPEDIA,Consumer Discretionary,7702228.76,0.04562,2009412100,ID1000166903,Indonesia
601288,AGRICULTURAL BANK OF CHINA LTD A,Financials,7674619.82,0.04546,12393400,CNE100000RJ0,China
BHEL,BHARAT HEAVY ELECTRICALS LTD,Industrials,7553711.73,0.04474,2492434,INE257A01026,India
APLAPOLLO,APL APOLLO TUBES LTD,Materials,7517924.95,0.04453,410077,INE702C01027,India
BSANTANDER,BANCO SANTANDER CHILE,Financials,7512521.83,0.0445,159532116,CLP1506A1070,Chile
MARICO,MARICO LTD,Consumer Staples,7488031.34,0.04435,1235381,INE196A01026,India
ASTRAL,ASTRAL LTD,Industrials,7480783.57,0.04431,314469,INE006I01046,India
090430,AMOREPACIFIC CORP,Consumer Staples,7471131.87,0.04425,70017,KR7090430000,Korea (South)
TORNTPHARM,TORRENT PHARMACEUTICALS LTD,Health Care,7441190.22,0.04408,244099,INE685A01028,India
ZAIN,MOBILE TEL,Communication,7439963.17,0.04407,4679585,KW0EQ0601058,Kuwait
DSY,DISCOVERY LTD,Financials,7438209.85,0.04406,1302537,ZAE000022331,South Africa
FIBRAPL14,PROLOGIS PROPERTY MEXICO REIT SA,Real Estate,7420087.3,0.04395,1879519,MXCFFI170008,Mexico
ASHOKLEY,ASHOK LEYLAND LTD,Industrials,7405670.73,0.04387,3645940,INE208A01029,India
1378,CHINA HONGQIAO GROUP LTD,Materials,7407138.43,0.04387,5937500,KYG211501005,China
RNI,REINET INVESTMENTS S.C.A.,Financials,7406048.96,0.04387,329806,LU0383812293,South Africa
3800,GCL TECHNOLOGY HOLDINGS LTD,Information Technology,7400236.22,0.04383,52212000,KYG3774X1088,China
TATAELXSI,TATA ELXSI LTD,Information Technology,7385518.95,0.04375,82344,INE670A01012,India
CDB,CELCOMDIGI,Communication,7368498.17,0.04364,8617900,MYL6947OO005,Malaysia
2310,SAHARA INTERNATIONAL PETROCHEMICAL,Materials,7362345.52,0.04361,855035,SA000A0KFKK0,Saudi Arabia
AMRT,PT SUMBER ALFARIA TRIJAYA,Consumer Staples,7344797.9,0.0435,42581400,ID1000128705,Indonesia
2347,SYNNEX TECHNOLOGY INTERNATIONAL CO,Information Technology,7343566.64,0.0435,3088834,TW0002347002,Taiwan
HTO,HELLENIC TELECOMMUNICATIONS ORGANI,Communication,7309211.19,0.04329,490670,GRS260333000,Greece
1102,ASIA CEMENT CORP,Materials,7304076.16,0.04326,5605077,TW0001102002,Taiwan
PETGAS,PETRONAS GAS,Utilities,7277838.4,0.04311,1923400,MYL6033OO004,Malaysia
2801,CHANG HWA COMMERCIAL BANK LTD,Financials,7273915.73,0.04308,13144047,TW0002801008,Taiwan
CONCOR,CONTAINER CORPORATION OF INDIA LTD,Industrials,7258614.27,0.04299,656203,INE111A01025,India
601398,INDUSTRIAL AND COMMERCIAL BANK OF,Financials,7190352.13,0.04259,9444762,CNE000001P37,China
9926,AKESO INC,Health Care,7147780.45,0.04234,1233000,KYG0146B1032,China
1402,FAR EASTERN NEW CENTURY CORP,Industrials,7134649.59,0.04226,7257038,TW0001402006,Taiwan
3888,KINGSOFT CORP LTD,Communication,7058944.91,0.04181,2284400,KYG5264Y1089,China
300760,SHENZHEN MINDRAY BIO-MEDICAL ELECT,Health Care,7017652.14,0.04157,186932,CNE100003G67,China
ADNOCDIST,ABU DHABI NATIONAL OIL COMPANY FOR,Consumer Discretionary,7007886.13,0.04151,7395535,AEA006101017,United Arab Emirates
2105,CHENG SHIN RUBBER INDUSTRY LTD,Consumer Discretionary,6981195.99,0.04135,4719128,TW0002105004,Taiwan
323410,KAKAOBANK CORP,Financials,6974070.83,0.04131,398131,KR7323410001,Korea (South)
005830,DB INSURANCE LTD,Financials,6971668.31,0.04129,107790,KR7005830005,Korea (South)
028050,SAMSUNG E&A LTD,Industrials,6956286.83,0.0412,371620,KR7028050003,Korea (South)
VOD,VODACOM GROUP LTD,Communication,6931134.05,0.04105,1500877,ZAE000132577,South Africa
000100,YUHAN CORP,Health Care,6913040.97,0.04095,135396,KR7000100008,Korea (South)
TOTS3,TOTVS SA,Information Technology,6894112.38,0.04084,1303474,BRTOTSACNOR8,Brazil
NMDC,NMDC LTD,Materials,6868494.54,0.04068,2439783,INE584A01023,India
TIMS3,TIM SA,Communication,6864069.38,0.04066,2101911,BRTIMSACNOR5,Brazil
010130,KOREA ZINC INC,Materials,6860579.05,0.04064,19956,KR7010130003,Korea (South)
IRCTC,INDIAN RAILWAY CATERING AND TOURIS,Industrials,6855465.74,0.04061,576815,INE335Y01020,India
QFLS,QATAR FUEL,Energy,6844077.36,0.04054,1702137,QA0001200771,Qatar
BBAJIOO,BANCO DEL BAJIO INSTITUCION DE BAN,Financials,6836375.13,0.04049,1924800,MX41BB000000,Mexico
COPEC,EMPRESAS COPEC SA,Energy,6801197.82,0.04028,937435,CLP7847L1080,Chile
8010,THE COOPERATIVE INSURANCE,Financials,6800471.42,0.04028,173066,SA000A0DPSH3,Saudi Arabia
1193,CHINA RESOURCES GAS GROUP LTD,Utilities,6797194.68,0.04026,2246100,BMG2113B1081,China
LREN3,LOJAS RENNER SA,Consumer Discretionary,6796856.4,0.04026,2314989,BRLRENACNOR1,Brazil
QGTS,QATAR GAS TRANSPORT COMPANY LTD,Energy,6779026.67,0.04015,6248718,QA000A0KD6L1,Qatar
601166,INDUSTRIAL BANK LTD A,Financials,6761805.7,0.04005,3007842,CNE000001QZ7,China
