symbol,name,sector,market_value,index_weight,amount_shares,isin,country
AMGN,AMGEN INC,Health Care,148066456.5,0.63125,563526,US0311621009,United States
T,AT&T INC,Communication,143109734.97,0.61012,8763609,US00206R1023,United States
YUM,YUM BRANDS INC,Consumer Discretionary,139898343.44,0.59642,1014712,US9884981013,United States
TDY,TELEDYNE TECHNOLOGIES INC,Information Technology,130642108.74,0.55696,326491,US8793601050,United States
CME,CME GROUP INC CLASS A,Financials,130413411.45,0.55599,622053,US12572Q1058,United States
GEN,GEN DIGITAL INC,Information Technology,129862358.62,0.55364,6372049,US6687711084,United States
JNPR,JUNIPER NETWORKS INC,Information Technology,128482482.56,0.54776,3553166,US48203R1041,United States
PTC,PTC INC,Information Technology,128248173.9,0.54676,729927,US69370C1009,United States
CDW,CDW CORP,Information Technology,128143019.0,0.54631,543670,US12514G1085,United States
FI,FISERV INC,Financials,126733527.51,0.5403,862661,US3377381088,United States
HUM,HUMANA INC,Health Care,125455842.6,0.53485,386220,US4448591028,United States
MDLZ,MONDELEZ INTERNATIONAL INC CLASS A,Consumer Staples,124002537.0,0.52866,1846100,US6092071058,United States
AKAM,AKAMAI TECHNOLOGIES INC,Information Technology,121979799.34,0.52003,1210958,US00971T1016,United States
KHC,KRAFT HEINZ,Consumer Staples,121479362.34,0.5179,3273494,US5007541064,United States
XOM,EXXON MOBIL CORP,Energy,121308657.08,0.51717,1023529,US30231G1022,United States
FFIV,F5 INC,Information Technology,117758599.72,0.50204,655708,US3156161024,United States
AON,AON PLC CLASS A,Financials,115639637.4,0.493,374602,IE00BLP1HW54,United States
NOC,NORTHROP GRUMMAN CORP,Industrials,115238627.5,0.49129,254671,US6668071029,United States
HRL,HORMEL FOODS CORP,Consumer Staples,114446309.94,0.48792,3328863,US4404521001,United States
EG,EVEREST GROUP LTD,Financials,112694940.39,0.48045,312859,BMG3223R1088,United States
INCY,INCYTE CORP,Health Care,111237018.48,0.47423,2105964,US45337C1027,United States
DPZ,DOMINOS PIZZA INC,Consumer Discretionary,108391321.42,0.4621,225037,US25754A2015,United States
ERIE,ERIE INDEMNITY CLASS A,Financials,107049649.74,0.45638,281369,US29530P1021,United States
BAH,BOOZ ALLEN HAMILTON HOLDING CORP C,Industrials,104526472.4,0.44562,749240,US0995021062,United States
CL,COLGATE-PALMOLIVE,Consumer Staples,101813841.48,0.43406,1174188,US1941621039,United States
AIZ,ASSURANT INC,Financials,100951045.93,0.43038,590737,US04621X1081,United States
CHD,CHURCH AND DWIGHT INC,Consumer Staples,98446195.2,0.4197,953936,US1713401024,United States
CMCSA,COMCAST CORP CLASS A,Communication,97416823.98,0.41531,2458779,US20030N1019,United States
NBIX,NEUROCRINE BIOSCIENCES INC,Health Care,96216882.84,0.4102,725946,US64125C1099,United States
CPB,CAMPBELL SOUP,Consumer Staples,93593556.69,0.39901,2141239,US1344291091,United States
CTVA,CORTEVA INC,Materials,93018352.44,0.39656,1723839,US22052L1044,United States
TJX,TJX INC,Consumer Discretionary,92417045.48,0.394,997378,US8725401090,United States
CF,CF INDUSTRIES HOLDINGS INC,Materials,91974044.82,0.39211,1155598,US1252691001,United States
CVX,CHEVRON CORP,Energy,89275380.32,0.38061,566576,US1667641005,United States
VRSK,VERISK ANALYTICS INC,Industrials,89175892.33,0.38018,399301,US92345Y1064,United States
AEP,AMERICAN ELECTRIC POWER INC,Utilities,89075304.96,0.37975,1078916,US0255371017,United States
EXPD,EXPEDITORS INTERNATIONAL OF WASHIN,Industrials,88719005.08,0.37823,773083,US3021301094,United States
WTW,WILLIS TOWERS WATSON PLC,Financials,86924769.75,0.37058,330525,IE00BDB6Q211,United States
BMRN,BIOMARIN PHARMACEUTICAL INC,Health Care,86102866.85,0.36708,955955,US09061G1013,United States
LNG,CHENIERE ENERGY INC,Energy,85971067.97,0.36652,535879,US16411R2085,United States
AFG,AMERICAN FINANCIAL GROUP INC,Financials,85970310.74,0.36651,685514,US0259321042,United States
ROL,ROLLINS INC,Industrials,83204426.36,0.35472,1960519,US7757111049,United States
CHRW,CH ROBINSON WORLDWIDE INC,Industrials,82392450.75,0.35126,1179225,US12541W2098,United States
AMCR,AMCOR PLC,Materials,82206291.8,0.35047,9236662,JE00BJ1F3079,United States
IT,GARTNER INC,Information Technology,80359244.91,0.34259,178731,US3666511072,United States
FICO,FAIR ISAAC CORP,Information Technology,80354478.25,0.34257,69137,US3032501047,United States
MKL,MARKEL GROUP INC,Financials,78516099.36,0.33474,54672,US5705351048,United States
GRMN,GARMIN LTD,Consumer Discretionary,73868008.88,0.31492,524929,CH0114405324,United States
WRB,WR BERKLEY CORP,Financials,73486353.74,0.31329,907463,US0844231029,United States
ELV,ELEVANCE HEALTH INC,Health Care,69415937.87,0.29594,132173,US0367521038,United States
DELL,DELL TECHNOLOGIES INC CLASS C,Information Technology,66995289.34,0.28562,565982,US24703L2025,United States
L,LOEWS CORP,Financials,66701739.52,0.28437,903328,US5404241086,United States
DGX,QUEST DIAGNOSTICS INC,Health Care,62680768.02,0.26723,497822,US74834L1008,United States
ICE,INTERCONTINENTAL EXCHANGE INC,Financials,62627039.16,0.267,478142,US45866F1049,United States
MOH,MOLINA HEALTHCARE INC,Health Care,61742757.34,0.26323,171061,US60855R1005,United States
KMB,KIMBERLY CLARK CORP,Consumer Staples,60676915.38,0.25868,483058,US4943681035,United States
APD,AIR PRODUCTS AND CHEMICALS INC,Materials,58605695.1,0.24985,251505,US0091581068,United States
ACGL,ARCH CAPITAL GROUP LTD,Financials,57520043.49,0.24522,629391,BMG0450A1053,United States
PFE,PFIZER INC,Health Care,55212103.79,0.23538,2174561,US7170811035,United States
HON,HONEYWELL INTERNATIONAL INC,Industrials,55171101.64,0.23521,288733,US4385161066,United States
GLW,CORNING INC,Information Technology,54635372.33,0.23293,1767563,US2193501051,United States
ADI,ANALOG DEVICES INC,Information Technology,54259015.64,0.23132,289258,US0326541051,United States
WMB,WILLIAMS INC,Energy,52221280.74,0.22263,1389603,US9694571004,United States
D,DOMINION ENERGY INC,Utilities,51487648.47,0.21951,1060071,US25746U1097,United States
AEE,AMEREN CORP,Utilities,51066037.62,0.21771,704262,US0236081024,United States
HOLX,HOLOGIC INC,Health Care,50784347.3,0.21651,676223,US4364401012,United States
SJM,JM SMUCKER,Consumer Staples,50627047.9,0.21584,455689,US8326964058,United States
AZPN,ASPEN TECHNOLOGY INC,Information Technology,49781109.57,0.21223,253223,US29109X1063,United States
NTAP,NETAPP INC,Information Technology,47715608.46,0.20342,476489,US64110D1046,United States
BR,BROADRIDGE FINANCIAL SOLUTIONS INC,Industrials,47317152.16,0.20173,245192,US11133T1034,United States
DTE,DTE ENERGY,Utilities,46377044.56,0.19772,435547,US2333311072,United States
CMS,CMS ENERGY CORP,Utilities,44408659.36,0.18933,759382,US1258961002,United States
DBX,DROPBOX INC CLASS A,Information Technology,43675006.12,0.1862,1918937,US26210C1045,United States
LIN,LINDE PLC,Materials,43533175.02,0.18559,97514,IE000S9YS762,United States
PKG,PACKAGING CORP OF AMERICA,Materials,39970245.25,0.1704,224237,US6951561090,United States
TW,TRADEWEB MARKETS INC CLASS A,Financials,39225370.0,0.16723,388370,US8926721064,United States
ES,EVERSOURCE ENERGY,Utilities,37739088.46,0.16089,639754,US30040W1080,United States
LOW,LOWES COMPANIES INC,Consumer Discretionary,35202315.77,0.15008,153863,US5486611073,United States
MDT,MEDTRONIC PLC,Health Care,33272391.21,0.14185,420159,IE00BTN1Y115,United States
JKHY,JACK HENRY AND ASSOCIATES INC,Financials,33116627.99,0.14119,200987,US4262811015,United States
GOOG,ALPHABET INC CLASS C,Communication,28141093.74,0.11997,178719,US02079K1079,United States
HIG,HARTFORD FINANCIAL SERVICES GROUP,Financials,26882974.65,0.11461,277287,US4165151048,United States
VLO,VALERO ENERGY CORP,Energy,26642672.85,0.11358,163965,US91913Y1001,United States
CI,CIGNA,Health Care,25133784.36,0.10715,72062,US1255231003,United States
KO,COCA-COLA,Consumer Staples,24071097.28,0.10262,408608,US1912161007,United States
UTHR,UNITED THERAPEUTICS CORP,Health Care,24000535.14,0.10232,101298,US91307C1027,United States
ABT,ABBOTT LABORATORIES,Health Care,21862578.87,0.09321,207681,US0028241000,United States
SNPS,SYNOPSYS INC,Information Technology,20995764.29,0.08951,40399,US8716071076,United States
LNT,ALLIANT ENERGY CORP,Utilities,20821664.16,0.08877,426324,US0188021085,United States
ADP,AUTOMATIC DATA PROCESSING INC,Industrials,19562955.58,0.0834,80842,US0530151036,United States
RTX,RTX CORP,Industrials,19392818.31,0.08268,192561,US75513E1010,United States
PSX,PHILLIPS,Energy,17838844.98,0.07605,116358,US7185461040,United States
TEL,TE CONNECTIVITY LTD,Information Technology,17042190.72,0.07266,121314,CH0102993182,United States
OTIS,OTIS WORLDWIDE CORP,Industrials,16795640.61,0.0716,175889,US68902V1070,United States
GD,GENERAL DYNAMICS CORP,Industrials,14796954.9,0.06308,51870,US3695501086,United States
CDNS,CADENCE DESIGN SYSTEMS INC,Information Technology,14110880.4,0.06016,49356,US1273871087,United States
EVRG,EVERGY INC,Utilities,12532338.0,0.05343,245925,US30034W1062,United States
IP,INTERNATIONAL PAPER,Materials,11937907.68,0.05089,338568,US4601461035,United States
FOX,FOX CORP CLASS B,Communication,11815403.37,0.05037,417653,US35137L2043,United States
ULTA,ULTA BEAUTY INC,Consumer Discretionary,11619106.52,0.04954,27332,US90384S3031,United States
ATO,ATMOS ENERGY CORP,Utilities,11195780.4,0.04773,97720,US0495601058,United States
CVS,CVS HEALTH CORP,Health Care,11181712.77,0.04767,161143,US1266501006,United States
AWK,AMERICAN WATER WORKS INC,Utilities,9870308.5,0.04208,84110,US0304201033,United States
