symbol,name,sector,market_value,index_weight,amount_shares,isin,country
ALGN,ALIGN TECHNOLOGY INC,Health Care,106124715.84,0.73237,352176,US0162551016,United States
MDB,MONGODB INC CLASS A,Information Technology,104773474.2,0.72304,312244,US60937P1066,United States
HLT,HILTON WORLDWIDE HOLDINGS INC,Consumer Discretionary,104666204.34,0.7223,526437,US43300A2033,United States
CHD,CHURCH AND DWIGHT INC,Consumer Staples,104197737.6,0.71907,1009668,US1713401024,United States
ARES,ARES MANAGEMENT CORP CLASS A,Financials,100744736.3,0.69524,770809,US03990B1017,United States
AXON,AXON ENTERPRISE INC,Industrials,96612295.91,0.66672,324649,US05464C1018,United States
DECK,DECKERS OUTDOOR CORP,Consumer Discretionary,95958013.8,0.66221,117986,US2435371073,United States
ULTA,ULTA BEAUTY INC,Consumer Discretionary,95098807.44,0.65628,223704,US90384S3031,United States
LPLA,LPL FINANCIAL HOLDINGS INC,Financials,90302026.71,0.62318,347623,US50212V1008,United States
TT,TRANE TECHNOLOGIES PLC,Industrials,89752596.72,0.61938,309962,IE00BK9ZQ967,United States
MSCI,MSCI INC,Financials,89591843.68,0.61827,177143,US55354G1004,United States
CPAY,CORPAY INC,Financials,89154676.6,0.61526,301565,US2199481068,United States
PINS,PINTEREST INC CLASS A,Communication,88856703.81,0.6132,2699991,US72352L1061,United States
BR,BROADRIDGE FINANCIAL SOLUTIONS INC,Industrials,87229082.78,0.60197,452011,US11133T1034,United States
EFX,EQUIFAX INC,Industrials,84609867.43,0.58389,388993,US2944291051,United States
BAH,BOOZ ALLEN HAMILTON HOLDING CORP C,Industrials,82494216.14,0.56929,591314,US0995021062,United States
CLX,CLOROX,Consumer Staples,81709920.0,0.56388,570600,US1890541097,United States
DKNG,DRAFTKINGS INC CLASS A,Consumer Discretionary,80299991.76,0.55415,1928434,US26142V1052,United States
WAT,WATERS CORP,Health Care,79480349.9,0.54849,270130,US9418481035,United States
NU,NU HOLDINGS LTD CLASS A,Financials,78756026.7,0.5435,7387995,KYG6683N1034,United States
DPZ,DOMINOS PIZZA INC,Consumer Discretionary,77637330.42,0.53578,161187,US25754A2015,United States
RBLX,ROBLOX CORP CLASS A,Communication,77094618.75,0.53203,2168625,US7710491033,United States
FDS,FACTSET RESEARCH SYSTEMS INC,Financials,76035463.54,0.52472,177049,US3030751057,United States
ZS,ZSCALER INC,Information Technology,70632126.53,0.48743,408349,US98980G1022,United States
KKR,KKR AND CO INC,Financials,70332037.05,0.48536,753423,US48251W1045,United States
SQ,BLOCK INC CLASS A,Financials,68239522.92,0.47092,946982,US8522341036,United States
CSGP,COSTAR GROUP INC,Real Estate,67538960.88,0.46609,802316,US22160N1090,United States
ALNY,ALNYLAM PHARMACEUTICALS INC,Health Care,67449464.96,0.46547,464656,US02043Q1076,United States
ENPH,ENPHASE ENERGY INC,Information Technology,67057563.33,0.46276,614249,US29355A1079,United States
MANH,MANHATTAN ASSOCIATES INC,Information Technology,65529301.04,0.45222,284366,US5627501092,United States
POOL,POOL CORP,Consumer Discretionary,63627195.75,0.43909,175325,US73278L1052,United States
EPAM,EPAM SYSTEMS INC,Information Technology,63428740.96,0.43772,256568,US29414B1044,United States
CAH,CARDINAL HEALTH INC,Health Care,61805526.0,0.42652,583071,US14149Y1082,United States
TER,TERADYNE INC,Information Technology,59383730.4,0.40981,592652,US8807701029,United States
NBIX,NEUROCRINE BIOSCIENCES INC,Health Care,59121455.1,0.408,446065,US64125C1099,United States
TYL,TYLER TECHNOLOGIES INC,Information Technology,58539367.15,0.40398,145277,US9022521051,United States
EXPE,EXPEDIA GROUP INC,Consumer Discretionary,57660842.6,0.39792,449422,US30212P3038,United States
LECO,LINCOLN ELECTRIC HOLDINGS INC,Industrials,57549874.45,0.39715,240865,US5339001068,United States
EQH,EQUITABLE HOLDINGS INC,Financials,55730053.2,0.38459,1537805,US29452E1010,United States
DT,DYNATRACE INC,Information Technology,54999485.46,0.37955,1188921,US2681501092,United States
SWAV,SHOCKWAVE MEDICAL INC,Health Care,54678481.44,0.37734,166947,US82489T1043,United States
PSTG,PURE STORAGE INC CLASS A,Information Technology,53976333.84,0.37249,1041612,US74624M1027,United States
HEIA,HEICO CORP CLASS A,Industrials,53638612.62,0.37016,336461,US4228062083,United States
BURL,BURLINGTON STORES INC,Consumer Discretionary,53461230.07,0.36894,298183,US1220171060,United States
DOCU,DOCUSIGN INC,Information Technology,53276500.8,0.36766,934020,US2561631068,United States
PODD,INSULET CORP,Health Care,52729249.35,0.36389,320095,US45784P1012,United States
FND,FLOOR DECOR HOLDINGS INC CLASS A,Consumer Discretionary,52507119.86,0.36235,479167,US3397501012,United States
MOH,MOLINA HEALTHCARE INC,Health Care,52241011.84,0.36052,144736,US60855R1005,United States
LW,LAMB WESTON HOLDINGS INC,Consumer Staples,50850788.31,0.35092,633339,US5132721045,United States
TDG,TRANSDIGM GROUP INC,Industrials,50207349.0,0.34648,41374,US8936411003,United States
ROL,ROLLINS INC,Industrials,49883976.0,0.34425,1175400,US7757111049,United States
TPL,TEXAS PACIFIC LAND CORP,Energy,49612908.8,0.34238,85187,US88262P1021,United States
IRM,IRON MOUNTAIN INC,Real Estate,49273184.32,0.34003,662096,US46284V1017,United States
PTC,PTC INC,Information Technology,48621988.1,0.33554,276733,US69370C1009,United States
WMS,ADVANCED DRAINAGE SYSTEMS INC,Industrials,48481888.56,0.33457,309176,US00790R1041,United States
WING,WINGSTOP INC,Consumer Discretionary,48231612.0,0.33285,135330,US9741551033,United States
SRPT,SAREPTA THERAPEUTICS INC,Health Care,48140394.75,0.33222,413045,US8036071004,United States
GDDY,GODADDY INC CLASS A,Information Technology,47686909.5,0.32909,392970,US3802371076,United States
JBL,JABIL INC,Information Technology,46730154.0,0.32249,360600,US4663131039,United States
ALLE,ALLEGION PLC,Industrials,46657826.44,0.32199,373741,IE00BFRT3W74,United States
RBA,RB GLOBAL INC,Industrials,46524299.47,0.32106,641803,CA74935Q1072,Canada
CELH,CELSIUS HOLDINGS INC,Consumer Staples,46395987.48,0.32018,663084,US15118V2079,United States
TXRH,TEXAS ROADHOUSE INC,Consumer Discretionary,46308879.72,0.31958,307782,US8826811098,United States
SPG,SIMON PROPERTY GROUP REIT INC,Real Estate,45740547.09,0.31566,325857,US8288061091,United States
KNSL,KINSALE CAPITAL GROUP INC,Financials,45546305.28,0.31432,100784,US49714P1084,United States
HUBB,HUBBELL INC,Industrials,44128754.04,0.30453,112493,US4435106079,United States
PAYC,PAYCOM SOFTWARE INC,Industrials,44119225.5,0.30447,238650,US70432V1026,United States
TREX,TREX INC,Industrials,44110530.95,0.30441,501541,US89531P1057,United States
NTRA,NATERA INC,Health Care,43725621.68,0.30175,500981,US6323071042,United States
BSY,BENTLEY SYSTEMS INC CLASS B,Information Technology,43378162.04,0.29935,833234,US08265T2087,United States
LSCC,LATTICE SEMICONDUCTOR CORP,Information Technology,43083947.87,0.29732,627223,US5184151042,United States
PWR,QUANTA SERVICES INC,Industrials,42778292.96,0.29521,174122,US74762E1029,United States
TECH,BIO TECHNE CORP,Health Care,42167679.88,0.291,677828,US09073M1045,United States
RCL,ROYAL CARIBBEAN GROUP LTD,Consumer Discretionary,41414712.6,0.2858,324465,LR0008862868,United States
TTC,TORO,Industrials,40644915.48,0.28049,480948,US8910921084,United States
URI,UNITED RENTALS INC,Industrials,40432804.56,0.27903,63887,US9113631090,United States
MEDP,MEDPACE HOLDINGS INC,Health Care,40292179.12,0.27806,107641,US58506Q1094,United States
APA,APA CORP,Energy,40144124.1,0.27704,1237870,US03743Q1085,United States
CHDN,CHURCHILL DOWNS INC,Consumer Discretionary,39206990.6,0.27057,328642,US1714841087,United States
DRI,DARDEN RESTAURANTS INC,Consumer Discretionary,39041825.85,0.26943,256365,US2371941053,United States
FIVE,FIVE BELOW INC,Consumer Discretionary,38456304.0,0.26539,253002,US33829M1018,United States
NTAP,NETAPP INC,Information Technology,37956364.62,0.26194,379033,US64110D1046,United States
TOST,TOAST INC CLASS A,Financials,37607612.0,0.25953,1694800,US8887871080,United States
PPG,PPG INDUSTRIES INC,Materials,36812881.26,0.25405,272466,US6935061076,United States
HEI,HEICO CORP,Industrials,36805508.98,0.254,187153,US4228061093,United States
MTCH,MATCH GROUP INC,Communication,36398225.16,0.25118,1129678,US57667L1070,United States
BRKR,BRUKER CORP,Health Care,36220559.36,0.24996,461056,US1167941087,United States
ESTC,ELASTIC NV,Information Technology,35374878.36,0.24412,371156,NL0013056914,United States
MUSA,MURPHY USA INC,Consumer Discretionary,35030735.35,0.24175,84851,US6267551025,United States
BRO,BROWN & BROWN INC,Financials,34692161.56,0.23941,427612,US1152361010,United States
MKTX,MARKETAXESS HOLDINGS INC,Financials,34650686.05,0.23912,170567,US57060D1081,United States
MORN,MORNINGSTAR INC,Financials,34599079.68,0.23877,118336,US6177001095,United States
VMC,VULCAN MATERIALS,Materials,34385476.56,0.23729,134808,US9291601097,United States
LAMR,LAMAR ADVERTISING COMPANY  CLAS,Real Estate,34153355.52,0.23569,308466,US5128161099,United States
GLOB,GLOBANT SA,Information Technology,34073255.04,0.23514,189802,LU0974299876,United States
PEN,PENUMBRA INC,Health Care,33839888.88,0.23353,167657,US70975L1070,United States
CROX,CROCS INC,Consumer Discretionary,33248204.76,0.22945,274597,US2270461096,United States
INCY,INCYTE CORP,Health Care,33227318.94,0.2293,629067,US45337C1027,United States
BFB,BROWN FORMAN CORP CLASS B,Consumer Staples,32555732.52,0.22467,664674,US1156372096,United States
INSP,INSPIRE MEDICAL SYSTEMS INC,Health Care,32352442.85,0.22326,134159,US4577301090,United States
HAL,HALLIBURTON,Energy,32149881.65,0.22187,831821,US4062161017,United States
DVA,DAVITA INC,Health Care,31353215.98,0.21637,248618,US23918K1088,United States
VST,VISTRA CORP,Utilities,31196024.64,0.21528,473528,US92840M1027,United States
AES,AES CORP,Utilities,30577057.04,0.21101,1879352,US00130H1059,United States
PCTY,PAYLOCITY HOLDING CORP,Industrials,30454987.5,0.21017,193365,US70438V1061,United States
KEYS,KEYSIGHT TECHNOLOGIES INC,Information Technology,30200143.33,0.20841,205597,US49338L1035,United States
CHE,CHEMED CORP,Health Care,28864347.3,0.19919,48315,US16359R1032,United States
CHRW,CH ROBINSON WORLDWIDE INC,Industrials,28810195.8,0.19882,412340,US12541W2098,United States
GGG,GRACO INC,Industrials,27719720.75,0.19129,314675,US3841091040,United States
TKO,TKO GROUP HOLDINGS INC CLASS A,Communication,27250818.15,0.18806,284485,US87256C1018,United States
MASI,MASIMO CORP,Health Care,27007847.68,0.18638,198704,US5747951003,United States
OVV,OVINTIV INC,Energy,26980335.05,0.18619,523585,US69047Q1022,United States
LYFT,LYFT INC CLASS A,Industrials,26873456.46,0.18545,1608226,US55087P1049,United States
PCOR,PROCORE TECHNOLOGIES INC,Information Technology,26276271.56,0.18133,366373,US74275K1088,United States
AVY,AVERY DENNISON CORP,Materials,25608948.1,0.17673,122326,US0536111091,United States
PATH,UIPATH INC CLASS A,Information Technology,25583381.6,0.17655,1343665,US90364P1057,United States
ILMN,ILLUMINA INC,Health Care,25324997.32,0.17477,217028,US4523271090,United States
EXP,EAGLE MATERIALS INC,Materials,25045610.16,0.17284,103332,US26969P1084,United States
EME,EMCOR GROUP INC,Industrials,24833489.76,0.17138,73896,US29084Q1004,United States
CFLT,CONFLUENT INC CLASS A,Information Technology,24173399.79,0.16682,881919,US20717M1036,United States
DBX,DROPBOX INC CLASS A,Information Technology,23772159.96,0.16405,1044471,US26210C1045,United States
EXEL,EXELIXIS INC,Health Care,23464784.07,0.16193,1043343,US30161Q1040,United States
IONS,IONIS PHARMACEUTICALS INC,Health Care,23033408.86,0.15895,564406,US4622221004,United States
PFGC,PERFORMANCE FOOD GROUP,Consumer Staples,22558798.08,0.15568,331552,US71377A1034,United States
HPQ,HP INC,Information Technology,22425617.08,0.15476,811934,US40434L1052,United States
RYAN,RYAN SPECIALTY HOLDINGS INC CLASS,Financials,22303363.55,0.15392,443495,US78351F1075,United States
APLS,APELLIS PHARMACEUTICALS INC,Health Care,22104407.58,0.15254,465258,US03753U1060,United States
SMAR,SMARTSHEET INC CLASS A,Information Technology,22037723.18,0.15208,588929,US83200N1037,United States
GTLB,GITLAB INC CLASS A,Information Technology,21996675.36,0.1518,418506,US37637K1088,United States
LSTR,LANDSTAR SYSTEM INC,Industrials,21895948.5,0.1511,131035,US5150981018,United States
PRI,PRIMERICA INC,Financials,21851670.99,0.1508,104011,US74164M1080,United States
ACGL,ARCH CAPITAL GROUP LTD,Financials,21228251.98,0.1465,232282,BMG0450A1053,United States
WEX,WEX INC,Financials,20726174.7,0.14303,90153,US96208T1043,United States
ETSY,ETSY INC,Consumer Discretionary,20725097.12,0.14302,307768,US29786A1060,United States
GPK,GRAPHIC PACKAGING HOLDING,Materials,20407064.64,0.14083,749984,US3886891015,United States
HRB,H&R BLOCK INC,Consumer Discretionary,19938852.36,0.1376,428148,US0936711052,United States
DV,DOUBLEVERIFY HOLDINGS INC,Information Technology,19517247.42,0.13469,647553,US25862V1052,United States
FIVN,FIVE9 INC,Information Technology,19098466.2,0.1318,332610,US3383071012,United States
TW,TRADEWEB MARKETS INC CLASS A,Financials,18519865.0,0.12781,183365,US8926721064,United States
EXAS,EXACT SCIENCES CORP,Health Care,18183528.6,0.12548,286445,US30063P1057,United States
RGEN,REPLIGEN CORP,Health Care,17744638.8,0.12246,112980,US7599161095,United States
JKHY,JACK HENRY AND ASSOCIATES INC,Financials,17492807.05,0.12072,106165,US4262811015,United States
ELS,EQUITY LIFESTYLE PROPERTIES REIT I,Real Estate,16673337.33,0.11506,267501,US29472R1086,United States
DCI,DONALDSON INC,Industrials,16646229.55,0.11488,232327,US2576511099,United States
XYL,XYLEM INC,Industrials,16604679.96,0.11459,130581,US98419M1009,United States
TDC,TERADATA CORP,Information Technology,16442023.5,0.11347,447402,US88076W1036,United States
ROIV,ROIVANT SCIENCES LTD,Health Care,16419460.4,0.11331,1584890,BMG762791017,United States
SCI,SERVICE,Consumer Discretionary,16418441.28,0.1133,240528,US8175651046,United States
APP,APPLOVIN CORP CLASS A,Information Technology,16374357.12,0.113,237792,US03831W1080,United States
ICLR,ICON PLC,Health Care,16365849.24,0.11294,56082,IE0005711209,United States
NTNX,NUTANIX INC CLASS A,Information Technology,16183290.03,0.11168,271851,US67059N1081,United States
JAZZ,JAZZ PHARMACEUTICALS PLC,Health Care,15907854.41,0.10978,145583,IE00B4Q5ZN47,United States
CHH,CHOICE HOTELS INTERNATIONAL INC,Consumer Discretionary,15902554.66,0.10974,135838,US1699051066,United States
RARE,ULTRAGENYX PHARMACEUTICAL INC,Health Care,15694146.54,0.10831,361783,US90400D1081,United States
WTW,WILLIS TOWERS WATSON PLC,Financials,15646327.06,0.10798,59494,IE00BDB6Q211,United States
AAL,AMERICAN AIRLINES GROUP INC,Industrials,15571565.36,0.10746,1110668,US02376R1023,United States
WSO,WATSCO INC,Industrials,15510880.63,0.10704,38591,US9426222009,United States
BJ,BJS WHOLESALE CLUB HOLDINGS INC,Consumer Staples,15439340.07,0.10655,212751,US05550J1016,United States
FOUR,SHIFT4 PAYMENTS INC CLASS A,Financials,15339810.4,0.10586,247816,US82452J1097,United States
OLED,UNIVERSAL DISPLAY CORP,Information Technology,14955511.04,0.10321,97774,US91347P1057,United States
YETI,YETI HOLDINGS INC,Consumer Discretionary,14774951.0,0.10196,399323,US98585X1046,United States
WEN,WENDYS,Consumer Discretionary,14742936.0,0.10174,775944,US95058W1009,United States
CZR,CAESARS ENTERTAINMENT INC,Consumer Discretionary,14730732.9,0.10166,387855,US12769G1004,United States
LYV,LIVE NATION ENTERTAINMENT INC,Communication,14658918.84,0.10116,163531,US5380341090,United States
SUI,SUN COMMUNITIES REIT INC,Real Estate,14623737.12,0.10092,123972,US8666741041,United States
RNR,RENAISSANCERE HOLDING LTD,Financials,14073014.52,0.09712,63153,BMG7496G1033,United States
KBR,KBR INC,Industrials,13934827.05,0.09616,224285,US48242W1062,United States
IRDM,IRIDIUM COMMUNICATIONS INC,Communication,13772683.94,0.09505,528499,US46269C1027,United States
SMG,SCOTTS MIRACLE GRO,Materials,13118454.72,0.09053,193032,US8101861065,United States
AJG,ARTHUR J GALLAGHER,Financials,12961408.07,0.08945,55393,US3635761097,United States
U,UNITY SOFTWARE INC,Information Technology,12375585.42,0.0854,528194,US91332U1016,United States
JBHT,JB HUNT TRANSPORT SERVICES INC,Industrials,12346854.8,0.08521,75194,US4456581077,United States
TXG,10X GENOMICS INC CLASS A,Health Care,12303199.95,0.0849,424981,US88025U1097,United States
RPM,RPM INTERNATIONAL INC,Materials,12009057.06,0.08287,111837,US7496851038,United States
ZBRA,ZEBRA TECHNOLOGIES CORP CLASS A,Information Technology,11594491.98,0.08001,42466,US9892071054,United States
OKE,ONEOK INC,Energy,11564556.96,0.07981,148492,US6826801036,United States
SEE,SEALED AIR CORP,Materials,11416466.31,0.07879,362773,US81211K1007,United States
SAM,BOSTON BEER INC CLASS A,Consumer Staples,11366882.74,0.07844,39902,US1005571070,United States
PEGA,PEGASYSTEMS INC,Information Technology,11359325.6,0.07839,194509,US7055731035,United States
ZI,ZOOMINFO TECHNOLOGIES INC,Communication,11342525.19,0.07827,719247,US98980F1049,United States
RNG,RINGCENTRAL INC CLASS A,Information Technology,11280350.25,0.07785,385653,US76680R2067,United States
PLNT,PLANET FITNESS INC CLASS A,Consumer Discretionary,11011420.2,0.07599,187748,US72703H1014,United States
UHALB,U HAUL NON VOTING SERIES N,Industrials,10957740.8,0.07562,176510,US0235865062,United States
OTIS,OTIS WORLDWIDE CORP,Industrials,10806412.32,0.07458,113168,US68902V1070,United States
FERG,FERGUSON PLC,Industrials,10703093.66,0.07386,51079,JE00BJVNSS43,United States
WSM,WILLIAMS SONOMA INC,Consumer Discretionary,10581887.68,0.07303,37856,US9699041011,United States
CAVA,CAVA GROUP INC,Consumer Discretionary,10576155.0,0.07299,171970,US1489291021,United States
SITE,SITEONE LANDSCAPE SUPPLY INC,Industrials,10475387.66,0.07229,66191,US82982L1035,United States
EXPD,EXPEDITORS INTERNATIONAL OF WASHIN,Industrials,10383484.8,0.07166,90480,US3021301094,United States
EEFT,EURONET WORLDWIDE INC,Financials,10277923.12,0.07093,100952,US2987361092,United States
SBAC,SBA COMMUNICATIONS REIT CORP CLASS,Real Estate,9833946.7,0.06786,50186,US78410G1040,United States
VNT,VONTIER CORP,Information Technology,9738888.4,0.06721,241480,US9288811014,United States
EG,EVEREST GROUP LTD,Financials,9568258.23,0.06603,26563,BMG3223R1088,United States
VRT,VERTIV HOLDINGS CLASS A,Industrials,9312261.52,0.06426,114952,US92537N1081,United States
BBY,BEST BUY CO INC,Consumer Discretionary,9295180.0,0.06415,122305,US0865161014,United States
NVR,NVR INC,Consumer Discretionary,9242712.0,0.06378,1200,US62944T1051,United States
BMRN,BIOMARIN PHARMACEUTICAL INC,Health Care,9113192.53,0.06289,101179,US09061G1013,United States
ALGM,ALLEGRO MICROSYSTEMS INC,Information Technology,9061376.64,0.06253,343104,US01749D1054,United States
BFA,BROWN FORMAN CORP CLASS A,Consumer Staples,9059432.4,0.06252,180108,US1156371007,United States
NCLH,NORWEGIAN CRUISE LINE HOLDINGS LTD,Consumer Discretionary,8509392.57,0.05872,468321,BMG667211046,United States
FCNCA,FIRST CITIZENS BANCSHARES INC CLAS,Financials,8462565.23,0.0584,5453,US31946M1036,United States
NFE,NEW FORTRESS ENERGY INC CLASS A,Energy,8351373.6,0.05763,296148,US6443931000,United States
NXST,NEXSTAR MEDIA GROUP INC,Communication,8337376.88,0.05754,51478,US65336K1034,United States
TTEK,TETRA TECH INC,Industrials,8279184.62,0.05713,44314,US88162G1031,United States
WSC,WILLSCOT MOBILE MINI HOLDINGS CORP,Industrials,8262852.84,0.05702,217558,US9713781048,United States
SLM,SLM CORP,Financials,8186447.24,0.05649,393958,US78442P1066,United States
GEN,GEN DIGITAL INC,Information Technology,8127034.5,0.05608,398775,US6687711084,United States
GMED,GLOBUS MEDICAL INC CLASS A,Health Care,7893502.75,0.05447,155537,US3795772082,United States
TPX,TEMPUR SEALY INTERNATIONAL INC,Consumer Discretionary,7752068.74,0.0535,156481,US88023U1016,United States
CASY,CASEYS GENERAL STORES INC,Consumer Staples,7672810.6,0.05295,24799,US1475281036,United States
TWLO,TWILIO INC CLASS A,Information Technology,7531097.46,0.05197,128913,US90138F1021,United States
W,WAYFAIR INC CLASS A,Consumer Discretionary,7486680.32,0.05167,136768,US94419L1017,United States
EBAY,EBAY INC,Consumer Discretionary,7484458.05,0.05165,149839,US2786421030,United States
DAL,DELTA AIR LINES INC,Industrials,7298560.5,0.05037,152530,US2473617023,United States
HCP,HASHICORP INC CLASS A,Information Technology,7275440.7,0.05021,307890,US4181001037,United States
AM,ANTERO MIDSTREAM CORP,Energy,7261857.2,0.05011,525460,US03676B1026,United States
SAIA,SAIA INC,Industrials,7089164.51,0.04892,13567,US78709Y1055,United States
BWXT,BWX TECHNOLOGIES INC,Industrials,6783002.28,0.04681,72561,US05605H1005,United States
AWI,ARMSTRONG WORLD INDUSTRIES INC,Industrials,6720451.65,0.04638,59029,US04247X1028,United States
OLLI,OLLIES BARGAIN OUTLET HOLDINGS INC,Consumer Discretionary,6624944.76,0.04572,91644,US6811161099,United States
VVV,VALVOLINE INC,Consumer Discretionary,6531621.87,0.04507,158573,US92047W1018,United States
TNL,TRAVEL LEISURE,Consumer Discretionary,6499633.8,0.04485,148665,US8941641024,United States
AGL,AGILON HEALTH,Health Care,6481581.9,0.04473,1204755,US00857U1079,United States
IEX,IDEX CORP,Industrials,6434579.9,0.04441,28459,US45167R1041,United States
G,GENPACT LTD,Industrials,6239563.77,0.04306,201993,BMG3922B1072,United States
FCN,FTI CONSULTING INC,Industrials,5969650.0,0.0412,28750,US3029411093,United States
NVCR,NOVOCURE LTD,Health Care,5788422.35,0.03995,480367,JE00BYSS4X48,United States
OWL,BLUE OWL CAPITAL INC CLASS A,Financials,5787578.72,0.03994,315056,US09581B1035,United States
FRPT,FRESHPET INC,Consumer Staples,5722310.88,0.03949,55107,US3580391056,United States
RLI,RLI CORP,Financials,5687864.1,0.03925,41490,US7496071074,United States
DOCS,DOXIMITY INC CLASS A,Health Care,5568590.38,0.03843,224359,US26622P1075,United States
LBRDK,LIBERTY BROADBAND CORP SERIES C,Communication,5395023.48,0.03723,110418,US5303073051,United States
MSA,MSA SAFETY INC,Industrials,5281309.65,0.03645,28463,US5534981064,United States
AOS,A O SMITH CORP,Industrials,5212149.56,0.03597,60124,US8318652091,United States
LOPE,GRAND CANYON EDUCATION INC,Consumer Discretionary,5055886.68,0.03489,38571,US38526M1062,United States
FMC,FMC CORP,Materials,4825949.7,0.0333,84755,US3024913036,United States
PTON,PELOTON INTERACTIVE CLASS A INC,Consumer Discretionary,4708229.22,0.03249,1538637,US70614W1009,United States
ENTG,ENTEGRIS INC,Information Technology,4543467.5,0.03135,35750,US29362U1043,United States
SHC,SOTERA HEALTH COMPANY,Health Care,4323027.2,0.02983,396608,US83601L1026,United States
ROKU,ROKU INC CLASS A,Communication,4232429.35,0.02921,72115,US77543R1023,United States
OKTA,OKTA INC CLASS A,Information Technology,4174686.79,0.02881,44549,US6792951054,United States
TPG,TPG INC CLASS A,Financials,4053855.04,0.02798,94672,US8726571016,United States
VRSN,VERISIGN INC,Information Technology,4029694.0,0.02781,22025,US92343E1029,United States
MTN,VAIL RESORTS INC,Consumer Discretionary,3753944.26,0.02591,17573,US91879Q1094,United States
DKS,DICKS SPORTING INC,Consumer Discretionary,3714646.16,0.02563,19028,US2533931026,United States
BLD,TOPBUILD CORP,Consumer Discretionary,3714109.68,0.02563,9528,US89055F1030,United States
DAY,DAYFORCE INC,Industrials,3565940.7,0.02461,58506,US15677J1088,United States
