symbol,name,sector,market_value,index_weight,amount_shares,isin,country
VEDL,VEDANTA LTD,Materials,10599964.74,0.08369,2279504,INE205A01025,India
COLPAL,COLGATE PALMOLIVE INDIA LTD,Consumer Staples,10525706.37,0.0831,329641,INE259A01022,India
BBSE3,BB SEGURIDADE SA,Financials,10484907.45,0.08278,1685485,BRBBSEACNOR5,Brazil
3702,WPG HOLDINGS LTD,Information Technology,10434562.33,0.08238,3779520,TW0003702007,Taiwan
018260,SAMSUNG SDS LTD,Information Technology,10385756.22,0.082,95315,KR7018260000,Korea (South)
034730,SK INC,Industrials,10256783.71,0.08098,89809,KR7034730002,Korea (South)
PSSMF,PRESS METAL ALUMINIUM HOLDINGS,Materials,10239237.38,0.08084,9276400,MYL8869OO009,Malaysia
LUPIN,LUPIN LTD,Health Care,10118312.09,0.07989,530314,INE326A01037,India
ALE,ALLEGRO SA,Consumer Discretionary,10078676.86,0.07957,1240227,LU2237380790,Poland
HDFCAMC,HDFC ASSET MANAGEMENT COMPANY LTD,Financials,9983107.96,0.07882,221093,INE127D01025,India
ABB,ABB INDIA LTD,Industrials,9955468.37,0.0786,130582,INE117A01022,India
PCHEM,PETRONAS CHEMICALS GROUP,Materials,9831239.89,0.07762,6875400,MYL5183OO008,Malaysia
MCDOWELL.N,UNITED SPIRITS LTD,Consumer Staples,9730265.25,0.07682,707570,INE854D01024,India
SM,SM INVESTMENTS CORP,Industrials,9719906.26,0.07674,591265,PHY806761029,Philippines
JINDALSTEL,JINDAL STEEL AND POWER LTD,Materials,9677752.98,0.07641,892576,INE749A01030,India
BPI,BANK OF THE PHILIPPINE ISLANDS,Financials,9658357.52,0.07625,4453788,PHY0967S1694,Philippines
MARK,MASRAF AL RAYAN,Financials,9574442.78,0.07559,13778872,QA000A0M8VM3,Qatar
2353,ACER,Information Technology,9554961.28,0.07544,6868000,TW0002353000,Taiwan
GODREJPROP,GODREJ PROPERTIES LTD,Real Estate,9533056.67,0.07526,313860,INE484J01027,India
2280,ALMARAI,Consumer Staples,9501452.82,0.07501,616641,SA000A0ETHT1,Saudi Arabia
3481,INNOLUX CORP,Information Technology,9442493.69,0.07455,22132042,TW0003481008,Taiwan
TPEIR,PIRAEUS FINANCIAL HOLDINGS SA,Financials,9433700.93,0.07448,2356498,GRS014003032,Greece
LPP,LPP SA,Consumer Discretionary,9390548.66,0.07414,2446,PLLPP0000011,Poland
005387,HYUNDAI MOTOR S2 PREF,Consumer Discretionary,9330229.51,0.07366,88162,KR7005382007,Korea (South)
CGPOWER,CG POWER AND INDUSTRIAL SOLUTIONS,Industrials,9328447.19,0.07365,1473125,INE067A01029,India
CBQK,COMMERCIAL BANK OF QATAR,Financials,9312603.27,0.07352,7978162,QA0007227752,Qatar
VIVT3,TELEFONICA BRASIL SA,Communication,9268875.68,0.07318,998330,BRVIVTACNOR0,Brazil
MYTIL,MYTILINEOS SA,Industrials,9261813.83,0.07312,237358,GRS393503008,Greece
YESBANK,YES BANK LTD,Financials,9249750.06,0.07303,32333972,INE528G01035,India
015760,KOREA ELECTRIC POWER CORP,Utilities,9207168.8,0.07269,619656,KR7015760002,Korea (South)
BBDC3,BANCO BRADESCO SA,Financials,9170585.19,0.0724,3958284,BRBBDCACNOR1,Brazil
009540,HD KOREA SHIPBUILDING & OFFSHORE E,Industrials,9101342.07,0.07186,104654,KR7009540006,Korea (South)
PIIND,P.I. INDUSTRIES LTD,Materials,9083246.64,0.07171,204187,INE603J01030,India
DABUR,DABUR INDIA LTD,Consumer Staples,9053924.5,0.07148,1501283,INE016A01026,India
GRUMAB,GRUMA,Consumer Staples,9043191.04,0.0714,464185,MXP4948K1056,Mexico
NRP,NEPI ROCKCASTLE NV,Real Estate,9037393.97,0.07135,1360066,NL0015000RT3,South Africa
UGPA3,ULTRAPAR PARTICIPOES SA,Energy,8953828.92,0.07069,1770059,BRUGPAACNOR8,Brazil
MOL,MOL HUNGARIAN OIL AND GAS,Energy,8936204.06,0.07055,1094129,HU0000153937,Hungary
PE&OLES*,INDUST PENOLES,Materials,8923131.12,0.07045,496560,MXP554091415,Mexico
SSW,SIBANYE STILLWATER LTD,Materials,8923252.87,0.07045,6724484,ZAE000259701,South Africa
BH.R,BUMRUNGRAD HOSPITAL NON-VOTING DR,Health Care,8839980.96,0.06979,1451000,TH0168010R13,Thailand
PFBCOLOM,BANCOLOMBIA PREF SA,Financials,8836346.14,0.06976,1096759,COB07PA00086,Colombia
2050,SAVOLA GROUP,Consumer Staples,8824743.28,0.06967,645290,SA0007879162,Saudi Arabia
AUROPHARMA,AUROBINDO PHARMA LTD,Health Care,8791952.12,0.06941,659071,INE406A01037,India
BHARATFORG,BHARAT FORGE LTD,Consumer Discretionary,8770294.65,0.06924,617708,INE465A01025,India
6415,SILERGY CORP,Information Technology,8764124.84,0.06919,760000,KYG8190F1028,Taiwan
MOTHERSON,SAMVARDHANA MOTHERSON INTERNATIONA,Consumer Discretionary,8752128.35,0.0691,5810151,INE775A01035,India
2377,MICRO-STAR INTERNATIONAL LTD,Information Technology,8640954.69,0.06822,1736000,TW0002377009,Taiwan
2409,AUO CORP,Information Technology,8638953.49,0.06821,15831800,TW0002409000,Taiwan
CLS,CLICKS GROUP LTD,Consumer Staples,8628762.32,0.06812,584885,ZAE000134854,South Africa
4002,AL MOUWASAT MEDICAL SERVICES,Health Care,8625467.37,0.0681,237213,SA12C051UH11,Saudi Arabia
2888,SHIN KONG FINANCIAL HOLDING LTD,Financials,8623152.94,0.06808,33931897,TW0002888005,Taiwan
AMMN,AMMAN MINERAL INTERNASIONAL,Materials,8615626.89,0.06802,15570700,ID1000191109,Indonesia
IDFCFIRSTB,IDFC FIRST BANK LTD,Financials,8593814.88,0.06785,8692264,INE092T01019,India
2474,CATCHER TECHNOLOGY LTD,Information Technology,8584810.87,0.06778,1335000,TW0002474004,Taiwan
1605,WALSIN LIHWA CORP,Industrials,8526364.08,0.06732,6826473,TW0001605004,Taiwan
6488,GLOBALWAFERS LTD,Information Technology,8506314.63,0.06716,503000,TW0006488000,Taiwan
PNB,PUNJAB NATIONAL BANK,Financials,8488320.22,0.06702,5474082,INE160A01022,India
KLBN11,KLABIN UNITS SA,Materials,8461891.84,0.06681,1832223,BRKLBNCDAM18,Brazil
MRF,MRF LTD,Consumer Discretionary,8434841.41,0.06659,5453,INE883A01011,India
CPN.R,CENTRAL PATTANA NON-VOTING DR PCL,Real Estate,8412871.42,0.06642,4969000,TH0481010R10,Thailand
CMIG4,CIA ENERGETICA DE MINAS GERAIS PRE,Utilities,8413097.43,0.06642,3381086,BRCMIGACNPR3,Brazil
352820,HYBE LTD,Communication,8412368.26,0.06642,50546,KR7352820005,Korea (South)
RICHTER,GEDEON RICHTER,Health Care,8405269.63,0.06636,347257,HU0000123096,Hungary
KIMBERA,KIMBERLY-CLARK DE MEXICO CLASS A,Consumer Staples,8376533.63,0.06613,3786222,MXP606941179,Mexico
1111,SAUDI TADAWUL GROUP CO,Financials,8318191.94,0.06567,119736,SA15DHKGHBH4,Saudi Arabia
ASAI3,SENDAS DISTRIBUIDORA SA,Consumer Staples,8300959.17,0.06554,3305646,BRASAIACNOR0,Brazil
BVT,BIDVEST GROUP LTD,Industrials,8254274.98,0.06517,681289,ZAE000117321,South Africa
ALI,AYALA LAND INC,Real Estate,8210326.25,0.06482,16796800,PHY0488F1004,Philippines
ALPHA,ALPHA SERVICES AND HOLDINGS SA,Financials,8181279.05,0.06459,4953540,GRS015003007,Greece
3443,GLOBAL UNICHIP CORP,Information Technology,8151211.14,0.06435,217000,TW0003443008,Taiwan
SONACOMS,SONA BLW PRECISION FORGINGS LTD,Consumer Discretionary,8150792.2,0.06435,1005119,INE073K01018,India
GULF.R,GULF ENERGY DEVELOPMENT PCL NON-VO,Utilities,8131380.3,0.0642,7336700,TH8319010R14,Thailand
CSAN3,COSAN INDUSTRIA E COMERCIO SA,Energy,8123953.53,0.06414,2967250,BRCSANACNOR6,Brazil
JBSS3,JBS SA,Consumer Staples,8092599.21,0.06389,1893661,BRJBSSACNOR8,Brazil
AMRT,PT SUMBER ALFARIA TRIJAYA,Consumer Staples,8041961.55,0.06349,46623200,ID1000128705,Indonesia
HAPV3,HAPVIDA PARTICIPACOES E INVESTIMEN,Health Care,8032600.69,0.06342,12045688,BRHAPVACNOR4,Brazil
161390,HANKOOK TIRE & TECHNOLOGY LTD,Consumer Discretionary,8030443.13,0.0634,181041,KR7161390000,Korea (South)
BANKBARODA,BANK OF BARODA LTD,Financials,8016743.06,0.06329,2585980,INE028A01039,India
SUPREMEIND,SUPREME INDUSTRIES LTD,Materials,7985616.66,0.06305,158895,INE195A01028,India
GOTO,GOTO GOJEK TOKOPEDIA,Consumer Discretionary,7970801.89,0.06293,2079479363,ID1000166903,Indonesia
YKBNK.E,YAPI VE KREDI BANKASI A,Financials,7967062.84,0.0629,8319462,TRAYKBNK91N6,Turkey
TATAMTRDVR,TATA MOTORS LTD CLASS A DVR,Consumer Discretionary,7958724.7,0.06283,1039346,IN9155A01020,India
HINDPETRO,HINDUSTAN PETROLEUM CORP LTD,Energy,7937875.27,0.06267,1389440,INE094A01015,India
BVN,BUENAVENTURA ADR REPRESENTING,Materials,7921651.94,0.06254,494794,US2044481040,Peru
ISCTR.E,TURKIYE IS BANKASI C,Financials,7792708.66,0.06152,20638611,TRAISCTR91N2,Turkey
2834,TAIWAN BUSINESS BANK LTD,Financials,7733540.58,0.06106,15441064,TW0002834009,Taiwan
BHEL,BHARAT HEAVY ELECTRICALS LTD,Industrials,7733250.86,0.06105,2551675,INE257A01026,India
LODHA,MACROTECH DEVELOPERS LTD,Real Estate,7725445.99,0.06099,546305,INE670K01029,India
2310,SAHARA INTERNATIONAL PETROCHEMICAL,Materials,7700965.1,0.0608,894361,SA000A0KFKK0,Saudi Arabia
090430,AMOREPACIFIC CORP,Consumer Staples,7676644.82,0.06061,71943,KR7090430000,Korea (South)
MARICO,MARICO LTD,Consumer Staples,7629769.09,0.06024,1258765,INE196A01026,India
BSANTANDER,BANCO SANTANDER CHILE,Financials,7609210.79,0.06008,161585354,CLP1506A1070,Chile
DSY,DISCOVERY LTD,Financials,7590807.32,0.05993,1329259,ZAE000022331,South Africa
ASTRAL,ASTRAL LTD,Industrials,7561308.05,0.0597,317854,INE006I01046,India
OPAP,GREEK ORGANISATION OF FOOTBALL PRO,Consumer Discretionary,7556017.98,0.05966,439083,GRS419003009,Greece
TORNTPHARM,TORRENT PHARMACEUTICALS LTD,Health Care,7527247.43,0.05943,246922,INE685A01028,India
CDB,CELCOMDIGI,Communication,7525822.31,0.05942,8801900,MYL6947OO005,Malaysia
6409,VOLTRONIC POWER TECHNOLOGY CORP,Industrials,7518820.24,0.05936,152000,TW0006409006,Taiwan
TATAELXSI,TATA ELXSI LTD,Information Technology,7515391.57,0.05933,83792,INE670A01012,India
RNI,REINET INVESTMENTS S.C.A.,Financials,7473012.08,0.059,332788,LU0383812293,South Africa
ASHOKLEY,ASHOK LEYLAND LTD,Industrials,7467864.35,0.05896,3676559,INE208A01029,India
FIBRAPL14,PROLOGIS PROPERTY MEXICO REIT SA,Real Estate,7459384.35,0.05889,1889473,MXCFFI170008,Mexico
PETGAS,PETRONAS GAS,Utilities,7429948.78,0.05866,1963600,MYL6033OO004,Malaysia
2801,CHANG HWA COMMERCIAL BANK LTD,Financials,7402517.04,0.05844,13376431,TW0002801008,Taiwan
ADNOCDIST,ABU DHABI NATIONAL OIL COMPANY FOR,Consumer Discretionary,7384467.14,0.0583,7792947,AEA006101017,United Arab Emirates
ZAIN,MOBILE TEL,Communication,7337010.71,0.05793,4614830,KW0EQ0601058,Kuwait
REM,REMGRO LTD,Financials,7322317.51,0.05781,1188147,ZAE000026480,South Africa
APLAPOLLO,APL APOLLO TUBES LTD,Materials,7311789.15,0.05773,398833,INE702C01027,India
MINT.R,MINOR INTERNATIONAL PUBLIC NON-VOT,Consumer Discretionary,7254058.61,0.05727,8334800,TH0128010R17,Thailand
028050,SAMSUNG E&A LTD,Industrials,7238229.65,0.05715,386682,KR7028050003,Korea (South)
005830,DB INSURANCE LTD,Financials,7227923.52,0.05707,111752,KR7005830005,Korea (South)
323410,KAKAOBANK CORP,Financials,7227367.02,0.05706,412591,KR7323410001,Korea (South)
1102,ASIA CEMENT CORP,Materials,7189301.45,0.05676,5517000,TW0001102002,Taiwan
IRCTC,INDIAN RAILWAY CATERING AND TOURIS,Industrials,7152555.92,0.05647,601812,INE335Y01020,India
MPHC,MESAIEED PETROCHEMICAL HOLDING,Materials,7148303.57,0.05644,13698407,QA000VSUG130,Qatar
8010,THE COOPERATIVE INSURANCE,Financials,7116553.1,0.05619,181110,SA000A0DPSH3,Saudi Arabia
TOTS3,TOTVS SA,Information Technology,7099903.23,0.05605,1342383,BRTOTSACNOR8,Brazil
NMDC,NMDC LTD,Materials,7084094.36,0.05593,2516367,INE584A01023,India
COPEC,EMPRESAS COPEC SA,Energy,7082253.68,0.05592,976174,CLP7847L1080,Chile
000100,YUHAN CORP,Health Care,7081940.64,0.05591,138704,KR7000100008,Korea (South)
IHH,IHH HEALTHCARE,Health Care,6999521.48,0.05526,5497900,MYL5225OO007,Malaysia
010130,KOREA ZINC INC,Materials,6961651.92,0.05496,20250,KR7010130003,Korea (South)
2347,SYNNEX TECHNOLOGY INTERNATIONAL CO,Information Technology,6932661.42,0.05473,2916000,TW0002347002,Taiwan
POLYCAB,POLYCAB INDIA LTD,Industrials,6897729.67,0.05446,108122,INE455K01017,India
LREN3,LOJAS RENNER SA,Consumer Discretionary,6870409.6,0.05424,2340041,BRLRENACNOR1,Brazil
QIIK,QATAR INTERNATIONAL ISLAMIC BANK,Financials,6858626.89,0.05415,2389690,QA0006929879,Qatar
BOUBYAN,BOUBYAN BANK,Financials,6833852.82,0.05395,3408080,KW0EQ0102065,Kuwait
BAAKOMB,KOMERCNI BANK,Financials,6833502.03,0.05395,187144,CZ0008019106,Czech Republic
BBAJIOO,BANCO DEL BAJIO INSTITUCION DE BAN,Financials,6821479.16,0.05386,1920606,MX41BB000000,Mexico
2105,CHENG SHIN RUBBER INDUSTRY LTD,Consumer Discretionary,6816799.86,0.05382,4608000,TW0002105004,Taiwan
QGTS,QATAR GAS TRANSPORT COMPANY LTD,Energy,6809982.26,0.05377,6277252,QA000A0KD6L1,Qatar
WHL,WOOLWORTHS HOLDING LTD,Consumer Discretionary,6805425.54,0.05373,2310147,ZAE000063863,South Africa
TCELL.E,TURKCELL ILETISIM HIZMETLERI A,Communication,6777101.4,0.05351,2922788,TRATCELL91M1,Turkey
HTO,HELLENIC TELECOMMUNICATIONS ORGANI,Communication,6774490.41,0.05349,454774,GRS260333000,Greece
BELA,JUMBO SA,Consumer Discretionary,6775119.06,0.05349,239937,GRS282183003,Greece
CONCOR,CONTAINER CORPORATION OF INDIA LTD,Industrials,6771065.93,0.05346,612127,INE111A01025,India
TIMS3,TIM SA,Communication,6769744.84,0.05345,2073027,BRTIMSACNOR5,Brazil
VOD,VODACOM GROUP LTD,Communication,6765955.42,0.05342,1465109,ZAE000132577,South Africa
1402,FAR EASTERN NEW CENTURY CORP,Industrials,6761020.85,0.05338,6877000,TW0001402006,Taiwan
066970,L&F LTD,Industrials,6746014.64,0.05326,62412,KR7066970005,Korea (South)
NTCO3,NATURA CO HOLDING SA,Consumer Staples,6700452.21,0.0529,2185705,BRNTCOACNOR5,Brazil
003490,KOREAN AIR LINES LTD,Industrials,6690608.22,0.05282,447001,KR7003490000,Korea (South)
PETRONET,PETRONET LNG LTD,Energy,6639168.87,0.05242,1836681,INE347G01014,India
SHREECEM,SHREE CEMENT LTD,Materials,6600099.51,0.05211,22575,INE070A01015,India
2290,YANBU NATIONAL PETROCHEMICALS,Materials,6568795.09,0.05186,657967,SA000A0HNF36,Saudi Arabia
AC,AYALA CORP,Industrials,6549376.1,0.05171,634740,PHY0486V1154,Philippines
MULTIPLY,MULTIPLY GROUP,Industrials,6544413.61,0.05167,9652353,AEM001001019,United Arab Emirates
AMS,ANGLO AMERICAN PLATINUM LTD,Materials,6542039.69,0.05165,160053,ZAE000013181,South Africa
1476,ECLAT TEXTILE LTD,Consumer Discretionary,6538776.65,0.05162,423000,TW0001476000,Taiwan
047810,KOREA AEROSPACE INDUSTRIES LTD,Industrials,6535712.88,0.0516,182940,KR7047810007,Korea (South)
SAHOL.E,HACI OMER SABANCI HOLDING A,Financials,6511560.44,0.05141,2474888,TRASAHOL91Q5,Turkey
024110,INDUSTRIAL BANK OF KOREA,Financials,6490142.36,0.05124,670982,KR7024110009,Korea (South)
OMAB,GRUPO AEROPORTUARIO DEL CENTRO NOR,Industrials,6484050.96,0.05119,691033,MX01OM000018,Mexico
PAGEIND,PAGE INDUSTRIES LTD,Consumer Discretionary,6462838.36,0.05102,15271,INE761H01022,India
051900,LG H & H LTD,Consumer Staples,6422382.1,0.05071,23113,KR7051900009,Korea (South)
NPH,NORTHAM PLATINUM HLDGS LTD,Materials,6416924.4,0.05066,868812,ZAE000298253,South Africa
005070,COSMOAM&T LTD,Information Technology,6394960.63,0.05049,59809,KR7005070008,Korea (South)
HLFAF,HONG LEONG BANK,Financials,6361145.19,0.05022,1570100,MYL5819OO007,Malaysia
RDOR3,REDE DOR SAO LUIZ SA,Health Care,6360113.9,0.05021,1431462,BRRDORACNOR8,Brazil
UPL,UPL LTD,Materials,6328379.44,0.04996,1105168,INE628A01036,India
UNIONBANK,UNION BANK OF INDIA LTD,Financials,6325248.73,0.04994,3707126,INE692A01016,India
MBK,MBANK SA,Financials,6296168.44,0.04971,37467,PLBRE0000012,Poland
011200,HMM LTD,Industrials,6262674.69,0.04944,586517,KR7011200003,Korea (South)
OMU,OLD MUTUAL LIMITED LTD,Financials,6211142.95,0.04904,11799169,ZAE000255360,South Africa
BAJAJHLDNG,BAJAJ HOLDINGS AND INVESTMENT LTD,Financials,6192158.52,0.04889,65318,INE118A01012,India
2618,EVA AIRWAYS CORP,Industrials,6190830.25,0.04888,6357000,TW0002618006,Taiwan
010950,S-OIL CORP,Energy,6185771.08,0.04884,112636,KR7010950004,Korea (South)
SBICARD,SBI CARDS & PAYMENT SERVICES LTD,Financials,6182408.62,0.04881,711456,INE018E01016,India
ADRO,ADARO ENERGY INDONESIA,Energy,6168821.08,0.0487,36549700,ID1000111305,Indonesia
CCRO3,COMPANHIA CONCESSOES RODOVIARIAS S,Industrials,6148970.87,0.04855,2531254,BRCCROACNOR2,Brazil
MUTHOOTFIN,MUTHOOT FINANCE LTD,Financials,6054327.39,0.0478,305500,INE414G01012,India
9910,FENG TAY ENTERPRISES LTD,Consumer Discretionary,6050593.13,0.04777,1234760,TW0009910000,Taiwan
005385,HYUNDAI MOTOR S1 PREF,Consumer Discretionary,6034036.2,0.04764,57134,KR7005381009,Korea (South)
6505,FORMOSA PETROCHEMICAL CORP,Energy,5989915.14,0.04729,2756000,TW0006505001,Taiwan
EXX,EXXARO RESOURCES LTD,Energy,5920406.07,0.04674,602895,ZAE000084992,South Africa
9904,POU CHEN CORP,Consumer Discretionary,5868488.66,0.04633,5332000,TW0009904003,Taiwan
2408,NANYA TECHNOLOGY CORP,Information Technology,5860363.88,0.04627,2948000,TW0002408002,Taiwan
UNTR,UNITED TRACTORS,Energy,5857573.26,0.04625,3711900,ID1000058407,Indonesia
PTTGC.R,PTT GLOBAL CHEMICAL NON-VOTING DR,Materials,5848170.26,0.04617,5513400,TH1074010R12,Thailand
2344,WINBOND ELECTRONICS CORP,Information Technology,5848448.29,0.04617,7303899,TW0002344009,Taiwan
086280,HYUNDAI GLOVIS LTD,Industrials,5799235.3,0.04579,46589,KR7086280005,Korea (South)
001570,KUM YANG LTD,Materials,5797215.48,0.04577,81970,KR7001570001,Korea (South)
TATACOMM,TATA COMMUNICATIONS LTD,Communication,5762038.03,0.04549,259639,INE151A01013,India
ASELS.E,ASELSAN ELEKTRONIK SANAYI VE TICAR,Industrials,5760451.37,0.04548,3247086,TRAASELS91H2,Turkey
KLK,KUALA LUMPUR KEPONG,Consumer Staples,5755317.24,0.04544,1212800,MYL2445OO004,Malaysia
GMRINFRA,GMR AIRPORTS INFRASTRUCTURE LTD,Industrials,5747883.12,0.04538,6002676,INE776C01039,India
7202,ARABIAN INTERNET AND COMMUNICATION,Information Technology,5657945.72,0.04467,60814,SA15CIBJGH12,Saudi Arabia
