symbol,name,sector,market_value,index_weight,amount_shares,isin,country
SAN,SANOFI SA,Health Care,62784215.03,0.48652,691328,FR0000120578,France
AIR,AIRBUS GROUP,Industrials,61471529.91,0.47635,359081,NL0000235190,France
UBSG,UBS GROUP AG,Financials,56661566.54,0.43908,2002364,CH0244767585,Switzerland
CSL,CSL LTD,Health Care,51465910.99,0.39882,294733,AU000000CSL8,Australia
SHOP,SHOPIFY SUBORDINATE VOTING INC CLA,Information Technology,51389554.02,0.39822,737957,CA82509L1076,Canada
CNQ,CANADIAN NATURAL RESOURCES LTD,Energy,50688015.18,0.39279,658767,CA1363851017,Canada
6501,HITACHI LTD,Industrials,49833797.9,0.38617,560200,JP3788600009,Japan
6861,KEYENCE CORP,Information Technology,49623004.04,0.38454,118100,JP3236200006,Japan
GSK,GLAXOSMITHKLINE,Health Care,49043800.54,0.38005,2488592,GB00BN7SWP63,United Kingdom
RMS,HERMES INTERNATIONAL,Consumer Discretionary,48534816.87,0.3761,19591,FR0000052292,France
8058,MITSUBISHI CORP,Industrials,48458401.94,0.37551,2161200,JP3898400001,Japan
SAN,BANCO SANTANDER SA,Financials,47583324.08,0.36873,9826409,ES0113900J37,Spain
DGE,DIAGEO PLC,Consumer Staples,47469210.32,0.36784,1351104,GB0002374006,United Kingdom
CP,CANADIAN PACIFIC KANSAS CITY LTD,Industrials,47343539.68,0.36687,563400,CA13646K1084,Canada
REL,RELX PLC,Industrials,47212940.97,0.36586,1139554,GB00B2B0DG97,United Kingdom
ABBN,ABB LTD,Industrials,47056190.51,0.36464,968192,CH0012221716,Switzerland
CFR,COMPAGNIE FINANCIERE RICHEMONT SA,Consumer Discretionary,46039347.28,0.35676,326917,CH0210483332,Switzerland
SAF,SAFRAN SA,Industrials,45792210.08,0.35485,206413,FR0000073272,France
4063,SHIN ETSU CHEMICAL LTD,Materials,45493424.09,0.35253,1099300,JP3371200001,Japan
RIO,RIO TINTO PLC,Materials,45413541.73,0.35192,679388,GB0007188757,United Kingdom
IBE,IBERDROLA SA,Utilities,44701811.25,0.3464,3714198,ES0144580Y14,Spain
BNP,BNP PARIBAS SA,Financials,44513073.27,0.34494,638172,FR0000131104,France
DTE,DEUTSCHE TELEKOM N AG,Communication,43674299.51,0.33844,1956447,DE0005557508,Germany
ENB,ENBRIDGE INC,Energy,43524444.37,0.33728,1282838,CA29250N1050,Canada
CNR,CANADIAN NATIONAL RAILWAY,Industrials,43434357.98,0.33658,341192,CA1363751027,Canada
1299,AIA GROUP LTD,Financials,43083360.25,0.33386,7051400,HK0000069689,Hong Kong
8316,SUMITOMO MITSUI FINANCIAL GROUP IN,Financials,43046896.69,0.33358,772800,JP3890350006,Japan
ZURN,ZURICH INSURANCE GROUP AG,Financials,43023114.79,0.33339,88581,CH0011075394,Switzerland
NAB,NATIONAL AUSTRALIA BANK LTD,Financials,40761209.66,0.31586,1893956,AU000000NAB4,Australia
BMO,BANK OF MONTREAL,Financials,39841796.63,0.30874,437176,CA0636711016,Canada
CS,AXA SA,Financials,39804054.48,0.30845,1104536,FR0000120628,France
BBVA,BANCO BILBAO VIZCAYA ARGENTARIA SA,Financials,39517152.93,0.30622,3559132,ES0113211835,Spain
EL,ESSILORLUXOTTICA SA,Health Care,38785321.64,0.30055,177818,FR0000121667,France
MBG,MERCEDES-BENZ GROUP N AG,Consumer Discretionary,38660792.25,0.29959,484995,DE0007100000,Germany
GLEN,GLENCORE PLC,Materials,37378493.29,0.28965,6322893,JE00B4T3BW64,United Kingdom
8031,MITSUI LTD,Industrials,37023459.34,0.2869,799100,JP3893600001,Japan
DG,VINCI SA,Industrials,36913937.14,0.28605,305091,FR0000125486,France
MUV2,MUENCHENER RUECKVERSICHERUNGS-GESE,Financials,36305952.38,0.28134,82500,DE0008430026,Germany
6098,RECRUIT HOLDINGS LTD,Industrials,35620702.99,0.27603,872600,JP3970300004,Japan
UCG,UNICREDIT,Financials,35104951.79,0.27203,939150,IT0005239360,Italy
STLAM,STELLANTIS NV,Consumer Discretionary,35047244.96,0.27159,1350769,NL00150001Q9,Italy
BATS,BRITISH AMERICAN TOBACCO,Consumer Staples,34969434.5,0.27098,1225384,GB0002875804,United Kingdom
WBC,WESTPAC BANKING CORPORATION CORP,Financials,34868530.73,0.2702,2106264,AU000000WBC1,Australia
BNS,BANK OF NOVA SCOTIA,Financials,34100396.68,0.26425,731319,CA0641491075,Canada
8766,TOKIO MARINE HOLDINGS INC,Financials,34094647.05,0.2642,1128400,JP3910660004,Japan
CSU,CONSTELLATION SOFTWARE INC,Information Technology,33600340.5,0.26037,12491,CA21037X1006,Canada
BN,BROOKFIELD CORP CLASS A,Financials,33305215.75,0.25809,862281,CA11271J1075,Canada
ANZ,ANZ GROUP HOLDINGS LTD,Financials,33241433.74,0.25759,1809008,AU000000ANZ3,Australia
4568,DAIICHI SANKYO LTD,Health Care,33137368.47,0.25679,1129600,JP3475350009,Japan
CRH,CRH PUBLIC LIMITED PLC,Materials,33030068.66,0.25595,423552,IE0001827041,United Kingdom
INGA,ING GROEP NV,Financials,32733882.58,0.25366,2025328,NL0011821202,Netherlands
RACE,FERRARI NV,Consumer Discretionary,32696811.35,0.25337,78359,NL0011585146,Italy
7267,HONDA MOTOR LTD,Consumer Discretionary,32445580.6,0.25142,2809800,JP3854600008,Japan
9984,SOFTBANK GROUP CORP,Communication,31942050.77,0.24752,627100,JP3436100006,Japan
7974,NINTENDO LTD,Communication,31872573.0,0.24698,649400,JP3756600007,Japan
ISP,INTESA SANPAOLO,Financials,31815051.66,0.24654,8914127,IT0000072618,Italy
8001,ITOCHU CORP,Industrials,30688413.9,0.23781,715500,JP3143600009,Japan
ITX,INDUSTRIA DE DISENO TEXTIL INDITEX,Consumer Discretionary,30592658.21,0.23707,656394,ES0148396007,Spain
ENEL,ENEL,Utilities,30538455.33,0.23665,4880757,IT0003128367,Italy
ABI,ANHEUSER-BUSCH INBEV SA,Consumer Staples,30467170.39,0.23609,527934,BE0974293251,Belgium
SU,SUNCOR ENERGY INC,Energy,30465572.44,0.23608,799903,CA8672241079,Canada
BAS,BASF N,Materials,29421331.6,0.22799,540658,DE000BASF111,Germany
BA.,BAE SYSTEMS PLC,Industrials,29330362.21,0.22728,1831161,GB0002634946,United Kingdom
WES,WESFARMERS LTD,Consumer Discretionary,29253023.8,0.22669,691608,AU000000WES1,Australia
D05,DBS GROUP HOLDINGS LTD,Financials,29078631.22,0.22533,1086400,SG1L01001701,Singapore
NG.,NATIONAL GRID PLC,Utilities,28629640.27,0.22185,2233399,GB00BDR05C01,United Kingdom
8411,MIZUHO FINANCIAL GROUP INC,Financials,28454364.27,0.2205,1481150,JP3885780001,Japan
9983,FAST RETAILING LTD,Consumer Discretionary,28257817.3,0.21897,106700,JP3802300008,Japan
HOLN,HOLCIM LTD AG,Materials,28211435.06,0.21861,330656,CH0012214059,Switzerland
LSEG,LONDON STOCK EXCHANGE GROUP PLC,Financials,28164990.39,0.21825,250450,GB00B0SWJX34,United Kingdom
CPG,COMPASS GROUP PLC,Consumer Discretionary,27854840.45,0.21585,1031879,GB00BD6K4575,United Kingdom
ATCO A,ATLAS COPCO CLASS A,Industrials,27655449.95,0.21431,1656647,SE0017486889,Sweden
PRX,PROSUS NV,Consumer Discretionary,27195278.27,0.21074,890209,NL0013654783,Netherlands
SIKA,SIKA AG,Materials,26826801.23,0.20788,93714,CH0418792922,Switzerland
MQG,MACQUARIE GROUP LTD DEF,Financials,26754556.19,0.20732,223181,AU000000MQG1,Australia
ATD,ALIMENTATION COUCHE TARD INC,Consumer Staples,26574110.12,0.20593,484737,CA01626P1484,Canada
CM,CANADIAN IMPERIAL BANK OF COMMERCE,Financials,26566806.62,0.20587,562042,CA1360691010,Canada
IFX,INFINEON TECHNOLOGIES AG,Information Technology,26223417.89,0.20321,796834,DE0006231004,Germany
MFC,MANULIFE FINANCIAL CORP,Financials,26026641.71,0.20168,1133300,CA56501R1064,Canada
RR.,ROLLS-ROYCE HOLDINGS PLC,Industrials,25871041.68,0.20048,5164588,GB00B63H8491,United Kingdom
LONN,LONZA GROUP AG,Health Care,25498812.63,0.19759,45585,CH0013841017,Switzerland
LLOY,LLOYDS BANKING GROUP PLC,Financials,25463015.02,0.19732,40116894,GB0008706128,United Kingdom
7741,HOYA CORP,Health Care,25317924.01,0.19619,220800,JP3837800006,Japan
4502,TAKEDA PHARMACEUTICAL LTD,Health Care,25311577.73,0.19614,957154,JP3463000004,Japan
INVE B,INVESTOR CLASS B,Financials,24796953.04,0.19215,1036131,SE0015811963,Sweden
9433,KDDI CORP,Communication,24698903.8,0.19139,902000,JP3496400007,Japan
VOLV B,VOLVO CLASS B,Industrials,24567994.93,0.19038,919623,SE0000115446,Sweden
ALC,ALCON AG,Health Care,24405515.54,0.18912,308656,CH0432492467,Switzerland
DHL,DEUTSCHE POST AG,Industrials,24387044.31,0.18898,597723,DE0005552004,Germany
BN,DANONE SA,Consumer Staples,24318322.61,0.18845,386426,FR0000120644,France
ADS,ADIDAS N AG,Consumer Discretionary,24248176.11,0.1879,100737,DE000A1EWWW0,Germany
GIVN,GIVAUDAN SA,Materials,23768788.51,0.18419,5556,CH0010645932,Switzerland
WKL,WOLTERS KLUWER NV,Industrials,23231617.65,0.18002,154190,NL0000395903,Netherlands
ENI,ENI,Energy,22841191.04,0.177,1407489,IT0003132476,Italy
NDA FI,NORDEA BANK,Financials,22592775.6,0.17507,1975121,FI4000297767,Finland
DB1,DEUTSCHE BOERSE AG,Financials,22515495.22,0.17448,113027,DE0005810055,Germany
RKT,RECKITT BENCKISER GROUP PLC,Consumer Staples,22209108.69,0.1721,431145,GB00B24CGK77,United Kingdom
BMW,BMW AG,Consumer Discretionary,21958378.95,0.17016,192684,DE0005190003,Germany
TRP,TC ENERGY CORP,Energy,21945634.28,0.17006,621906,CA87807B1076,Canada
EXPN,EXPERIAN PLC,Industrials,21874167.56,0.16951,548221,GB00B19NLV48,United Kingdom
WDS,WOODSIDE ENERGY GROUP LTD,Energy,21609375.91,0.16745,1140449,AU0000224040,Australia
SGO,COMPAGNIE DE SAINT GOBAIN SA,Industrials,21498173.66,0.16659,283366,FR0000125007,France
BARC,BARCLAYS PLC,Financials,21269787.32,0.16482,9289240,GB0031348658,United Kingdom
GMG,GOODMAN GROUP UNITS,Real Estate,21080496.56,0.16336,1057934,AU000000GMG2,Australia
AAL,ANGLO AMERICAN PLC,Materials,21068230.76,0.16326,775820,GB00B1XZS820,United Kingdom
6902,DENSO CORP,Consumer Discretionary,20986268.39,0.16263,1128500,JP3551500006,Japan
III,3I GROUP PLC,Financials,20876343.25,0.16177,589396,GB00B1YW4409,United Kingdom
9434,SOFTBANK CORP,Communication,20778170.74,0.16101,1761900,JP3732000009,Japan
CAP,CAPGEMINI,Information Technology,20710103.32,0.16049,96938,FR0000125338,France
SREN,SWISS RE AG,Financials,20594934.77,0.15959,191680,CH0126881561,Switzerland
ADYEN,ADYEN NV,Financials,20428888.69,0.15831,13290,NL0012969182,Netherlands
O39,OVERSEA-CHINESE BANKING LTD,Financials,20308277.28,0.15737,2017200,SG1S04926220,Singapore
FLTR,FLUTTER ENTERTAINMENT PLC,Consumer Discretionary,19988071.75,0.15489,108774,IE00BWT6H894,United Kingdom
6146,DISCO CORP,Information Technology,19849125.3,0.15381,56700,JP3548600000,Japan
9432,NIPPON TELEGRAPH AND TELEPHONE COR,Communication,19755001.46,0.15308,17989500,JP3735400008,Japan
6367,DAIKIN INDUSTRIES LTD,Industrials,19716291.03,0.15278,156300,JP3481800005,Japan
4661,ORIENTAL LAND LTD,Consumer Discretionary,19508820.7,0.15118,656200,JP3198900007,Japan
PGHN,PARTNERS GROUP HOLDING AG,Financials,19354042.32,0.14998,14674,CH0024608827,Switzerland
2914,JAPAN TOBACCO INC,Consumer Staples,19317542.44,0.14969,733000,JP3726800000,Japan
AEM,AGNICO EAGLE MINES LTD,Materials,19201848.83,0.1488,302244,CA0084741085,Canada
RIO,RIO TINTO LTD,Materials,19174710.57,0.14859,227706,AU000000RIO1,Australia
RI,PERNOD RICARD SA,Consumer Staples,19081086.59,0.14786,124659,FR0000120693,France
6503,MITSUBISHI ELECTRIC CORP,Industrials,19049775.59,0.14762,1181300,JP3902400005,Japan
DBK,DEUTSCHE BANK AG,Financials,19046134.26,0.14759,1207734,DE0005140008,Germany
6981,MURATA MANUFACTURING LTD,Information Technology,19016999.84,0.14737,1054700,JP3914400001,Japan
AHT,ASHTEAD GROUP PLC,Industrials,18304502.58,0.14184,263202,GB0000536739,United Kingdom
ENGI,ENGIE SA,Utilities,18187658.94,0.14094,1078938,FR0010208488,France
CVE,CENOVUS ENERGY INC,Energy,18097688.24,0.14024,874711,CA15135U1093,Canada
SLF,SUN LIFE FINANCIAL INC,Financials,18086346.84,0.14015,356428,CA8667961053,Canada
6273,SMC (JAPAN) CORP,Industrials,17988591.75,0.1394,34200,JP3162600005,Japan
6857,ADVANTEST CORP,Information Technology,17736310.43,0.13744,478200,JP3122400009,Japan
ABX,BARRICK GOLD CORP,Materials,17688014.03,0.13707,1040665,CA0679011084,Canada
8801,MITSUI FUDOSAN LTD,Real Estate,17664492.81,0.13688,1692300,JP3893200000,Japan
388,HONG KONG EXCHANGES AND CLEARING L,Financials,17509660.28,0.13568,627300,HK0388045442,Hong Kong
DSV,DSV,Industrials,17447831.72,0.13521,113761,DK0060079531,Denmark
7751,CANON INC,Information Technology,17427701.86,0.13505,614400,JP3242800005,Japan
7011,MITSUBISHI HEAVY INDUSTRIES LTD,Industrials,17393870.33,0.13479,1943300,JP3900000005,Japan
EOAN,E.ON N,Utilities,17336799.82,0.13435,1327103,DE000ENAG999,Germany
6702,FUJITSU LTD,Information Technology,17287508.49,0.13396,1082000,JP3818000006,Japan
3382,SEVEN & I HOLDINGS LTD,Consumer Staples,17165810.83,0.13302,1347000,JP3422950000,Japan
ASSA B,ASSA ABLOY B,Industrials,17089873.69,0.13243,613067,SE0007100581,Sweden
IFC,INTACT FINANCIAL CORP,Financials,16956720.32,0.1314,105152,CA45823T1066,Canada
LR,LEGRAND SA,Industrials,16903866.66,0.13099,164530,FR0010307819,France
FMG,FORTESCUE LTD,Materials,16831068.24,0.13043,1042214,AU000000FMG4,Australia
UOB,UNITED OVERSEAS BANK LTD,Financials,16795263.62,0.13015,758600,SG1M31001969,Singapore
NTR,NUTRIEN LTD,Materials,16762300.45,0.12989,317989,CA67077M1086,Canada
STMPA,STMICROELECTRONICS NV,Information Technology,16605857.68,0.12868,414752,NL0000226223,France
BAYN,BAYER AG,Health Care,16584968.3,0.12852,593167,DE000BAY0017,Germany
HLN,HALEON PLC,Consumer Staples,16526398.2,0.12807,4134189,GB00BMX86B70,United Kingdom
AMS,AMADEUS IT GROUP SA,Consumer Discretionary,16440537.69,0.1274,269552,ES0109067019,Spain
DSY,DASSAULT SYSTEMES,Information Technology,16391755.53,0.12702,400296,FR0014003TT8,France
AD,KONINKLIJKE AHOLD DELHAIZE NV,Consumer Staples,16382513.12,0.12695,566496,NL0011794037,Netherlands
6301,KOMATSU LTD,Industrials,16364546.48,0.12681,573000,JP3304200003,Japan
KER,KERING SA,Consumer Discretionary,16362809.03,0.1268,45099,FR0000121485,France
8002,MARUBENI CORP,Industrials,16268029.75,0.12606,950300,JP3877600001,Japan
6954,FANUC CORP,Industrials,16243828.62,0.12588,579000,JP3802400006,Japan
VWS,VESTAS WIND SYSTEMS,Industrials,16099153.89,0.12475,638003,DK0061539921,Denmark
NA,NATIONAL BANK OF CANADA,Financials,16091905.93,0.1247,201010,CA6330671034,Canada
HEIA,HEINEKEN NV,Consumer Staples,16068903.17,0.12452,171368,NL0000009165,Netherlands
VOW3,VOLKSWAGEN NON-VOTING PREF AG,Consumer Discretionary,15941378.2,0.12353,122679,DE0007664039,Germany
8053,SUMITOMO CORP,Industrials,15769073.57,0.1222,649000,JP3404600003,Japan
ASM,ASM INTERNATIONAL NV,Information Technology,15647691.26,0.12126,26955,NL0000334118,Netherlands
TSCO,TESCO PLC,Consumer Staples,15551483.52,0.12051,4420116,GB00BLGZ9862,United Kingdom
DTG,DAIMLER TRUCK HOLDING E AG,Industrials,15276881.61,0.11838,325473,DE000DTR0CK8,Germany
WOW,WOOLWORTHS GROUP LTD,Consumer Staples,15121463.14,0.11718,740234,AU000000WOW2,Australia
ML,MICHELIN,Consumer Discretionary,15074037.5,0.11681,404192,FR001400AJ45,France
FFH,FAIRFAX FINANCIAL HOLDINGS SUB VOT,Financials,15024570.71,0.11643,13736,CA3039011026,Canada
TCL,TRANSURBAN GROUP STAPLED UNITS,Industrials,15010287.83,0.11632,1821205,AU000000TCL6,Australia
G,ASSICURAZIONI GENERALI,Financials,14979260.81,0.11608,623958,IT0000062072,Italy
EQNR,EQUINOR,Energy,14931819.69,0.11571,548215,NO0010096985,Norway
6723,RENESAS ELECTRONICS CORP,Information Technology,14924445.59,0.11565,904800,JP3164720009,Japan
PUB,PUBLICIS GROUPE SA,Communication,14827009.07,0.1149,137703,FR0000130577,France
PRU,PRUDENTIAL PLC,Financials,14668615.24,0.11367,1630642,GB0007099541,United Kingdom
8591,ORIX CORP,Financials,14646480.19,0.1135,718500,JP3200450009,Japan
RHM,RHEINMETALL AG,Industrials,14615605.49,0.11326,26874,DE0007030009,Germany
TRI,THOMSON REUTERS CORP,Industrials,14603730.48,0.11317,96666,CA8849038085,Canada
5108,BRIDGESTONE CORP,Consumer Discretionary,14574317.22,0.11294,335800,JP3830800003,Japan
4901,FUJIFILM HOLDINGS CORP,Information Technology,14515700.57,0.11248,671400,JP3814000000,Japan
HEXA B,HEXAGON CLASS B,Information Technology,14451615.0,0.11199,1299256,SE0015961909,Sweden
UMG,UNIVERSAL MUSIC GROUP NV,Communication,14313294.3,0.11092,500476,NL0015000IY2,Netherlands
4519,CHUGAI PHARMACEUTICAL LTD,Health Care,14312898.95,0.11091,434800,JP3519400000,Japan
WPM,WHEATON PRECIOUS METALS CORP,Materials,14256280.19,0.11047,270374,CA9628791027,Canada
DOL,DOLLARAMA INC,Consumer Discretionary,14222915.92,0.11022,173243,CA25675T1075,Canada
4543,TERUMO CORP,Health Care,14202415.52,0.11006,853000,JP3546800008,Japan
FNV,FRANCO NEVADA CORP,Materials,14142403.84,0.10959,116120,CA3518581051,Canada
SAND,SANDVIK,Industrials,13745754.96,0.10652,626913,SE0000667891,Sweden
RWE,RWE AG,Utilities,13687363.74,0.10607,397197,DE0007037129,Germany
EVO,EVOLUTION,Consumer Discretionary,13380427.65,0.10369,113006,SE0012673267,Sweden
ATCO B,ATLAS COPCO CLASS B,Industrials,13317030.63,0.1032,914088,SE0017486897,Sweden
ARGX,ARGENX,Health Care,13258988.15,0.10275,36384,NL0010832176,Belgium
SSE,SSE PLC,Utilities,13243119.0,0.10262,645881,GB0007908733,United Kingdom
8750,DAI-ICHI LIFE HOLDINGS INC,Financials,13231919.81,0.10254,583900,JP3476480003,Japan
GIB.A,CGI INC,Information Technology,13178750.26,0.10212,126672,CA12532H1047,Canada
TECK.B,TECK RESOURCES SUBORDINATE VOTING,Materials,13118894.8,0.10166,274501,CA8787422044,Canada
ORA,ORANGE SA,Communication,13104701.45,0.10155,1151548,FR0000133308,France
8725,MS&AD INSURANCE GROUP HOLDINGS INC,Financials,13102958.77,0.10154,757400,JP3890310000,Japan
SLHN,SWISS LIFE HOLDING AG,Financials,13065530.97,0.10125,19594,CH0014852781,Switzerland
6752,PANASONIC HOLDINGS CORP,Consumer Discretionary,12850633.47,0.09958,1448800,JP3866800000,Japan
6178,JAPAN POST HOLDINGS LTD,Financials,12719852.22,0.09857,1380700,JP3752900005,Japan
SE,SEA ADS REPRESENTING LTD CLASS A,Communication,12709725.0,0.09849,225750,US81141R1005,Singapore
CCO,CAMECO CORP,Energy,12708507.19,0.09848,263509,CA13321L1085,Canada
REP,REPSOL SA,Energy,12707771.73,0.09847,792690,ES0173516115,Spain
5401,NIPPON STEEL CORP,Materials,12510472.43,0.09695,558600,JP3381000003,Japan
SEB A,SKANDINAVISKA ENSKILDA BANKEN,Financials,12510198.9,0.09694,941712,SE0000148884,Sweden
QSR,RESTAURANTS BRANDS INTERNATIONAL I,Consumer Discretionary,12489260.3,0.09678,174856,CA76131D1033,Canada
DSFIR,DSM FIRMENICH AG,Materials,12458218.53,0.09654,113789,CH1216478797,Netherlands
8802,MITSUBISHI ESTATE CO LTD,Real Estate,12418716.57,0.09623,681300,JP3899600005,Japan
NSIS B,NOVOZYMES B,Materials,12347855.08,0.09569,225938,DK0060336014,Denmark
VIE,VEOLIA ENVIRON. SA,Utilities,12331203.31,0.09556,404213,FR0000124141,France
MRK,MERCK,Health Care,12264995.16,0.09504,78436,DE0006599905,Germany
STAN,STANDARD CHARTERED PLC,Financials,12202752.63,0.09456,1482006,GB0004082847,United Kingdom
TEF,TELEFONICA SA,Communication,12071572.89,0.09354,2861571,ES0178430E18,Spain
DANSKE,DANSKE BANK,Financials,11923743.95,0.0924,411719,DK0010274414,Denmark
SAMPO,SAMPO,Financials,11775109.61,0.09125,280120,FI4000552500,Finland
GMAB,GENMAB,Health Care,11770670.26,0.09121,41326,DK0010272202,Denmark
CABK,CAIXABANK SA,Financials,11764416.23,0.09116,2288702,ES0140609019,Spain
VNA,VONOVIA SE,Real Estate,11720365.06,0.09082,440856,DE000A1ML7J1,Germany
UPM,UPM-KYMMENE,Materials,11702728.51,0.09069,352013,FI0009005987,Finland
NWG,NATWEST GROUP PLC,Financials,11643230.47,0.09022,3397013,GB00BM8PJY71,United Kingdom
NOKIA,NOKIA,Information Technology,11631372.65,0.09013,3381087,FI0009000681,Finland
7733,OLYMPUS CORP,Health Care,11605393.05,0.08993,811800,JP3201200007,Japan
WSP,WSP GLOBAL INC,Industrials,11583853.73,0.08976,75877,CA92938W2022,Canada
PPL,PEMBINA PIPELINE CORP,Energy,11533263.64,0.08937,336114,CA7063271034,Canada
4503,ASTELLAS PHARMA INC,Health Care,11515489.09,0.08924,1215000,JP3942400007,Japan
IMB,IMPERIAL BRANDS PLC,Consumer Staples,11459994.41,0.0888,526631,GB0004544929,United Kingdom
9022,CENTRAL JAPAN RAILWAY,Industrials,11314341.15,0.08768,488000,JP3566800003,Japan
GEBN,GEBERIT AG,Industrials,11290352.26,0.08749,20633,CH0030170408,Switzerland
GLE,SOCIETE GENERALE SA,Financials,11285664.01,0.08745,428628,FR0000130809,France
6762,TDK CORP,Information Technology,11274696.85,0.08737,238000,JP3538800008,Japan
6594,NIDEC CORP,Industrials,11273162.81,0.08736,257400,JP3734800000,Japan
FTS,FORTIS INC,Utilities,11269534.82,0.08733,295949,CA3495531079,Canada
6920,LASERTEC CORP,Information Technology,11207514.96,0.08685,46200,JP3979200007,Japan
VOD,VODAFONE GROUP PLC,Communication,11188920.94,0.0867,13543740,GB00BH4HKS39,United Kingdom
L,LOBLAW COMPANIES LTD,Consumer Staples,11171103.33,0.08657,103666,CA5394811015,Canada
1925,DAIWA HOUSE INDUSTRY LTD,Real Estate,11122296.52,0.08619,399300,JP3505000004,Japan
669,TECHTRONIC INDUSTRIES LTD,Industrials,11039328.1,0.08555,830500,HK0669013440,Hong Kong
4452,KAO CORP,Consumer Staples,10922312.05,0.08464,273500,JP3205800000,Japan
KBC,KBC GROEP,Financials,10865157.62,0.0842,145668,BE0003565737,Belgium
FER,FERROVIAL,Industrials,10752295.37,0.08332,303758,NL0015001FS8,Spain
DNB,DNB BANK,Financials,10651127.01,0.08254,555948,NO0010161896,Norway
7269,SUZUKI MOTOR CORP,Consumer Discretionary,10606552.63,0.08219,932900,JP3397200001,Japan
LGEN,LEGAL AND GENERAL GROUP PLC,Financials,10593866.6,0.08209,3474370,GB0005603997,United Kingdom
STO,SANTOS LTD,Energy,10496712.41,0.08134,2121514,AU000000STO6,Australia
HO,THALES SA,Industrials,10495493.02,0.08133,63445,FR0000121329,France
AER,AERCAP HOLDINGS NV,Industrials,10480730.92,0.08122,125158,NL0000687663,Netherlands
STMN,STRAUMANN HOLDING AG,Health Care,10436813.51,0.08088,70829,CH1175448666,Switzerland
IHG,INTERCONTINENTAL HOTELS GROUP PLC,Consumer Discretionary,10409133.74,0.08066,106708,GB00BHJYC057,United Kingdom
SWED A,SWEDBANK,Financials,10353910.28,0.08023,531606,SE0000242455,Sweden
8604,NOMURA HOLDINGS INC,Financials,10252546.22,0.07945,1749200,JP3762600009,Japan
8630,SOMPO HOLDINGS INC,Financials,10234272.59,0.07931,515800,JP3165000005,Japan
6701,NEC CORP,Information Technology,10216400.97,0.07917,144200,JP3733000008,Japan
4578,OTSUKA HOLDINGS LTD,Health Care,10206830.72,0.07909,254800,JP3188220002,Japan
2502,ASAHI GROUP HOLDINGS LTD,Consumer Staples,10151196.77,0.07866,294600,JP3116000005,Japan
1605,INPEX CORP,Energy,10105872.27,0.07831,658500,JP3294460005,Japan
6326,KUBOTA CORP,Industrials,10103592.56,0.07829,644500,JP3266400005,Japan
9020,EAST JAPAN RAILWAY,Industrials,9990557.8,0.07742,530400,JP3783600004,Japan
QBE,QBE INSURANCE GROUP LTD,Financials,9988437.54,0.0774,888127,AU000000QBE9,Australia
