symbol,name,sector,market_value,index_weight,amount_shares,isin,country
EIX,EDISON INTERNATIONAL,Utilities,15717045.96,0.13024,230692,US2810201077,United States
FCX,FREEPORT MCMORAN INC,Materials,15582555.12,0.12913,310657,US35671D8570,United States
HCA,HCA HEALTHCARE INC,Health Care,15384600.0,0.12749,51800,US40412C1018,United States
WDC,WESTERN DIGITAL CORP,Information Technology,15267333.76,0.12652,223468,US9581021055,United States
USB,US BANCORP,Financials,15256417.44,0.12643,386826,US9029733048,United States
PYPL,PAYPAL HOLDINGS INC,Financials,15217232.4,0.1261,245044,US70450Y1038,United States
IFF,INTERNATIONAL FLAVORS & FRAGRANCES,Materials,15187361.2,0.12585,181667,US4595061015,United States
DGX,QUEST DIAGNOSTICS INC,Health Care,15139670.22,0.12546,120242,US74834L1008,United States
HUBS,HUBSPOT INC,Information Technology,15056614.82,0.12477,23179,US4435731009,United States
TFC,TRUIST FINANCIAL CORP,Financials,14405306.87,0.11937,403397,US89832Q1094,United States
DXCM,DEXCOM INC,Health Care,14317588.7,0.11865,106609,US2521311074,United States
HRL,HORMEL FOODS CORP,Consumer Staples,14306274.36,0.11855,416122,US4404521001,United States
LULU,LULULEMON ATHLETICA INC,Consumer Discretionary,14229144.46,0.11791,40946,US5500211090,United States
VLO,VALERO ENERGY CORP,Energy,14054897.53,0.11647,86497,US91913Y1001,United States
PWR,QUANTA SERVICES INC,Industrials,14011130.4,0.11611,57030,US74762E1029,United States
WY,WEYERHAEUSER REIT,Real Estate,13913098.65,0.11529,443799,US9621661043,United States
ADM,ARCHER DANIELS MIDLAND,Consumer Staples,13878112.32,0.115,224856,US0394831020,United States
OC,OWENS CORNING,Industrials,13840515.96,0.11469,86223,US6907421019,United States
CNC,CENTENE CORP,Health Care,13811457.5,0.11445,187274,US15135B1017,United States
FDX,FEDEX CORP,Industrials,13786892.76,0.11425,52348,US31428X1063,United States
BKR,BAKER HUGHES CLASS A,Energy,13687157.4,0.11342,425067,US05722G1004,United States
DASH,DOORDASH INC CLASS A,Consumer Discretionary,13532741.8,0.11214,104018,US25809K1051,United States
ANSS,ANSYS INC,Information Technology,13401525.5,0.11105,41299,US03662Q1058,United States
FSLR,FIRST SOLAR INC,Information Technology,13388434.93,0.11095,76817,US3364331070,United States
WST,WEST PHARMACEUTICAL SERVICES INC,Health Care,13364273.94,0.11075,35418,US9553061055,United States
STLD,STEEL DYNAMICS INC,Materials,13332546.81,0.11048,97983,US8581191009,United States
MKC,MCCORMICK & CO NON-VOTING INC,Consumer Staples,13254664.0,0.10984,182320,US5797802064,United States
ODFL,OLD DOMINION FREIGHT LINE INC,Industrials,13241459.12,0.10973,63716,US6795801009,United States
MLM,MARTIN MARIETTA MATERIALS INC,Materials,13136446.62,0.10886,22374,US5732841060,United States
URI,UNITED RENTALS INC,Industrials,13105046.16,0.1086,20707,US9113631090,United States
WTRG,ESSENTIAL UTILITIES INC,Utilities,13020767.64,0.1079,370329,US29670G1022,United States
IR,INGERSOLL RAND INC,Industrials,12922180.74,0.10708,145242,US45687V1061,United States
FOX,FOX CORP CLASS B,Communication,12863774.19,0.1066,454711,US35137L2043,United States
CPB,CAMPBELL SOUP,Consumer Staples,12722407.44,0.10543,291064,US1344291091,United States
ABNB,AIRBNB INC CLASS A,Consumer Discretionary,12659587.3,0.10491,79073,US0090661010,United States
DOV,DOVER CORP,Industrials,12599550.86,0.10441,74726,US2600031080,United States
EQT,EQT CORP,Energy,12589275.16,0.10432,347578,US26884L1098,United States
ED,CONSOLIDATED EDISON INC,Utilities,12554380.8,0.10403,138112,US2091151041,United States
BALL,BALL CORP,Materials,12504363.3,0.10362,194318,US0584981064,United States
AWK,AMERICAN WATER WORKS INC,Utilities,12474774.4,0.10337,106304,US0304201033,United States
TEAM,ATLASSIAN CORP CLASS A,Information Technology,12464611.8,0.10329,64380,US0494681010,United States
COF,CAPITAL ONE FINANCIAL CORP,Financials,12448427.22,0.10316,87894,US14040H1059,United States
DHI,D R HORTON INC,Consumer Discretionary,12419785.56,0.10292,85137,US23331A1097,United States
GEV,GE VERNOVA INC,Industrials,12378753.42,0.10258,90211,US36828A1016,United States
AVTR,AVANTOR INC,Health Care,12333902.4,0.10221,507568,US05352A1007,United States
HOLX,HOLOGIC INC,Health Care,12281103.0,0.10177,163530,US4364401012,United States
NTRS,NORTHERN TRUST CORP,Financials,12277279.28,0.10174,150808,US6658591044,United States
STT,STATE STREET CORP,Financials,12147209.36,0.10066,166309,US8574771031,United States
SHW,SHERWIN WILLIAMS,Materials,12056229.22,0.09991,38969,US8243481061,United States
TWLO,TWILIO INC CLASS A,Information Technology,12031482.16,0.0997,205948,US90138F1021,United States
MTD,METTLER TOLEDO INC,Health Care,12018619.68,0.09959,10078,US5926881054,United States
IEX,IDEX CORP,Industrials,11997092.1,0.09942,53061,US45167R1041,United States
SNOW,SNOWFLAKE CLASS A,Information Technology,11964368.97,0.09915,80617,US8334451098,United States
AIZ,ASSURANT INC,Financials,11954097.28,0.09906,69952,US04621X1081,United States
ALNY,ALNYLAM PHARMACEUTICALS INC,Health Care,11918942.44,0.09877,82109,US02043Q1076,United States
GEHC,GE HEALTHCARE TECHNOLOGIES INC,Health Care,11909140.29,0.09869,140157,US36266G1076,United States
PFG,PRINCIPAL FINANCIAL GROUP INC,Financials,11907641.76,0.09868,150806,US74251V1026,United States
IP,INTERNATIONAL PAPER,Materials,11840308.0,0.09812,335800,US4601461035,United States
JNPR,JUNIPER NETWORKS INC,Information Technology,11816979.52,0.09792,326797,US48203R1041,United States
CB,CHUBB LTD,Financials,11790744.11,0.09771,48049,CH0044328745,United States
HPQ,HP INC,Information Technology,11655142.84,0.09658,421982,US40434L1052,United States
APTV,APTIV PLC,Consumer Discretionary,11645967.96,0.09651,168003,JE00B783TY65,United States
TRMB,TRIMBLE INC,Information Technology,11578538.18,0.09595,200113,US8962391004,United States
WTW,WILLIS TOWERS WATSON PLC,Financials,11572874.95,0.0959,44005,IE00BDB6Q211,United States
ZBH,ZIMMER BIOMET HOLDINGS INC,Health Care,11544342.19,0.09566,96743,US98956P1021,United States
PAYX,PAYCHEX INC,Industrials,11526222.66,0.09551,97854,US7043261079,United States
GEN,GEN DIGITAL INC,Information Technology,11510644.38,0.09539,564801,US6687711084,United States
STX,SEAGATE TECHNOLOGY HOLDINGS PLC,Information Technology,11492691.84,0.09524,137736,IE00BKVD2N49,United States
CBOE,CBOE GLOBAL MARKETS INC,Financials,11482056.84,0.09515,64684,US12503M1080,United States
SYY,SYSCO CORP,Consumer Staples,11476403.36,0.0951,151724,US8718291078,United States
SYK,STRYKER CORP,Health Care,11409995.25,0.09455,34845,US8636671013,United States
TJX,TJX INC,Consumer Discretionary,11401257.04,0.09448,123044,US8725401090,United States
ALLE,ALLEGION PLC,Industrials,11381413.12,0.09431,91168,IE00BFRT3W74,United States
IPG,INTERPUBLIC GROUP OF COMPANIES INC,Communication,11298333.42,0.09363,371778,US4606901001,United States
NKE,NIKE INC CLASS B,Consumer Discretionary,11155241.84,0.09244,116516,US6541061031,United States
ABT,ABBOTT LABORATORIES,Health Care,11139039.78,0.09231,105814,US0028241000,United States
AKAM,AKAMAI TECHNOLOGIES INC,Information Technology,11131773.03,0.09225,110511,US00971T1016,United States
LH,LABORATORY CORPORATION OF AMERICA,Health Care,11118140.8,0.09213,55744,US50540R4092,United States
PARA,PARAMOUNT GLOBAL CLASS B,Communication,11027438.92,0.09138,1005236,US92556H2067,United States
FICO,FAIR ISAAC CORP,Information Technology,11001858.5,0.09117,9466,US3032501047,United States
VEEV,VEEVA SYSTEMS INC CLASS A,Health Care,10971507.36,0.09092,54984,US9224751084,United States
MOH,MOLINA HEALTHCARE INC,Health Care,10811596.76,0.08959,29954,US60855R1005,United States
CRWD,CROWDSTRIKE HOLDINGS INC CLASS A,Information Technology,10752590.1,0.0891,36561,US22788C1053,United States
HUM,HUMANA INC,Health Care,10673588.97,0.08845,32859,US4448591028,United States
BIIB,BIOGEN INC,Health Care,10490221.72,0.08693,55061,US09062X1037,United States
MDB,MONGODB INC CLASS A,Information Technology,10337959.95,0.08567,30809,US60937P1066,United States
DLTR,DOLLAR TREE INC,Consumer Staples,10288954.71,0.08526,84177,US2567461080,United States
DAY,DAYFORCE INC,Industrials,10032491.9,0.08314,164602,US15677J1088,United States
ENPH,ENPHASE ENERGY INC,Information Technology,9976391.28,0.08267,91384,US29355A1079,United States
TFX,TELEFLEX INC,Health Care,9956313.8,0.08251,48010,US8793691069,United States
ULTA,ULTA BEAUTY INC,Consumer Discretionary,9663600.52,0.08008,22732,US90384S3031,United States
JBHT,JB HUNT TRANSPORT SERVICES INC,Industrials,9361370.4,0.07757,57012,US4456581077,United States
RGEN,REPLIGEN CORP,Health Care,9098799.92,0.0754,57932,US7599161095,United States
ZS,ZSCALER INC,Information Technology,8242712.38,0.0683,47654,US98980G1022,United States
SOLV,SOLVENTUM CORP,Health Care,6786219.55,0.05624,105985,US83444M1018,United States
RIVN,RIVIAN AUTOMOTIVE INC CLASS A,Consumer Discretionary,6534164.68,0.05415,739996,US76954A1034,United States
