symbol,name,sector,market_value,index_weight,amount_shares,isin,country
2269,MEIJI HOLDINGS LTD,Consumer Staples,30271345.51,0.02713,1378300,JP3918000005,Japan
PSN,PERSIMMON PLC,Consumer Discretionary,30207169.83,0.02707,1879331,GB0006825383,United Kingdom
BKT,BANKINTER SA,Financials,30176485.38,0.02704,3891193,ES0113679I37,Spain
3088,MATSUKIYOKARA,Consumer Staples,30171955.86,0.02704,2046650,JP3869010003,Japan
4183,MITSUI CHEMICALS INC,Materials,30134934.84,0.02701,1035700,JP3888300005,Japan
NVMI,NOVA LTD,Information Technology,30129749.16,0.027,175855,IL0010845571,Israel
ALU,ALTIUM LTD,Information Technology,30031708.11,0.02691,712946,AU000000ALU8,Australia
SOL,WASHINGTON H SOUL PATTINSON & COMP,Financials,29891397.08,0.02679,1402309,AU000000SOL3,Australia
NEM,NEMETSCHEK,Information Technology,29878992.29,0.02678,343218,DE0006452907,Germany
BEIJ B,BEIJER REF CLASS B,Industrials,29851570.43,0.02675,2292035,SE0015949748,Sweden
INDU C,INDUSTRIVARDEN SERIES,Financials,29813101.05,0.02672,912431,SE0000107203,Sweden
2267,YAKULT HONSHA LTD,Consumer Staples,29795538.88,0.0267,1535200,JP3931600005,Japan
VER,VERBUND AG,Utilities,29772634.58,0.02668,398305,AT0000746409,Austria
6841,YOKOGAWA ELECTRIC CORP,Information Technology,29536527.73,0.02647,1328800,JP3955000009,Japan
6963,ROHM LTD,Information Technology,29515518.19,0.02645,2074000,JP3982800009,Japan
YAR,YARA INTERNATIONAL,Materials,29403939.45,0.02635,958326,NO0010208051,Norway
HSX,HISCOX LTD,Financials,29267572.33,0.02623,2006535,BMG4593F1389,United Kingdom
DXS,DEXUS STAPLED UNITS,Real Estate,29139189.85,0.02611,6325333,AU000000DXS1,Australia
6724,SEIKO EPSON CORP,Information Technology,29118036.86,0.02609,1701900,JP3414750004,Japan
SAGA B,SAGAX CLASS B,Real Estate,29001893.67,0.02599,1193824,SE0005127818,Sweden
PUM,PUMA,Consumer Discretionary,28963029.61,0.02596,630364,DE0006969603,Germany
TEL2 B,TELE2 B,Communication,28956717.56,0.02595,3206073,SE0005190238,Sweden
EDV,ENDEAVOUR GROUP LTD,Consumer Staples,28757471.99,0.02577,8417345,AU0000154833,Australia
4768,OTSUKA CORP,Information Technology,28735950.85,0.02575,1421400,JP3188200004,Japan
ARCAD,ARCADIS NV,Industrials,28616151.02,0.02564,454028,NL0006237562,Netherlands
4091,NIPPON SANSO HOLDINGS CORP,Materials,28574530.64,0.02561,1002800,JP3711600001,Japan
9041,KINTETSU GROUP HOLDINGS LTD,Industrials,28490714.96,0.02553,1048400,JP3260800002,Japan
1997,WHARF REAL ESTATE INVESTMENT COMPA,Real Estate,28442038.93,0.02549,9791000,KYG9593A1040,Hong Kong
SPIE,SPIE SA,Industrials,28407122.57,0.02546,784567,FR0012757854,France
66,MTR CORPORATION CORP LTD,Industrials,28249605.76,0.02532,9374500,HK0066009694,Hong Kong
SECU B,SECURITAS B,Industrials,28212717.42,0.02528,2820318,SE0000163594,Sweden
BPE,BPER BANCA,Financials,28131842.85,0.02521,5978542,IT0000066123,Italy
BOL,BOLLORE,Communication,28098909.33,0.02518,4229404,FR0000039299,France
RED,REDEIA CORPORACION SA,Utilities,28072411.3,0.02516,1672728,ES0173093024,Spain
EVK,EVONIK INDUSTRIES AG,Materials,28027603.97,0.02512,1364993,DE000EVNK013,Germany
LMP,LONDONMETRIC PROPERTY REIT PLC,Real Estate,27991422.57,0.02508,11587429,GB00B4WFW713,United Kingdom
7752,RICOH LTD,Information Technology,27894162.0,0.025,3205600,JP3973400009,Japan
BG,BAWAG GROUP AG,Financials,27871907.18,0.02498,467512,AT0000BAWAG2,Austria
TEMN,TEMENOS AG,Information Technology,27833370.79,0.02494,376101,CH0012453913,Switzerland
9CI,CAPITALAND INVESTMENT LTD,Real Estate,27802463.65,0.02492,15328500,SGXE62145532,Singapore
8331,CHIBA BANK LTD,Financials,27806321.75,0.02492,3301000,JP3511800009,Japan
VCX,VICINITY CENTRES,Real Estate,27805706.41,0.02492,22508764,AU000000VCX7,Australia
NKT,NKT,Industrials,27773560.49,0.02489,325227,DK0010287663,Denmark
F34,WILMAR INTERNATIONAL LTD,Consumer Staples,27769462.48,0.02489,11188300,SG1T56930848,Singapore
7012,KAWASAKI HEAVY INDUSTRIES LTD,Industrials,27711100.4,0.02483,879300,JP3224200000,Japan
8972,KDX REALTY INVESTMENT CORP,Real Estate,27535503.31,0.02468,27223,JP3046270009,Japan
SOBI,SWEDISH ORPHAN BIOVITRUM,Health Care,27489149.99,0.02463,1159472,SE0000872095,Sweden
UMI,UMICORE SA,Materials,27483000.44,0.02463,1221227,BE0974320526,Belgium
VTY,VISTRY GROUP PLC,Consumer Discretionary,27474408.8,0.02462,1958809,GB0001859296,United Kingdom
KESKOB,KESKO CLASS B,Consumer Staples,27451799.6,0.0246,1564240,FI0009000202,Finland
S68,SINGAPORE EXCHANGE LTD,Financials,27344993.39,0.02451,4110200,SG1J26887955,Singapore
HELN,HELVETIA HOLDING AG,Financials,27340692.47,0.0245,210088,CH0466642201,Switzerland
ALO,ALSTOM SA,Industrials,27310915.46,0.02448,1697405,FR0010220475,France
AALB,AALBERTS NV,Industrials,27296168.78,0.02446,582204,NL0000852564,Netherlands
TECN,TECAN GROUP AG,Health Care,27239570.88,0.02441,77207,CH0012100191,Switzerland
3626,TIS INC,Information Technology,27212732.74,0.02439,1285600,JP3104890003,Japan
AZJ,AURIZON HOLDINGS LTD,Industrials,27138429.79,0.02432,10815312,AU000000AZJ1,Australia
WDP,WAREHOUSES DE PAUW NV,Real Estate,27090936.62,0.02428,1017789,BE0974349814,Belgium
BEAN,BELIMO N AG,Industrials,27072663.09,0.02426,58905,CH1101098163,Switzerland
4151,KYOWA KIRIN LTD,Health Care,27047838.32,0.02424,1587200,JP3256000005,Japan
S63,SINGAPORE TECHNOLOGIES ENGINEERING,Industrials,27032758.11,0.02423,9319800,SG1F60858221,Singapore
CAST,CASTELLUM,Real Estate,26969209.51,0.02417,2292760,SE0000379190,Sweden
8952,JAPAN REAL ESTATE INVESTMENT TRUST,Real Estate,26965523.04,0.02417,7779,JP3027680002,Japan
4021,NISSAN CHEMICAL CORP,Materials,26949396.28,0.02415,749200,JP3670800006,Japan
SCR,SCOR,Financials,26947731.73,0.02415,864319,FR0010411983,France
TLX,TALANX AG,Financials,26889689.48,0.0241,367329,DE000TLX1005,Germany
4062,IBIDEN LTD,Information Technology,26738036.54,0.02396,669100,JP3148800000,Japan
ZEAL,ZEALAND PHARMA,Health Care,26607970.53,0.02385,311578,DK0060257814,Denmark
1911,SUMITOMO FORESTRY LTD,Consumer Discretionary,26578695.55,0.02382,914900,JP3409800004,Japan
2587,SUNTORY BEVERAGE & FOOD LTD,Consumer Staples,26399047.37,0.02366,813300,JP3336560002,Japan
DEMANT,DEMANT,Health Care,26305548.98,0.02357,592302,DK0060738599,Denmark
AM,DASSAULT AVIATION SA,Industrials,26213994.28,0.02349,119773,FR0014004L86,France
VOW,VOLKSWAGEN AG,Consumer Discretionary,26178096.11,0.02346,173746,DE0007664005,Germany
5406,KOBE STEEL LTD,Materials,26062680.36,0.02336,2114900,JP3289800009,Japan
3289,TOKYU FUDOSAN HOLDINGS CORP,Real Estate,26062438.48,0.02336,3499700,JP3569200003,Japan
GETI B,GETINGE B,Health Care,26023509.93,0.02332,1356508,SE0000202624,Sweden
PHNX,PHOENIX GROUP HOLDINGS PLC,Financials,26016726.14,0.02332,4360560,GB00BGXQNP29,United Kingdom
SVW,SEVEN GROUP HOLDINGS LTD,Industrials,25969298.38,0.02327,1047563,AU000000SVW5,Australia
4004,RESONAC HOLDINGS,Materials,25959486.5,0.02326,1035600,JP3368000000,Japan
RAA,RATIONAL AG,Industrials,25827743.91,0.02315,30470,DE0007010803,Germany
JBH,JB HI-FI LTD,Consumer Discretionary,25820441.09,0.02314,648743,AU000000JBH7,Australia
GFC,GECINA SA,Real Estate,25666068.6,0.023,260261,FR0010040865,France
INDU A,INDUSTRIVARDEN A,Financials,25649766.3,0.02299,781732,SE0000190126,Sweden
6823,HKT TRUST AND HKT UNITS LTD,Communication,25578098.84,0.02292,22763200,HK0000093390,Hong Kong
5803,FUJIKURA LTD,Industrials,25562086.34,0.02291,1484800,JP3811000003,Japan
MEL,MERIDIAN ENERGY LTD,Utilities,25477970.22,0.02283,7376845,NZMELE0002S7,New Zealand
8953,JAPAN METROPOLITAN FUND INVESTMENT,Real Estate,25455490.38,0.02281,42598,JP3039710003,Japan
EDPR,EDP RENOVAVEIS SA,Utilities,25383752.16,0.02275,1836716,ES0127797019,Portugal
SALM,SALMAR,Consumer Staples,25331900.53,0.0227,428179,NO0010310956,Norway
8354,FUKUOKA FINANCIAL GROUP INC,Financials,25257395.63,0.02263,944480,JP3805010000,Japan
ELIS,ELIS SA,Industrials,25193138.26,0.02258,1116304,FR0012435121,France
2702,MCDONALDS HOLDINGS (JAPAN) LTD,Consumer Discretionary,25191708.97,0.02258,562900,JP3750500005,Japan
BIM,BIOMERIEUX SA,Health Care,25186028.15,0.02257,238754,FR0013280286,France
UTG,UNITE GROUP PLC,Real Estate,25076483.02,0.02247,2188923,GB0006928617,United Kingdom
VALMT,VALMET,Industrials,25072217.18,0.02247,938940,FI4000074984,Finland
ATE,ALTEN SA,Information Technology,25004619.54,0.02241,180372,FR0000071946,France
AFX,CARL ZEISS MEDITEC AG,Health Care,24981802.49,0.02239,240092,DE0005313704,Germany
6448,BROTHER INDUSTRIES LTD,Information Technology,24888798.71,0.0223,1363000,JP3830000000,Japan
EMG,MAN GROUP PLC,Financials,24873943.45,0.02229,7440914,JE00BJ1DLW90,United Kingdom
FHZN,FLUGHAFEN ZUERICH AG,Industrials,24865867.23,0.02228,117819,CH0319416936,Switzerland
SFZN,SIEGFRIED HOLDING AG,Health Care,24825417.17,0.02225,25819,CH0014284498,Switzerland
AAK,AAK,Consumer Staples,24811101.39,0.02223,1065407,SE0011337708,Sweden
LHA,DEUTSCHE LUFTHANSA AG,Industrials,24759347.4,0.02219,3489969,DE0008232125,Germany
9962,MISUMI GROUP INC,Industrials,24756447.21,0.02219,1686700,JP3885400006,Japan
522,ASMPT LTD,Information Technology,24753145.93,0.02218,1873000,KYG0535Q1331,Hong Kong
WHC,WHITEHAVEN COAL LTD,Energy,24499879.51,0.02196,4832331,AU000000WHC8,Australia
ADP,AEROPORTS DE PARIS SA,Industrials,24403651.36,0.02187,192619,FR0010340141,France
BMPS,BANCA MONTE DEI PASCHI DI SIENA SP,Financials,24231597.32,0.02172,5414507,IT0005508921,Italy
12,HENDERSON LAND DEVELOPMENT LTD,Real Estate,24222090.26,0.02171,8506570,HK0012000102,Hong Kong
IPN,IPSEN SA,Health Care,24201059.94,0.02169,213662,FR0010259150,France
6370,KURITA WATER INDUSTRIES LTD,Industrials,24184084.07,0.02167,622000,JP3270000007,Japan
BLND,BRITISH LAND REIT PLC,Real Estate,24043908.38,0.02155,5092082,GB0001367019,United Kingdom
9147,NIPPON EXPRESS HOLDINGS INC,Industrials,24036061.44,0.02154,467200,JP3688370000,Japan
G13,GENTING SINGAPORE LTD,Consumer Discretionary,24018694.38,0.02152,35170600,SGXE21576413,Singapore
RS1,RS GROUP PLC,Industrials,23978979.19,0.02149,2748529,GB0003096442,United Kingdom
3281,GLP J-REIT REIT,Real Estate,23816732.09,0.02134,29066,JP3047510007,Japan
INVP,INVESTEC PLC,Financials,23807915.64,0.02134,3867719,GB00B17BBQ50,United Kingdom
ANDR,ANDRITZ AG,Industrials,23744978.01,0.02128,390267,AT0000730007,Austria
8984,DAIWA HOUSE REIT CORP,Real Estate,23714810.67,0.02125,14071,JP3046390005,Japan
LYC,LYNAS RARE EARTHS LTD,Materials,23706723.61,0.02125,5616770,AU000000LYC6,Australia
GAW,GAMES WORKSHOP GROUP PLC,Consumer Discretionary,23524073.71,0.02108,196995,GB0003718474,United Kingdom
SXS,SPECTRIS PLC,Information Technology,23491663.67,0.02105,596198,GB0003308607,United Kingdom
ALX,ATLAS ARTERIA STAPLED UNITS,Industrials,23449230.01,0.02101,6724318,AU0000013559,Australia
U96,SEMBCORP INDUSTRIES LTD,Utilities,23428783.96,0.021,5941400,SG1R50925390,Singapore
5831,SHIZUOKA FINANCIAL GROUP INC,Financials,23423482.94,0.02099,2553300,JP3351500008,Japan
GALE,GALENICA AG,Health Care,23415564.08,0.02098,305760,CH0360674466,Switzerland
7453,RYOHIN KEIKAKU LTD,Consumer Discretionary,23403717.38,0.02097,1502200,JP3976300008,Japan
AMP,AMPLIFON,Health Care,23393178.13,0.02096,707968,IT0004056880,Italy
SDR,SCHRODERS PLC,Financials,23359772.43,0.02093,5086627,GB00BP9LHF23,United Kingdom
AMUN,AMUNDI SA,Financials,23283524.96,0.02087,341959,FR0004125920,France
RF,EURAZEO,Financials,23257416.1,0.02084,268141,FR0000121121,France
AVOL,AVOLTA AG,Consumer Discretionary,23233431.82,0.02082,616382,CH0023405456,Switzerland
BC8,BECHTLE AG,Information Technology,23228903.54,0.02082,475773,DE0005158703,Germany
WOR,WORLEY LTD,Industrials,23207151.93,0.0208,2180747,AU000000WOR2,Australia
EDV,ENDEAVOUR MINING,Materials,23165514.46,0.02076,1077174,GB00BL6K5J42,United Kingdom
3462,NOMURA REAL ESTATE MASTER FUND REI,Real Estate,23140245.11,0.02074,24324,JP3048110005,Japan
ALQ,ALS LTD,Industrials,23102157.88,0.0207,2699727,AU000000ALQ6,Australia
BALD B,FASTIGHETS BALDER CLASS B,Real Estate,23088596.86,0.02069,3804507,SE0017832488,Sweden
SQN,SWISSQUOTE GROUP HOLDING SA,Financials,23034274.31,0.02064,83904,CH0010675863,Switzerland
WIE,WIENERBERGER AG,Materials,23005611.44,0.02062,649139,AT0000831706,Austria
3283,NIPPON PROLOGIS REIT INC,Real Estate,22974961.36,0.02059,13554,JP3047550003,Japan
9001,TOBU RAILWAY LTD,Industrials,22979322.23,0.02059,1066700,JP3597800006,Japan
JYSK,JYSKE BANK,Financials,22934021.39,0.02055,280029,DK0010307958,Denmark
AGL,AGL ENERGY LTD,Utilities,22845921.9,0.02047,3818077,AU000000AGL7,Australia
9508,KYUSHU ELECTRIC POWER INC,Utilities,22840097.01,0.02047,2300000,JP3246400000,Japan
5332,TOTO LTD,Industrials,22820548.42,0.02045,828900,JP3596200000,Japan
JD.,JD SPORTS FASHION PLC,Consumer Discretionary,22801868.52,0.02043,15229739,GB00BM8Q5M07,United Kingdom
LOTB,LOTUS BAKERIES NV,Consumer Staples,22763035.64,0.0204,2371,BE0003604155,Belgium
SSAB B,SSAB CLASS B,Materials,22718093.99,0.02036,3872943,SE0000120669,Sweden
9602,TOHO (TOKYO) LTD,Communication,22683597.09,0.02033,658800,JP3598600009,Japan
6465,HOSHIZAKI CORP,Industrials,22666554.57,0.02031,640500,JP3845770001,Japan
REH,REECE LTD,Industrials,22638668.53,0.02029,1304151,AU000000REH4,Australia
9024,SEIBU HOLDINGS INC,Industrials,22641341.96,0.02029,1393400,JP3417200007,Japan
JMAT,JOHNSON MATTHEY PLC,Materials,22622051.01,0.02027,1036902,GB00BZ4BQC70,United Kingdom
7550,ZENSHO HOLDINGS LTD,Consumer Discretionary,22546686.5,0.02021,588700,JP3429300001,Japan
FDJ,LA FRANCAISE DES JEUX SA,Consumer Discretionary,22521355.84,0.02018,600793,FR0013451333,France
STB,STOREBRAND,Financials,22503820.82,0.02017,2612587,NO0003053605,Norway
SOP,SOPRA STERIA GROUP,Information Technology,22490727.31,0.02016,95163,FR0000050809,France
SDF,STEADFAST GROUP LTD,Financials,22482287.98,0.02015,6307390,AU000000SDF8,Australia
LATO B,LATOUR INVESTMENT CLASS B,Industrials,22432731.27,0.0201,884799,SE0010100958,Sweden
ACKB,ACKERMANS & VAN HAAREN NV,Industrials,22403088.48,0.02008,132149,BE0003764785,Belgium
LIGHT,SIGNIFY NV,Industrials,22338660.41,0.02002,736111,NL0011821392,Netherlands
5844,KYOTO FINANCIAL GROUP INC,Financials,22311807.28,0.02,1244800,JP3252200005,Japan
4527,ROHTO PHARMACEUTICAL LTD,Consumer Staples,22277960.23,0.01996,1193600,JP3982400008,Japan
LUND B,LUNDBERGFORETAGEN CLASS B,Financials,22258295.81,0.01995,449326,SE0000108847,Sweden
CEN,CONTACT ENERGY LTD,Utilities,22210985.86,0.0199,4413234,NZCENE0001S6,New Zealand
REY,REPLY,Information Technology,22046215.22,0.01976,167802,IT0005282865,Italy
HUH1V,HUHTAMAKI,Materials,22026759.77,0.01974,579040,FI0009000459,Finland
TE,TECHNIP ENERGIES NV,Energy,21981447.13,0.0197,901626,NL0014559478,France
CHC,CHARTER HALL GROUP STAPLED UNITS,Real Estate,21946743.09,0.01967,2830753,AU000000CHC0,Australia
ORNBV,ORION CLASS B,Health Care,21917808.2,0.01964,637418,FI0009014377,Finland
19,SWIRE PACIFIC LTD A,Real Estate,21913765.47,0.01964,2825000,HK0019000162,Hong Kong
SUBC,SUBSEA  SA,Energy,21806983.99,0.01954,1348152,LU0075646355,Norway
BWY,BELLWAY PLC,Consumer Discretionary,21639843.67,0.01939,702249,GB0000904986,United Kingdom
9064,YAMATO HOLDINGS LTD,Industrials,21617811.48,0.01937,1626200,JP3940000007,Japan
9143,SG HOLDINGS LTD,Industrials,21591236.86,0.01935,1844500,JP3162770006,Japan
KGX,KION GROUP AG,Industrials,21503000.44,0.01927,420859,DE000KGX8881,Germany
BKW,BKW N AG,Utilities,21488238.57,0.01926,138414,CH0130293662,Switzerland
GXI,GERRESHEIMER AG,Health Care,21483725.66,0.01925,201621,DE000A0LD6E6,Germany
ACLN,ACCELLERON N AG,Industrials,21460583.88,0.01923,563773,CH1169360919,Switzerland
GRG,GREGGS PLC,Consumer Discretionary,21428059.76,0.0192,619781,GB00B63QSB39,United Kingdom
PME,PRO MEDICUS LTD,Health Care,21415184.7,0.01919,326030,AU000000PME8,Australia
HIK,HIKMA PHARMACEUTICALS PLC,Health Care,21405414.66,0.01918,961393,GB00B0LCW083,United Kingdom
MAERSK A,A P MOLLER MAERSK,Industrials,21386283.57,0.01917,16376,DK0010244425,Denmark
7181,JAPAN POST INSURANCE LTD,Financials,21395437.35,0.01917,1139800,JP3233250004,Japan
INPST,INPOST SA,Industrials,21377740.5,0.01916,1293529,LU2290522684,Netherlands
83,SINO LAND LTD,Real Estate,21379451.07,0.01916,21248000,HK0083000502,Hong Kong
UNI,UNIPOL GRUPPO FINANZIARIO,Financials,21370153.89,0.01915,2466853,IT0004810054,Italy
9506,TOHOKU ELECTRIC POWER INC,Utilities,21348167.5,0.01913,2669600,JP3605400005,Japan
1038,CHEUNG KONG INFRASTRUCTURE HOLDING,Utilities,21265356.16,0.01906,3914000,BMG2178K1009,Hong Kong
ME8U,MAPLETREE INDUSTRIAL UNITS TRUST,Real Estate,21240545.31,0.01904,12971020,SG2C32962814,Singapore
BC,BRUNELLO CUCINELLI,Consumer Discretionary,21174138.63,0.01898,202771,IT0004764699,Italy
ICL,ICL GROUP LTD,Materials,21175533.44,0.01898,4543158,IL0002810146,Israel
9007,ODAKYU ELECTRIC RAILWAY LTD,Industrials,21154612.77,0.01896,1807200,JP3196000008,Japan
3003,HULIC LTD,Real Estate,21149889.41,0.01895,2240700,JP3360800001,Japan
4042,TOSOH CORP,Materials,20994155.21,0.01881,1518700,JP3595200001,Japan
TSEM,TOWER SEMICONDUCTOR LTD,Information Technology,20987501.71,0.01881,668428,IL0010823792,Israel
5021,COSMO ENERGY HOLDINGS LTD,Energy,20964133.87,0.01879,436400,JP3298000005,Japan
7167,MEBUKI FINANCIAL GROUP INC,Financials,20925909.58,0.01875,6004210,JP3117700009,Japan
BPSO,BANCA POPOLARE DI SONDRIO,Financials,20905916.2,0.01874,2744033,IT0000784196,Italy
6113,AMADA LTD,Industrials,20863983.83,0.0187,1903300,JP3122800000,Japan
7013,IHI CORP,Industrials,20870850.12,0.0187,859200,JP3134800006,Japan
BS6,YANGZIJIANG SHIPBUILDING HOLDINGS,Industrials,20825899.54,0.01866,16023000,SG1U76934819,Singapore
IGG,IG GROUP HOLDINGS PLC,Financials,20815315.29,0.01865,2319719,GB00B06QFB75,United Kingdom
ADE,ADEVINTA,Communication,20796771.39,0.01864,2020869,NO0010844038,Norway
6856,HORIBA LTD,Information Technology,20786651.58,0.01863,209800,JP3853000002,Japan
KCR,KONECRANES,Industrials,20722478.28,0.01857,394957,FI0009005870,Finland
BBOX,TRITAX BIG BOX REIT PLC,Real Estate,20716890.64,0.01857,11339298,GB00BG49KP99,United Kingdom
BZU,BUZZI,Materials,20641013.08,0.0185,575497,IT0001347308,Italy
QUB,QUBE HOLDINGS LTD,Industrials,20600096.17,0.01846,9702290,AU000000QUB5,Australia
HOLM B,HOLMEN CLASS B,Materials,20455695.48,0.01833,545085,SE0011090018,Sweden
3861,OJI HOLDINGS CORP,Materials,20367655.94,0.01825,4904000,JP3174410005,Japan
MRL,MERLIN PROPERTIES REIT SA,Real Estate,20304018.22,0.0182,1859021,ES0105025003,Spain
6141,DMG MORI LTD,Industrials,20204854.97,0.01811,739100,JP3924800000,Japan
SOF,SOFINA SA,Financials,20212173.09,0.01811,89391,BE0003717312,Belgium
M44U,MAPLETREE LOGISTICS TRUST UNITS,Real Estate,20131368.67,0.01804,20458879,SG1S03926213,Singapore
INCH,INCHCAPE PLC,Consumer Discretionary,20109472.57,0.01802,2205874,GB00B61TVQ02,United Kingdom
INW,INFRASTRUTTURE WIRELESS ITALIANE,Communication,20095534.09,0.01801,1913679,IT0005090300,Italy
CWY,CLEANAWAY WASTE MANAGEMENT LTD,Industrials,20075797.59,0.01799,12236341,AU000000CWY3,Australia
GL9,GLANBIA PLC,Consumer Staples,19988768.64,0.01791,1055068,IE0000669501,Ireland
BEN,BENDIGO AND ADELAIDE BANK LTD,Financials,19891751.82,0.01783,3177453,AU000000BEN6,Australia
4403,NOF CORP,Materials,19839517.54,0.01778,1422200,JP3753400005,Japan
GLBE,GLOBAL E ONLINE LTD,Consumer Discretionary,19786911.87,0.01773,587323,IL0011741688,Israel
NEXI,NEXI,Financials,19775842.73,0.01772,3407874,IT0005366767,Italy
4005,SUMITOMO CHEMICAL LTD,Materials,19775436.57,0.01772,8832400,JP3401400001,Japan
SYDB,SYDBANK,Financials,19650579.29,0.01761,380122,DK0010311471,Denmark
3038,KOBE BUSSAN LTD,Consumer Staples,19638428.46,0.0176,898400,JP3291200008,Japan
ABDN,ABRDN PLC,Financials,19629330.3,0.01759,11412613,GB00BF8Q6K64,United Kingdom
FPE3,FUCHS PREF,Materials,19567821.23,0.01754,412861,DE000A3E5D64,Germany
IPL,INCITEC PIVOT LTD,Materials,19548405.63,0.01752,11008324,AU000000IPL1,Australia
FNTN,FREENET AG,Communication,19497270.91,0.01747,679712,DE000A0Z2ZZ5,Germany
QAN,QANTAS AIRWAYS LTD,Industrials,19457041.31,0.01744,5268462,AU000000QAN2,Australia
HPOL B,HEXPOL CLASS B,Materials,19434646.78,0.01742,1620734,SE0007074281,Sweden
5929,SANWA HOLDINGS CORP,Industrials,19424145.51,0.01741,1214500,JP3344400001,Japan
ELI,ELIA GROUP SA,Utilities,19393139.57,0.01738,196122,BE0003822393,Belgium
VMUK,VIRGIN MONEY UK PLC,Financials,19352378.88,0.01734,7279822,GB00BD6GN030,United Kingdom
6845,AZBIL CORP,Information Technology,19330638.64,0.01732,700000,JP3937200008,Japan
3197,SKYLARK HOLDINGS LTD,Consumer Discretionary,19326512.53,0.01732,1352200,JP3396210001,Japan
NEX,NEXANS SA,Industrials,19303169.27,0.0173,184009,FR0000044448,France
EBO,EBOS GROUP LTD,Health Care,19226203.46,0.01723,956166,NZEBOE0001S6,New Zealand
9202,ANA HOLDINGS INC,Industrials,19216382.86,0.01722,978700,JP3429800000,Japan
3405,KURARAY LTD,Materials,19217531.45,0.01722,1741800,JP3269600007,Japan
3092,ZOZO INC,Consumer Discretionary,19165775.26,0.01718,876000,JP3399310006,Japan
ROR,ROTORK PLC,Industrials,19164896.07,0.01717,4863884,GB00BVFNZH21,United Kingdom
RUI,RUBIS,Utilities,19163713.27,0.01717,552359,FR0013269123,France
4732,USS LTD,Consumer Discretionary,19139249.8,0.01715,2459000,JP3944130008,Japan
H78,HONGKONG LAND HOLDINGS LTD,Real Estate,19084740.0,0.0171,6696400,BMG4587L1090,Hong Kong
BCVN,BC VAUD N,Financials,19052491.39,0.01707,173258,CH0531751755,Switzerland
GN,GN STORE NORD,Consumer Discretionary,19029378.73,0.01705,802736,DK0010272632,Denmark
5938,LIXIL CORP,Industrials,19024789.33,0.01705,1671900,JP3626800001,Japan
3064,MONOTARO LTD,Industrials,18970215.04,0.017,1521800,JP3922950005,Japan
BUCN,BUCHER INDUSTRIES AG,Industrials,18961443.92,0.01699,45393,CH0002432174,Switzerland
4536,SANTEN PHARMACEUTICAL LTD,Health Care,18961276.64,0.01699,2031800,JP3336000009,Japan
HL.,HARGREAVES LANSDOWN PLC,Financials,18935694.68,0.01697,2072309,GB00B1VZ0M25,United Kingdom
6302,SUMITOMO HEAVY INDUSTRIES LTD,Industrials,18926473.73,0.01696,638000,JP3405400007,Japan
FRO,FRONTLINE,Energy,18916084.7,0.01695,806130,CY0200352116,Norway
8804,TOKYO TATEMONO LTD,Real Estate,18894323.69,0.01693,1135900,JP3582600007,Japan
5101,YOKOHAMA RUBBER LTD,Consumer Discretionary,18856898.95,0.0169,732600,JP3955800002,Japan
7747,ASAHI INTECC LTD,Health Care,18801671.79,0.01685,1287800,JP3110650003,Japan
IGO,IGO LTD,Materials,18806905.71,0.01685,4015179,AU000000IGO4,Australia
IDR,INDRA SISTEMAS SA,Information Technology,18796204.91,0.01684,977822,ES0118594417,Spain
7276,KOITO MANUFACTURING LTD,Consumer Discretionary,18626190.46,0.01669,1257400,JP3284600008,Japan
TOM,TOMRA SYSTEMS,Industrials,18601857.82,0.01667,1410040,NO0012470089,Norway
TATE,TATE AND LYLE PLC,Consumer Staples,18473333.16,0.01656,2332032,GB00BP92CJ43,United Kingdom
FUTU,FUTU HOLDINGS ADR LTD,Financials,18467885.3,0.01655,336698,US36118L1061,Hong Kong
8963,INVINCIBLE INVESTMENT REIT CORP,Real Estate,18461056.1,0.01654,40896,JP3046190009,Japan
6305,HITACHI CONSTRUCTION MACHINERY LTD,Industrials,18430732.42,0.01652,623600,JP3787000003,Japan
BOSS,HUGO BOSS N AG,Consumer Discretionary,18392085.09,0.01648,346669,DE000A1PHFF7,Germany
9684,SQUARE ENIX HLDG LTD,Communication,18385837.35,0.01648,515300,JP3164630000,Japan
DLG,DIRECT LINE INSURANCE PLC,Financials,18358887.3,0.01645,7623476,GB00BY9D0Y18,United Kingdom
VK,VALLOUREC SA,Energy,18355489.16,0.01645,977379,FR0013506730,France
TIGO SDB,MILLICOM INTERNATIONAL CELLULAR SD,Communication,18294115.05,0.01639,913979,SE0001174970,Sweden
RBREW,ROYAL UNIBREW,Consumer Staples,18279000.88,0.01638,290644,DK0060634707,Denmark
9435,HIKARI TSUSHIN INC,Industrials,18270706.55,0.01637,114400,JP3783420007,Japan
2651,LAWSON INC,Consumer Staples,18215786.58,0.01632,272400,JP3982100004,Japan
TUI,TUI N AG,Consumer Discretionary,18199399.44,0.01631,2545392,DE000TUAG505,United Kingdom
IP,INTERPUMP GROUP,Industrials,18172180.89,0.01629,414744,IT0001078911,Italy
HUSQ B,HUSQVARNA,Industrials,18125518.49,0.01624,2400929,SE0001662230,Sweden
5333,NGK INSULATORS LTD,Industrials,18068053.03,0.01619,1345100,JP3695200000,Japan
ITV,ITV PLC,Communication,18030372.33,0.01616,20696376,GB0033986497,United Kingdom
