symbol,name,sector,market_value,index_weight,amount_shares,isin,country
ORNBV,ORION CLASS B,Health Care,11527293.08,0.02253,335239,FI0009014377,Finland
19,SWIRE PACIFIC LTD A,Real Estate,11496000.15,0.02247,1482000,HK0019000162,Hong Kong
HIK,HIKMA PHARMACEUTICALS PLC,Health Care,11488606.15,0.02246,515994,GB00B0LCW083,United Kingdom
9007,ODAKYU ELECTRIC RAILWAY LTD,Industrials,11490354.08,0.02246,981600,JP3196000008,Japan
7181,JAPAN POST INSURANCE LTD,Financials,11450444.62,0.02238,610000,JP3233250004,Japan
SDR,SCHRODERS PLC,Financials,11276332.28,0.02204,2455439,GB00BP9LHF23,United Kingdom
ADE,ADEVINTA,Communication,11253995.22,0.022,1093576,NO0010844038,Norway
3003,HULIC LTD,Real Estate,11221985.77,0.02193,1188900,JP3360800001,Japan
ICL,ICL GROUP LTD,Materials,11179393.25,0.02185,2398511,IL0002810146,Israel
INW,INFRASTRUTTURE WIRELESS ITALIANE,Communication,11117697.7,0.02173,1058728,IT0005090300,Italy
U96,SEMBCORP INDUSTRIES LTD,Utilities,11059408.14,0.02162,2804600,SG1R50925390,Singapore
SOF,SOFINA SA,Financials,10921551.21,0.02135,48302,BE0003717312,Belgium
NEXI,NEXI,Financials,10788138.47,0.02109,1859067,IT0005366767,Italy
M44U,MAPLETREE LOGISTICS TRUST UNITS,Real Estate,10754172.07,0.02102,10929128,SG1S03926213,Singapore
ABDN,ABRDN PLC,Financials,10710103.76,0.02093,6226920,GB00BF8Q6K64,United Kingdom
1038,CHEUNG KONG INFRASTRUCTURE HOLDING,Utilities,10612531.95,0.02074,1953292,BMG2178K1009,Hong Kong
6845,AZBIL CORP,Information Technology,10399883.59,0.02033,376600,JP3937200008,Japan
GLBE,GLOBAL E ONLINE LTD,Consumer Discretionary,10389760.17,0.02031,308393,IL0011741688,Israel
QAN,QANTAS AIRWAYS LTD,Industrials,10306168.31,0.02014,2790643,AU000000QAN2,Australia
4,WHARF (HOLDINGS) LTD,Real Estate,10295724.65,0.02012,3318168,HK0004000045,Hong Kong
BCVN,BC VAUD N,Financials,10277973.36,0.02009,93465,CH0531751755,Switzerland
3038,KOBE BUSSAN LTD,Consumer Staples,10230169.77,0.02,468000,JP3291200008,Japan
BKW,BKW N AG,Utilities,10174055.48,0.01989,65535,CH0130293662,Switzerland
9435,HIKARI TSUSHIN INC,Industrials,10109578.01,0.01976,63300,JP3783420007,Japan
4732,USS LTD,Consumer Discretionary,10086906.13,0.01972,1295960,JP3944130008,Japan
FUTU,FUTU HOLDINGS ADR LTD,Financials,10040621.6,0.01963,183056,US36118L1061,Hong Kong
HL.,HARGREAVES LANSDOWN PLC,Financials,9900950.48,0.01935,1083553,GB00B1VZ0M25,United Kingdom
6305,HITACHI CONSTRUCTION MACHINERY LTD,Industrials,9865584.48,0.01928,333800,JP3787000003,Japan
EBO,EBOS GROUP LTD,Health Care,9840759.98,0.01923,489405,NZEBOE0001S6,New Zealand
1803,SHIMIZU CORP,Industrials,9823401.58,0.0192,1711100,JP3358800005,Japan
3064,MONOTARO LTD,Industrials,9793008.89,0.01914,785600,JP3922950005,Japan
7747,ASAHI INTECC LTD,Health Care,9751232.01,0.01906,667900,JP3110650003,Japan
CLN,CLARIANT AG,Materials,9726616.02,0.01901,667543,CH0012142631,Switzerland
6806,HIROSE ELECTRIC LTD,Information Technology,9700610.64,0.01896,94248,JP3799000009,Japan
H78,HONGKONG LAND HOLDINGS LTD,Real Estate,9695415.0,0.01895,3401900,BMG4587L1090,Hong Kong
3231,NOMURA REAL ESTATE HOLDINGS INC,Real Estate,9689337.43,0.01894,361800,JP3762900003,Japan
VOE,VOESTALPINE AG,Materials,9560316.99,0.01869,359751,AT0000937503,Austria
7276,KOITO MANUFACTURING LTD,Consumer Discretionary,9520480.84,0.01861,642700,JP3284600008,Japan
9202,ANA HOLDINGS INC,Industrials,9511000.16,0.01859,484400,JP3429800000,Japan
3092,ZOZO INC,Consumer Discretionary,9420984.96,0.01841,430600,JP3399310006,Japan
9684,SQUARE ENIX HLDG LTD,Communication,9365966.05,0.01831,262500,JP3164630000,Japan
ELI,ELIA GROUP SA,Utilities,9113654.26,0.01781,92166,BE0003822393,Belgium
ROCK B,ROCKWOOL INTERNATIONAL B,Industrials,9103146.71,0.01779,28844,DK0010219153,Denmark
BANB,BACHEM HOLDING AG,Health Care,9091165.66,0.01777,105564,CH1176493729,Switzerland
SK,SEB SA,Consumer Discretionary,9088822.26,0.01777,77402,FR0000121709,France
GJF,GJENSIDIGE FORSIKRING,Financials,9033489.67,0.01766,612359,NO0010582521,Norway
HOLM B,HOLMEN CLASS B,Materials,8954895.05,0.0175,238622,SE0011090018,Sweden
ANA,ACCIONA SA,Utilities,8930000.01,0.01745,77241,ES0125220311,Spain
7951,YAMAHA CORP,Consumer Discretionary,8898969.77,0.01739,426800,JP3942600002,Japan
IEL,IDP EDUCATION PTY LTDINARY,Consumer Discretionary,8870675.34,0.01734,819690,AU000000IEL5,Australia
VOLCAR B,VOLVO CAR CLASS B,Consumer Discretionary,8819097.15,0.01724,2330734,SE0021628898,Sweden
STJ,ST JAMESS PLACE PLC,Financials,8755365.4,0.01711,1684618,GB0007669376,United Kingdom
4716,ORACLE JAPAN CORP,Information Technology,8697361.36,0.017,119700,JP3689500001,Japan
OCI,OCI NV,Materials,8623091.75,0.01685,324744,NL0010558797,Netherlands
GRF,GRIFOLS SA CLASS A,Health Care,8489526.74,0.01659,924492,ES0171996087,Spain
9719,SCSK CORP,Information Technology,8455201.94,0.01653,476800,JP3400400002,Japan
HUSQ B,HUSQVARNA,Industrials,8365993.25,0.01635,1108170,SE0001662230,Sweden
MCY,MERCURY NZ LTD,Utilities,8274511.07,0.01617,2155839,NZMRPE0001S2,New Zealand
JDEP,JDE PEETS NV,Consumer Staples,8122207.09,0.01588,381700,NL0014332678,Netherlands
1308,SITC INTERNATIONAL HOLDINGS LTD,Industrials,8122675.59,0.01588,4083000,KYG8187G1055,Hong Kong
AZRG,AZRIELI GROUP LTD,Real Estate,8119774.28,0.01587,128013,IL0011194789,Israel
9201,JAPAN AIRLINES LTD,Industrials,8026086.34,0.01569,437600,JP3705200008,Japan
WLN,WORLDLINE SA,Financials,8000282.1,0.01564,738262,FR0011981968,France
S51,SEATRIUM,Industrials,7869241.58,0.01538,141004384,SG1H97877952,Singapore
COV,COVIVIO SA,Real Estate,7722775.21,0.01509,154799,FR0000064578,France
OCDO,OCADO GROUP PLC,Consumer Staples,7611534.63,0.01488,1747398,GB00B3MBS747,United Kingdom
TIT,TELECOM ITALIA,Communication,7310536.44,0.01429,31327901,IT0003497168,Italy
DIA,DIASORIN,Health Care,7304080.12,0.01428,76521,IT0003492391,Italy
RCO,REMY COINTREAU SA,Consumer Staples,6968656.51,0.01362,70360,FR0000130395,France
1972,SWIRE PROPERTIES LTD,Real Estate,6887129.06,0.01346,3567255,HK0000063609,Hong Kong
1821,ESR CAYMAN LTD,Real Estate,6814362.93,0.01332,6704400,KYG319891092,Hong Kong
UHRN,THE SWATCH GROUP AG,Consumer Discretionary,6714068.08,0.01312,160102,CH0012255144,Switzerland
N2IU,MAPLETREE PAN ASIA COMMERCIAL TRUS,Real Estate,6629499.19,0.01296,7461200,SG2D18969584,Singapore
C09,CITY DEVELOPMENTS LTD,Real Estate,6476772.65,0.01266,1550100,SG1R89002252,Singapore
101,HANG LUNG PROPERTIES LTD,Real Estate,6326204.9,0.01237,6109000,HK0101000591,Hong Kong
3291,IIDA GROUP HOLDINGS LTD,Consumer Discretionary,6118714.83,0.01196,486180,JP3131090007,Japan
C07,JARDINE CYCLE AND CARRIAGE LTD,Industrials,6004735.64,0.01174,304100,SG1B51001017,Singapore
6753,SHARP CORP,Consumer Discretionary,4235422.6,0.00828,797300,JP3359600008,Japan
ISCD,ISRACARD LTD,Financials,2.13,0.0,1,IL0011574030,Israel
NMC,NMC HEALTH PLC,Health Care,5.9,0.0,473933,GB00B7FC0762,United Kingdom
2412835D,SGS COUPON RIGHT,Industrials,5.14,0.0,469080,CH1326854028,Switzerland
