symbol,name,sector,market_value,index_weight,amount_shares,isin,country
DAL,DELTA AIR LINES INC,Industrials,50388203.25,0.38554,1053045,US2473617023,United States
HIG,HARTFORD FINANCIAL SERVICES GROUP,Financials,49488709.2,0.37866,510456,US4165151048,United States
VICI,VICI PPTYS INC,Real Estate,49215061.76,0.37657,1788338,US9256521090,United States
FTV,FORTIVE CORP,Industrials,48898975.7,0.37415,609865,US34959J1088,United States
ACGL,ARCH CAPITAL GROUP LTD,Financials,48645343.37,0.37221,532283,BMG0450A1053,United States
EXR,EXTRA SPACE STORAGE REIT INC,Real Estate,48524841.2,0.37129,361586,US30225T1025,United States
HAL,HALLIBURTON,Energy,47968399.05,0.36703,1241097,US4062161017,United States
BIIB,BIOGEN INC,Health Care,47340028.56,0.36222,248478,US09062X1037,United States
ON,ON SEMICONDUCTOR CORP,Information Technology,46921048.51,0.35902,745607,US6821891057,United States
HLT,HILTON WORLDWIDE HOLDINGS INC,Consumer Discretionary,46423873.54,0.35521,233497,US43300A2033,United States
XYL,XYLEM INC,Industrials,45941763.56,0.35152,361291,US98419M1009,United States
VMC,VULCAN MATERIALS,Materials,45577438.02,0.34874,178686,US9291601097,United States
PWR,QUANTA SERVICES INC,Industrials,44884016.24,0.34343,182693,US74762E1029,United States
CBRE,CBRE GROUP INC CLASS A,Real Estate,44721572.94,0.34219,525271,US12504L1098,United States
AVB,AVALONBAY COMMUNITIES REIT INC,Real Estate,44603818.98,0.34129,245049,US0534841012,United States
EIX,EDISON INTERNATIONAL,Utilities,44530313.04,0.34072,653608,US2810201077,United States
WAB,WESTINGHOUSE AIR BRAKE TECHNOLOGIE,Industrials,44484788.88,0.34038,308344,US9297401088,United States
VRT,VERTIV HOLDINGS CLASS A,Industrials,44437306.41,0.34001,548541,US92537N1081,United States
LYB,LYONDELLBASELL INDUSTRIES NV CLASS,Materials,44329716.2,0.33919,445973,NL0009434992,United States
WEC,WEC ENERGY GROUP INC,Utilities,43892005.56,0.33584,545649,US92939U1060,United States
DLTR,DOLLAR TREE INC,Consumer Staples,43410840.11,0.33216,355157,US2567461080,United States
ZBH,ZIMMER BIOMET HOLDINGS INC,Health Care,43327410.37,0.33152,363089,US98956P1021,United States
SQ,BLOCK INC CLASS A,Financials,43156301.64,0.33021,598894,US8522341036,United States
EBAY,EBAY INC,Consumer Discretionary,42043014.9,0.32169,841702,US2786421030,United States
HWM,HOWMET AEROSPACE INC,Industrials,41529190.5,0.31776,654003,US4432011082,United States
TROW,T ROWE PRICE GROUP INC,Financials,41472331.2,0.31733,381460,US74144T1088,United States
WTW,WILLIS TOWERS WATSON PLC,Financials,41401989.72,0.31679,157428,IE00BDB6Q211,United States
PPG,PPG INDUSTRIES INC,Materials,41083978.58,0.31435,304078,US6935061076,United States
DOV,DOVER CORP,Industrials,40557449.4,0.31033,240540,US2600031080,United States
GLW,CORNING INC,Information Technology,40537815.89,0.31017,1311479,US2193501051,United States
FITB,FIFTH THIRD BANCORP,Financials,40175546.14,0.3074,1174037,US3167731005,United States
TTWO,TAKE TWO INTERACTIVE SOFTWARE INC,Communication,40103496.0,0.30685,285150,US8740541094,United States
RJF,RAYMOND JAMES INC,Financials,39792377.04,0.30447,326274,US7547301090,United States
MTB,M&T BANK CORP,Financials,39732539.0,0.30401,285230,US55261F1049,United States
WY,WEYERHAEUSER REIT,Real Estate,39711076.35,0.30385,1266701,US9621661043,United States
AWK,AMERICAN WATER WORKS INC,Utilities,39555868.6,0.30266,337076,US0304201033,United States
EQR,EQUITY RESIDENTIAL REIT,Real Estate,39226084.44,0.30014,643156,US29476L1070,United States
PHM,PULTEGROUP INC,Consumer Discretionary,39135160.44,0.29944,369339,US7458671010,United States
GPC,GENUINE PARTS,Consumer Discretionary,38902722.39,0.29766,242793,US3724601055,United States
NDAQ,NASDAQ INC,Financials,38275702.95,0.29287,637185,US6311031081,United States
BLDR,BUILDERS FIRSTSOURCE INC,Industrials,38226667.92,0.29249,209714,US12008R1077,United States
HPE,HEWLETT PACKARD ENTERPRISE,Information Technology,38225849.04,0.29248,2243301,US42824C1099,United States
WDC,WESTERN DIGITAL CORP,Information Technology,38201811.2,0.2923,559160,US9581021055,United States
STT,STATE STREET CORP,Financials,38075605.92,0.29134,521298,US8574771031,United States
ETR,ENTERGY CORP,Utilities,38006322.5,0.29081,366326,US29364G1031,United States
DTE,DTE ENERGY,Utilities,37967254.16,0.29051,356567,US2333311072,United States
GRMN,GARMIN LTD,Consumer Discretionary,37291925.76,0.28534,265008,CH0114405324,United States
IFF,INTERNATIONAL FLAVORS & FRAGRANCES,Materials,36809916.0,0.28165,440310,US4595061015,United States
RCL,ROYAL CARIBBEAN GROUP LTD,Consumer Discretionary,36008520.4,0.27552,282110,LR0008862868,United States
STLD,STEEL DYNAMICS INC,Materials,35848321.85,0.27429,263455,US8581191009,United States
ES,EVERSOURCE ENERGY,Utilities,35462664.36,0.27134,601164,US30040W1080,United States
FE,FIRSTENERGY CORP,Utilities,35340327.39,0.27041,939153,US3379321074,United States
NVR,NVR INC,Consumer Discretionary,35337968.88,0.27039,4588,US62944T1051,United States
INVH,INVITATION HOMES INC,Real Estate,35201996.8,0.26935,1053952,US46187W1071,United States
CTRA,COTERRA ENERGY INC,Energy,35038945.0,0.2681,1287250,US1270971039,United States
ARE,ALEXANDRIA REAL ESTATE EQUITIES RE,Real Estate,34938203.23,0.26733,299873,US0152711091,United States
ICLR,ICON PLC,Health Care,34870155.44,0.26681,119492,IE0005711209,United States
BAX,BAXTER INTERNATIONAL INC,Health Care,34566037.35,0.26448,871779,US0718131099,United States
STE,STERIS,Health Care,34352566.7,0.26285,171070,IE00BFY8C754,United States
BALL,BALL CORP,Materials,34315216.65,0.26256,533259,US0584981064,United States
PPL,PPL CORP,Utilities,33883267.0,0.25926,1272850,US69351T1060,United States
CSGP,COSTAR GROUP INC,Real Estate,33579065.28,0.25693,398896,US22160N1090,United States
MSCI,MSCI INC,Financials,33487381.12,0.25623,66212,US55354G1004,United States
KEYS,KEYSIGHT TECHNOLOGIES INC,Information Technology,32948014.56,0.2521,224304,US49338L1035,United States
HPQ,HP INC,Information Technology,32762070.64,0.25068,1186172,US40434L1052,United States
AEE,AMEREN CORP,Utilities,32746023.57,0.25056,451607,US0236081024,United States
HBAN,HUNTINGTON BANCSHARES INC,Financials,32688297.92,0.25011,2480144,US4461501045,United States
MKL,MARKEL GROUP INC,Financials,32670521.37,0.24998,22749,US5705351048,United States
SBAC,SBA COMMUNICATIONS REIT CORP CLASS,Real Estate,32621560.05,0.2496,166479,US78410G1040,United States
APTV,APTIV PLC,Consumer Discretionary,32483767.92,0.24855,468606,JE00B783TY65,United States
PFG,PRINCIPAL FINANCIAL GROUP INC,Financials,32383312.08,0.24778,410123,US74251V1026,United States
CBOE,CBOE GLOBAL MARKETS INC,Financials,32190728.46,0.24631,181346,US12503M1080,United States
HES,HESS CORP,Energy,32188288.16,0.24629,212072,US42809H1077,United States
TDY,TELEDYNE TECHNOLOGIES INC,Information Technology,32149648.44,0.24599,80346,US8793601050,United States
FSLR,FIRST SOLAR INC,Information Technology,32036593.48,0.24513,183812,US3364331070,United States
RS,RELIANCE STEEL & ALUMINUM,Materials,31608756.48,0.24185,98728,US7595091023,United States
WBD,WARNER BROS. DISCOVERY INC SERIES,Communication,31568551.53,0.24155,3798863,US9344231041,United States
MKC,MCCORMICK & CO NON-VOTING INC,Consumer Staples,31537914.3,0.24131,433809,US5797802064,United States
TXT,TEXTRON INC,Industrials,31271487.24,0.23927,337778,US8832031012,United States
CINF,CINCINNATI FINANCIAL CORP,Financials,31242692.0,0.23905,265850,US1720621010,United States
J,JACOBS SOLUTIONS INC,Industrials,31156146.0,0.23839,217116,US46982L1089,United States
ENTG,ENTEGRIS INC,Information Technology,31136668.73,0.23824,244997,US29362U1043,United States
OMC,OMNICOM GROUP INC,Communication,31125189.0,0.23815,340166,US6819191064,United States
CSL,CARLISLE COMPANIES INC,Industrials,30695635.86,0.23487,83546,US1423391002,United States
CNP,CENTERPOINT ENERGY INC,Utilities,30451385.25,0.233,1089495,US15189T1079,United States
RF,REGIONS FINANCIAL CORP,Financials,30353735.0,0.23225,1597565,US7591EP1005,United States
COO,COOPER INC,Health Care,30294492.39,0.2318,335079,US2166485019,United States
HOLX,HOLOGIC INC,Health Care,30034217.3,0.22981,399923,US4364401012,United States
ATO,ATMOS ENERGY CORP,Utilities,29835631.98,0.22829,260414,US0495601058,United States
LUV,SOUTHWEST AIRLINES,Industrials,29786558.12,0.22791,1025002,US8447411088,United States
VTR,VENTAS REIT INC,Real Estate,29500611.92,0.22572,691853,US92276F1003,United States
CMS,CMS ENERGY CORP,Utilities,29364328.48,0.22468,502126,US1258961002,United States
LH,LABORATORY CORPORATION OF AMERICA,Health Care,29156997.15,0.22309,146187,US50540R4092,United States
LDOS,LEIDOS HOLDINGS INC,Industrials,29126173.44,0.22286,235344,US5253271028,United States
UAL,UNITED AIRLINES HOLDINGS INC,Industrials,28989207.66,0.22181,563773,US9100471096,United States
SYF,SYNCHRONY FINANCIAL,Financials,28574035.2,0.21863,700344,US87165B1035,United States
VST,VISTRA CORP,Utilities,28534275.0,0.21833,433125,US92840M1027,United States
NTRS,NORTHERN TRUST CORP,Financials,28471600.71,0.21785,349731,US6658591044,United States
AVTR,AVANTOR INC,Health Care,28268578.8,0.2163,1163316,US05352A1007,United States
TSN,TYSON FOODS INC CLASS A,Consumer Staples,28222278.0,0.21594,479400,US9024941034,United States
WRB,WR BERKLEY CORP,Financials,28044669.68,0.21458,346316,US0844231029,United States
MAS,MASCO CORP,Industrials,27997094.08,0.21422,387664,US5745991068,United States
MRO,MARATHON OIL CORP,Energy,27664108.6,0.21167,1009639,US5658491064,United States
NRG,NRG ENERGY INC,Utilities,27343072.2,0.20922,387735,US6293775085,United States
PKG,PACKAGING CORP OF AMERICA,Materials,27190968.0,0.20805,152544,US6951561090,United States
IEX,IDEX CORP,Industrials,27086327.8,0.20725,119798,US45167R1041,United States
SWKS,SKYWORKS SOLUTIONS INC,Information Technology,26789954.22,0.20498,274431,US83088M1027,United States
WSM,WILLIAMS SONOMA INC,Consumer Discretionary,26749902.88,0.20468,95696,US9699041011,United States
ZM,ZOOM VIDEO COMMUNICATIONS INC CLAS,Information Technology,26717176.08,0.20443,445732,US98980L1017,United States
BG,BUNGE GLOBAL SA,Consumer Staples,26632079.93,0.20378,250043,CH1300646267,United States
VRSN,VERISIGN INC,Information Technology,26559754.32,0.20322,145167,US92343E1029,United States
CF,CF INDUSTRIES HOLDINGS INC,Materials,26455158.87,0.20242,332393,US1252691001,United States
CFG,CITIZENS FINANCIAL GROUP INC,Financials,26425707.7,0.2022,803213,US1746101054,United States
CE,CELANESE CORP,Materials,26372296.44,0.20179,170562,US1508701034,United States
AKAM,AKAMAI TECHNOLOGIES INC,Information Technology,25959229.03,0.19863,257711,US00971T1016,United States
FCNCA,FIRST CITIZENS BANCSHARES INC CLAS,Financials,25927760.37,0.19839,16707,US31946M1036,United States
ESS,ESSEX PROPERTY TRUST REIT INC,Real Estate,25770157.71,0.19718,110143,US2971781057,United States
BMRN,BIOMARIN PHARMACEUTICAL INC,Health Care,25627797.24,0.19609,284532,US09061G1013,United States
NDSN,NORDSON CORP,Industrials,25566074.8,0.19562,98665,US6556631025,United States
K,KELLANOVA,Consumer Staples,25379505.58,0.19419,448877,US4878361082,United States
LII,LENNOX INTERNATIONAL INC,Industrials,25285281.84,0.19347,55131,US5261071071,United States
MAA,MID AMERICA APARTMENT COMMUNITIES,Real Estate,24997276.56,0.19127,200588,US59522J1034,United States
CAG,CONAGRA BRANDS INC,Consumer Staples,24961111.56,0.19099,822171,US2058871029,United States
EXPD,EXPEDITORS INTERNATIONAL OF WASHIN,Industrials,24841408.64,0.19007,216464,US3021301094,United States
TRMB,TRIMBLE INC,Information Technology,24610230.26,0.1883,425341,US8962391004,United States
OC,OWENS CORNING,Industrials,24548644.64,0.18783,152932,US6907421019,United States
CCL,CARNIVAL CORP,Consumer Discretionary,24405368.16,0.18674,1721112,PA1436583006,United States
DGX,QUEST DIAGNOSTICS INC,Health Care,24303022.29,0.18595,193019,US74834L1008,United States
SWK,STANLEY BLACK & DECKER INC,Industrials,23588161.52,0.18048,264086,US8545021011,United States
SNA,SNAP ON INC,Industrials,23488510.08,0.17972,89733,US8330341012,United States
L,LOEWS CORP,Financials,23436594.48,0.17932,317397,US5404241086,United States
OKTA,OKTA INC CLASS A,Information Technology,23159395.69,0.1772,247139,US6792951054,United States
KEY,KEYCORP,Financials,23149585.48,0.17713,1609846,US4932671088,United States
EG,EVEREST GROUP LTD,Financials,23142051.66,0.17707,64246,BMG3223R1088,United States
VTRS,VIATRIS INC,Health Care,22961865.92,0.17569,2064916,US92556V1061,United States
SSNC,SS AND C TECHNOLOGIES HOLDINGS INC,Industrials,22684534.39,0.17357,375137,US78467J1007,United States
XPO,XPO INC,Industrials,22668820.56,0.17345,196488,US9837931008,United States
ALB,ALBEMARLE CORP,Materials,22616357.4,0.17305,202293,US0126531013,United States
EQT,EQT CORP,Energy,22490120.82,0.17208,620931,US26884L1098,United States
FWONK,LIBERTY MEDIA FORMULA ONE CORP SER,Communication,22488734.84,0.17207,334604,US5312297550,United States
HST,HOST HOTELS & RESORTS REIT INC,Real Estate,22463821.38,0.17188,1208382,US44107P1049,United States
TRU,TRANSUNION,Industrials,22340329.88,0.17094,333388,US89400J1079,United States
ILMN,ILLUMINA INC,Health Care,22335866.28,0.1709,191412,US4523271090,United States
LKQ,LKQ CORP,Consumer Discretionary,22312308.2,0.17072,459290,US5018892084,United States
MCHP,MICROCHIP TECHNOLOGY INC,Information Technology,22203145.44,0.16989,263664,US5950171042,United States
PNR,PENTAIR,Industrials,22145172.48,0.16944,282176,IE00BLS09M33,United States
AMCR,AMCOR PLC,Materials,22036747.1,0.16861,2476039,JE00BJ1F3079,United States
CAH,CARDINAL HEALTH INC,Health Care,22031358.0,0.16857,207843,US14149Y1082,United States
DOC,HEALTHPEAK PROPERTIES INC,Real Estate,21929696.4,0.16779,1217640,US42250P1030,United States
ACM,AECOM,Industrials,21876435.0,0.16739,234625,US00766T1007,United States
BBY,BEST BUY CO INC,Consumer Discretionary,21822412.0,0.16697,287137,US0865161014,United States
WBA,WALGREEN BOOTS ALLIANCE INC,Consumer Staples,21721820.64,0.1662,1234896,US9314271084,United States
LNT,ALLIANT ENERGY CORP,Utilities,21533946.72,0.16477,440908,US0188021085,United States
FNF,FIDELITY NATIONAL FINANCIAL INC,Financials,21500069.76,0.16451,451872,US31620R3030,United States
NTAP,NETAPP INC,Information Technology,21469114.74,0.16427,214391,US64110D1046,United States
SAIA,SAIA INC,Industrials,21273241.36,0.16277,40712,US78709Y1055,United States
RVTY,REVVITY INC,Health Care,21272090.24,0.16276,214048,US7140461093,United States
IP,INTERNATIONAL PAPER,Materials,21076700.26,0.16127,597751,US4601461035,United States
RGA,REINSURANCE GROUP OF AMERICA INC,Financials,20987024.8,0.16058,115010,US7593516047,United States
CNHI,CNH INDUSTRIAL N.V. NV,Industrials,20940252.0,0.16022,1688730,NL0010545661,United States
WRK,WESTROCK,Materials,20835231.87,0.15942,437991,US96145D1054,United States
WPC,W. P. CAREY REIT INC,Real Estate,20473529.5,0.15665,374630,US92936U1097,United States
BRO,BROWN & BROWN INC,Financials,20313491.66,0.15543,250382,US1152361010,United States
TOL,TOLL BROTHERS INC,Consumer Discretionary,20302488.24,0.15534,179414,US8894781033,United States
NVT,NVENT ELECTRIC PLC,Industrials,20301120.42,0.15533,283773,IE00BDVJJQ56,United States
IPG,INTERPUBLIC GROUP OF COMPANIES INC,Communication,20216248.53,0.15468,665227,US4606901001,United States
AMH,AMERICAN HOMES  RENT REIT CLASS A,Real Estate,20139938.02,0.1541,574934,US02665T3068,United States
KIM,KIMCO REALTY REIT CORP,Real Estate,20121612.74,0.15396,1134251,US49446R1095,United States
MGM,MGM RESORTS INTERNATIONAL,Consumer Discretionary,19966603.72,0.15277,474943,US5529531015,United States
CRL,CHARLES RIVER LABORATORIES INTERNA,Health Care,19965237.0,0.15276,87740,US1598641074,United States
BLD,TOPBUILD CORP,Consumer Discretionary,19890445.06,0.15219,51026,US89055F1030,United States
JNPR,JUNIPER NETWORKS INC,Information Technology,19879719.36,0.15211,549771,US48203R1041,United States
ZBRA,ZEBRA TECHNOLOGIES CORP CLASS A,Information Technology,19817609.52,0.15163,72584,US9892071054,United States
IBKR,INTERACTIVE BROKERS GROUP INC CLAS,Financials,19788330.8,0.15141,178918,US45841N1072,United States
HUBB,HUBBELL INC,Industrials,19775227.08,0.15131,50411,US4435106079,United States
EMN,EASTMAN CHEMICAL,Materials,19707720.92,0.15079,205246,US2774321002,United States
SJM,JM SMUCKER,Consumer Staples,19675032.3,0.15054,177093,US8326964058,United States
AVY,AVERY DENNISON CORP,Materials,19618397.85,0.15011,93711,US0536111091,United States
EVRG,EVERGY INC,Utilities,19593865.2,0.14992,384495,US30034W1062,United States
SUI,SUN COMMUNITIES REIT INC,Real Estate,19574164.44,0.14977,165939,US8666741041,United States
USFD,US FOODS HOLDING CORP,Consumer Staples,19572408.0,0.14976,391840,US9120081099,United States
NI,NISOURCE INC,Utilities,19561106.6,0.14967,713909,US65473P1057,United States
TAP,MOLSON COORS BREWING  CLASS B,Consumer Staples,19290737.92,0.1476,301984,US60871R2094,United States
UDR,UDR REIT INC,Real Estate,19138221.08,0.14644,534886,US9026531049,United States
RPM,RPM INTERNATIONAL INC,Materials,19113962.14,0.14625,178003,US7496851038,United States
NTNX,NUTANIX INC CLASS A,Information Technology,18903751.5,0.14464,317550,US67059N1081,United States
IRM,IRON MOUNTAIN INC,Real Estate,18884223.84,0.14449,253752,US46284V1017,United States
FTI,TECHNIPFMC PLC,Energy,18806923.88,0.1439,747493,GB00BDSFG982,United States
LYV,LIVE NATION ENTERTAINMENT INC,Communication,18788364.72,0.14376,209598,US5380341090,United States
JBHT,JB HUNT TRANSPORT SERVICES INC,Industrials,18735712.6,0.14336,114103,US4456581077,United States
GLPI,GAMING AND LEISURE PROPERTIES REIT,Real Estate,18709467.7,0.14316,441782,US36467J1088,United States
CHK,CHESAPEAKE ENERGY CORP,Energy,18678184.6,0.14292,213905,US1651677353,United States
HOOD,ROBINHOOD MARKETS INC CLASS A,Financials,18677441.16,0.14291,1093527,US7707001027,United States
UTHR,UNITED THERAPEUTICS CORP,Health Care,18507786.95,0.14161,78115,US91307C1027,United States
FFIV,F5 INC,Information Technology,18328416.63,0.14024,102057,US3156161024,United States
HII,HUNTINGTON INGALLS INDUSTRIES INC,Industrials,18268215.68,0.13978,67952,US4464131063,United States
QRVO,QORVO INC,Information Technology,18215901.44,0.13938,168916,US74736K1016,United States
ALLY,ALLY FINANCIAL INC,Financials,18101763.75,0.13851,467625,US02005N1000,United States
REG,REGENCY CENTERS REIT CORP,Real Estate,18026549.44,0.13793,312094,US7588491032,United States
CLF,CLEVELAND CLIFFS INC,Materials,17933359.37,0.13722,860939,US1858991011,United States
RPRX,ROYALTY PHARMA PLC CLASS A,Health Care,17885076.08,0.13685,641272,GB00BMVP7Y09,United States
RRX,REGAL REXNORD CORP,Industrials,17842395.45,0.13652,114411,US7587501039,United States
ITT,ITT INC,Industrials,17817104.9,0.13633,142366,US45073V1089,United States
APP,APPLOVIN CORP CLASS A,Information Technology,17763538.76,0.13592,257966,US03831W1080,United States
EME,EMCOR GROUP INC,Industrials,17701960.5,0.13545,52675,US29084Q1004,United States
DKS,DICKS SPORTING INC,Consumer Discretionary,17610210.54,0.13474,90207,US2533931026,United States
WSO,WATSCO INC,Industrials,17547459.94,0.13426,43658,US9426222009,United States
KMX,CARMAX INC,Consumer Discretionary,17514056.91,0.13401,257901,US1431301027,United States
CTLT,CATALENT  INC,Health Care,17415235.8,0.13325,312101,US1488061029,United States
EWBC,EAST WEST BANCORP INC,Financials,17380338.8,0.13299,242066,US27579R1041,United States
HRL,HORMEL FOODS CORP,Consumer Staples,17213137.74,0.13171,500673,US4404521001,United States
MOS,MOSAIC,Materials,17154518.59,0.13126,562997,US61945C1036,United States
BBWI,BATH AND BODY WORKS INC,Consumer Discretionary,17140619.58,0.13115,390803,US0708301041,United States
CPT,CAMDEN PROPERTY TRUST REIT,Real Estate,17095693.03,0.13081,179407,US1331311027,United States
CASY,CASEYS GENERAL STORES INC,Consumer Staples,16992248.0,0.13002,54920,US1475281036,United States
DOX,AMDOCS LTD,Information Technology,16931783.4,0.12955,198940,GB0022569080,United States
TFX,TELEFLEX INC,Health Care,16866215.4,0.12905,81330,US8793691069,United States
FAST,FASTENAL,Industrials,16783470.0,0.12842,248644,US3119001044,United States
DRI,DARDEN RESTAURANTS INC,Consumer Discretionary,16728599.63,0.128,109847,US2371941053,United States
CLH,CLEAN HARBORS INC,Industrials,16667860.8,0.12753,87312,US1844961078,United States
PTC,PTC INC,Information Technology,16629477.9,0.12724,94647,US69370C1009,United States
GEN,GEN DIGITAL INC,Information Technology,16531216.62,0.12649,811149,US6687711084,United States
MOH,MOLINA HEALTHCARE INC,Health Care,16395338.56,0.12545,45424,US60855R1005,United States
CNM,CORE & MAIN INC CLASS A,Industrials,16369739.53,0.12525,299867,US21874C1027,United States
CW,CURTISS WRIGHT CORP,Industrials,16337865.14,0.12501,65738,US2315611010,United States
WYNN,WYNN RESORTS LTD,Consumer Discretionary,16208610.4,0.12402,168664,US9831341071,United States
CUBE,CUBESMART REIT,Real Estate,16204926.92,0.12399,387122,US2296631094,United States
AOS,A O SMITH CORP,Industrials,16175747.17,0.12377,186593,US8318652091,United States
FBIN,FORTUNE BRANDS INNOVATIONS INC,Industrials,16103645.22,0.12322,218859,US34964C1062,United States
BXP,BOSTON PROPERTIES REIT INC,Real Estate,15969842.45,0.12219,272105,US1011211018,United States
THC,TENET HEALTHCARE CORP,Health Care,15958035.72,0.1221,175209,US88033G4073,United States
CG,CARLYLE GROUP INC,Financials,15911750.4,0.12175,364280,US14316J1088,United States
ATR,APTARGROUP INC,Materials,15809295.06,0.12096,113646,US0383361039,United States
HSIC,HENRY SCHEIN INC,Health Care,15769768.63,0.12066,225379,US8064071025,United States
NWSA,NEWS CORP CLASS A,Communication,15758273.25,0.12057,655775,US65249B1098,United States
REXR,REXFORD INDUSTRIAL REALTY REIT INC,Real Estate,15696671.27,0.1201,363433,US76169C1009,United States
AIZ,ASSURANT INC,Financials,15654549.34,0.11978,91606,US04621X1081,United States
UHS,UNIVERSAL HEALTH SERVICES INC CLAS,Health Care,15633272.9,0.11962,101746,US9139031002,United States
DINO,HF SINCLAIR CORP,Energy,15548475.6,0.11897,276270,US4039491000,United States
NLY,ANNALY CAPITAL MANAGEMENT REIT INC,Financials,15543360.0,0.11893,864000,US0357108390,United States
AFG,AMERICAN FINANCIAL GROUP INC,Financials,15510207.16,0.11868,123676,US0259321042,United States
WTRG,ESSENTIAL UTILITIES INC,Utilities,15243055.44,0.11663,433534,US29670G1022,United States
GWRE,GUIDEWIRE SOFTWARE INC,Information Technology,15182609.0,0.11617,140710,US40171V1008,United States
QGEN,QIAGEN NV,Health Care,15169228.81,0.11607,384323,NL0015001WM6,Germany
WWD,WOODWARD INC,Industrials,15168409.2,0.11606,103320,US9807451037,United States
