symbol,name,sector,market_value,index_weight,amount_shares,isin,country
KLAC,KLA CORP,Information Technology,293862241.44,0.34571,456152,US4824801009,United States
ADP,AUTOMATIC DATA PROCESSING INC,Industrials,289706072.18,0.34082,1197182,US0530151036,United States
PANW,PALO ALTO NETWORKS INC,Information Technology,289517409.72,0.34059,1029798,US6974351057,United States
BX,BLACKSTONE INC,Financials,289250362.88,0.34028,2404009,US09260D1072,United States
MCD,MCDONALDS CORP,Consumer Discretionary,275370417.96,0.32395,1016202,US5801351017,United States
MMC,MARSH & MCLENNAN INC,Financials,269822347.66,0.31743,1337542,US5717481023,United States
CMG,CHIPOTLE MEXICAN GRILL INC,Consumer Discretionary,269400156.74,0.31693,92642,US1696561059,United States
AMT,AMERICAN TOWER REIT CORP,Real Estate,268571232.0,0.31595,1570592,US03027X1000,United States
SNPS,SYNOPSYS INC,Information Technology,266323310.66,0.31331,512446,US8716071076,United States
CDNS,CADENCE DESIGN SYSTEMS INC,Information Technology,260704204.8,0.3067,911872,US1273871087,United States
TGT,TARGET CORP,Consumer Staples,258482186.0,0.30408,1551700,US87612E1064,United States
WM,WASTE MANAGEMENT INC,Industrials,252921649.01,0.29754,1233343,US94106L1098,United States
ORCL,ORACLE CORP,Information Technology,248161468.0,0.29194,2139323,US68389X1054,United States
ZTS,ZOETIS INC CLASS A,Health Care,239086623.85,0.28127,1561535,US98978V1035,United States
PG,PROCTER & GAMBLE,Consumer Staples,234880527.84,0.27632,1493296,US7427181091,United States
ABNB,AIRBNB INC CLASS A,Consumer Discretionary,223621276.0,0.26307,1396760,US0090661010,United States
ANET,ARISTA NETWORKS INC,Information Technology,217504554.24,0.25588,845696,US0404131064,United States
CRWD,CROWDSTRIKE HOLDINGS INC CLASS A,Information Technology,211677592.7,0.24902,719747,US22788C1053,United States
SHW,SHERWIN WILLIAMS,Materials,206763913.46,0.24324,668317,US8243481061,United States
ITW,ILLINOIS TOOL INC,Industrials,204799531.5,0.24093,823050,US4523081093,United States
PYPL,PAYPAL HOLDINGS INC,Financials,204638316.3,0.24074,3295303,US70450Y1038,United States
TXN,TEXAS INSTRUMENT INC,Information Technology,204512866.48,0.24059,1249544,US8825081040,United States
UNP,UNION PACIFIC CORP,Industrials,202276923.52,0.23796,880192,US9078181081,United States
NKE,NIKE INC CLASS B,Consumer Discretionary,202259270.86,0.23794,2112589,US6541061031,United States
MRK,MERCK & CO INC,Health Care,197470428.26,0.23231,1576862,US58933Y1055,United States
MAR,MARRIOTT INTERNATIONAL INC CLASS A,Consumer Discretionary,191225066.1,0.22496,809247,US5719032022,United States
APO,APOLLO GLOBAL MANAGEMENT INC,Financials,188769885.6,0.22207,1759272,US03769M1062,United States
ORLY,OREILLY AUTOMOTIVE INC,Consumer Discretionary,186167224.8,0.21901,169080,US67103H1077,United States
MCO,MOODYS CORP,Financials,182863612.2,0.21512,488157,US6153691059,United States
EW,EDWARDS LIFESCIENCES CORP,Health Care,175569662.45,0.20654,2030881,US28176E1082,United States
DXCM,DEXCOM INC,Health Care,175157551.8,0.20606,1304226,US2521311074,United States
MSI,MOTOROLA SOLUTIONS INC,Information Technology,174025526.84,0.20473,512654,US6200763075,United States
WDAY,WORKDAY INC CLASS A,Information Technology,173060866.44,0.20359,676971,US98138H1014,United States
CTAS,CINTAS CORP,Industrials,172271496.64,0.20266,260056,US1729081059,United States
SNOW,SNOWFLAKE CLASS A,Information Technology,157363872.12,0.18513,1060332,US8334451098,United States
CPRT,COPART INC,Industrials,153921964.0,0.18108,2893270,US2172041061,United States
ADSK,AUTODESK INC,Information Technology,152653039.35,0.17958,724745,US0527691069,United States
AZO,AUTOZONE INC,Consumer Discretionary,144531740.04,0.17003,48612,US0533321024,United States
ECL,ECOLAB INC,Materials,142901245.32,0.16811,651892,US2788651006,United States
GWW,WW GRAINGER INC,Industrials,139627832.2,0.16426,148930,US3848021040,United States
AXP,AMERICAN EXPRESS,Financials,139616947.5,0.16425,641917,US0258161092,United States
AMP,AMERIPRISE FINANCE INC,Financials,139405807.61,0.164,337847,US03076C1062,United States
FTNT,FORTINET INC,Information Technology,138907450.36,0.16341,2169412,US34959E1091,United States
PLTR,PALANTIR TECHNOLOGIES INC CLASS A,Information Technology,137180481.82,0.16138,6492214,US69608A1088,United States
ROST,ROSS STORES INC,Consumer Discretionary,137074636.0,0.16126,1040020,US7782961038,United States
SPOT,SPOTIFY TECHNOLOGY SA,Communication,136695296.4,0.16081,472667,LU1778762911,United States
COR,CENCORA INC,Health Care,134525607.3,0.15826,566901,US03073E1055,United States
KMB,KIMBERLY CLARK CORP,Consumer Staples,134305101.03,0.158,1069223,US4943681035,United States
MNST,MONSTER BEVERAGE CORP,Consumer Staples,134148461.04,0.15782,2509324,US61174X1090,United States
IDXX,IDEXX LABORATORIES INC,Health Care,132670338.25,0.15608,277675,US45168D1046,United States
LULU,LULULEMON ATHLETICA INC,Consumer Discretionary,130402084.97,0.15341,375247,US5500211090,United States
LNG,CHENIERE ENERGY INC,Energy,129639953.54,0.15251,808078,US16411R2085,United States
IQV,IQVIA HOLDINGS INC,Health Care,129207026.56,0.152,568768,US46266C1053,United States
ODFL,OLD DOMINION FREIGHT LINE INC,Industrials,128707913.68,0.15141,619324,US6795801009,United States
PAYX,PAYCHEX INC,Industrials,127994972.23,0.15058,1086637,US7043261079,United States
SYY,SYSCO CORP,Consumer Staples,127033446.72,0.14944,1679448,US8718291078,United States
TTD,TRADE DESK INC CLASS A,Communication,120081154.89,0.14127,1485969,US88339J1051,United States
DDOG,DATADOG INC CLASS A,Information Technology,117408657.38,0.13812,939119,US23804L1035,United States
EQIX,EQUINIX REIT INC,Real Estate,116959187.25,0.13759,158085,US29444U7000,United States
IT,GARTNER INC,Information Technology,114581310.06,0.1348,254846,US3666511072,United States
YUM,YUM BRANDS INC,Consumer Discretionary,114124649.9,0.13426,827770,US9884981013,United States
APH,AMPHENOL CORP CLASS A,Information Technology,109357284.96,0.12865,986267,US0320951017,United States
DG,DOLLAR GENERAL CORP,Consumer Staples,107628092.64,0.12662,738798,US2566771059,United States
MCHP,MICROCHIP TECHNOLOGY INC,Information Technology,107562696.15,0.12654,1277315,US5950171042,United States
VRSK,VERISK ANALYTICS INC,Industrials,107456792.81,0.12641,481157,US92345Y1064,United States
A,AGILENT TECHNOLOGIES INC,Health Care,106496593.28,0.12528,804112,US00846U1016,United States
DASH,DOORDASH INC CLASS A,Consumer Discretionary,106493875.4,0.12528,818554,US25809K1051,United States
ROK,ROCKWELL AUTOMATION INC,Industrials,105965113.5,0.12466,387441,US7739031091,United States
HUBS,HUBSPOT INC,Information Technology,101507268.28,0.11942,156266,US4435731009,United States
TEAM,ATLASSIAN CORP CLASS A,Information Technology,101205368.08,0.11906,522728,US0494681010,United States
CDW,CDW CORP,Information Technology,101191431.1,0.11904,429323,US12514G1085,United States
SYK,STRYKER CORP,Health Care,99676434.9,0.11726,304402,US8636671013,United States
VEEV,VEEVA SYSTEMS INC CLASS A,Health Care,97435182.46,0.11462,488299,US9224751084,United States
FAST,FASTENAL,Industrials,97342627.5,0.11452,1442113,US3119001044,United States
UPS,UNITED PARCEL SERVICE INC CLASS B,Industrials,96604719.12,0.11365,676788,US9113121068,United States
MPWR,MONOLITHIC POWER SYSTEMS INC,Information Technology,96117654.81,0.11307,154951,US6098391054,United States
FICO,FAIR ISAAC CORP,Information Technology,94923282.0,0.11167,81672,US3032501047,United States
WST,WEST PHARMACEUTICAL SERVICES INC,Health Care,94156286.89,0.11077,249533,US9553061055,United States
TSCO,TRACTOR SUPPLY,Consumer Discretionary,90125188.05,0.10603,364363,US8923561067,United States
MCK,MCKESSON CORP,Health Care,88777210.77,0.10444,171117,US58155Q1031,United States
CHTR,CHARTER COMMUNICATIONS INC CLASS A,Communication,88288308.08,0.10386,339688,US16119P1084,United States
RMD,RESMED INC,Health Care,86947909.84,0.10229,489544,US7611521078,United States
MTD,METTLER TOLEDO INC,Health Care,86032470.96,0.10121,72141,US5926881054,United States
NET,CLOUDFLARE INC CLASS A,Information Technology,85925794.76,0.10109,990956,US18915M1071,United States
TRGP,TARGA RESOURCES CORP,Energy,83767596.66,0.09855,749397,US87612G1013,United States
CPNG,COUPANG INC CLASS A,Consumer Discretionary,82141001.9,0.09663,3683453,US22266T1097,United States
FI,FISERV INC,Financials,81185698.02,0.09551,552622,US3377381088,United States
PSA,PUBLIC STORAGE REIT,Real Estate,79911425.88,0.09401,307021,US74460D1090,United States
HES,HESS CORP,Energy,79144314.98,0.09311,521441,US42809H1077,United States
ANSS,ANSYS INC,Information Technology,78337220.5,0.09216,241409,US03662Q1058,United States
ALGN,ALIGN TECHNOLOGY INC,Health Care,77589927.22,0.09128,257483,US0162551016,United States
MDB,MONGODB INC CLASS A,Information Technology,76583247.6,0.09009,228232,US60937P1066,United States
HLT,HILTON WORLDWIDE HOLDINGS INC,Consumer Discretionary,76278684.74,0.08974,383657,US43300A2033,United States
CHD,CHURCH AND DWIGHT INC,Consumer Staples,76158916.8,0.0896,737974,US1713401024,United States
ARES,ARES MANAGEMENT CORP CLASS A,Financials,73632197.6,0.08662,563368,US03990B1017,United States
AXON,AXON ENTERPRISE INC,Industrials,70614833.51,0.08307,237289,US05464C1018,United States
DECK,DECKERS OUTDOOR CORP,Consumer Discretionary,70152004.8,0.08253,86256,US2435371073,United States
ULTA,ULTA BEAUTY INC,Consumer Discretionary,69508885.88,0.08177,163508,US90384S3031,United States
HSY,HERSHEY FOODS,Consumer Staples,69142631.22,0.08134,374027,US4278661081,United States
LIN,LINDE PLC,Materials,68927006.28,0.08109,154396,IE000S9YS762,United States
LPLA,LPL FINANCIAL HOLDINGS INC,Financials,66006777.69,0.07765,254097,US50212V1008,United States
TT,TRANE TECHNOLOGIES PLC,Industrials,65606767.44,0.07718,226574,IE00BK9ZQ967,United States
MSCI,MSCI INC,Financials,65470632.0,0.07702,129450,US55354G1004,United States
PINS,PINTEREST INC CLASS A,Communication,65356495.56,0.07689,1985916,US72352L1061,United States
CPAY,CORPAY INC,Financials,65155212.68,0.07665,220387,US2199481068,United States
BR,BROADRIDGE FINANCIAL SOLUTIONS INC,Industrials,63556226.18,0.07477,329341,US11133T1034,United States
EFX,EQUIFAX INC,Industrials,61660822.35,0.07254,283485,US2944291051,United States
BAH,BOOZ ALLEN HAMILTON HOLDING CORP C,Industrials,60796086.33,0.07152,435783,US0995021062,United States
CLX,CLOROX,Consumer Staples,59534970.4,0.07004,415747,US1890541097,United States
DKNG,DRAFTKINGS INC CLASS A,Consumer Discretionary,58681211.64,0.06903,1409251,US26142V1052,United States
HUM,HUMANA INC,Health Care,58115984.96,0.06837,178912,US4448591028,United States
WAT,WATERS CORP,Health Care,57931238.93,0.06815,196891,US9418481035,United States
NU,NU HOLDINGS LTD CLASS A,Financials,57570662.5,0.06773,5400625,KYG6683N1034,United States
DPZ,DOMINOS PIZZA INC,Consumer Discretionary,57074301.7,0.06714,118495,US25754A2015,United States
RBLX,ROBLOX CORP CLASS A,Communication,56328370.65,0.06627,1584483,US7710491033,United States
ELV,ELEVANCE HEALTH INC,Health Care,55711104.82,0.06554,106078,US0367521038,United States
FDS,FACTSET RESEARCH SYSTEMS INC,Financials,55423101.38,0.0652,129053,US3030751057,United States
HON,HONEYWELL INTERNATIONAL INC,Industrials,55207215.76,0.06495,288922,US4385161066,United States
LVS,LAS VEGAS SANDS CORP,Consumer Discretionary,53000897.16,0.06235,1155207,US5178341070,United States
ZS,ZSCALER INC,Information Technology,51466704.59,0.06055,297547,US98980G1022,United States
KKR,KKR AND CO INC,Financials,51233187.15,0.06027,548829,US48251W1045,United States
SQ,BLOCK INC CLASS A,Financials,49853774.22,0.05865,691837,US8522341036,United States
ALNY,ALNYLAM PHARMACEUTICALS INC,Health Care,49265852.4,0.05796,339390,US02043Q1076,United States
CSGP,COSTAR GROUP INC,Real Estate,49219625.1,0.0579,584695,US22160N1090,United States
ENPH,ENPHASE ENERGY INC,Information Technology,48839055.39,0.05746,447367,US29355A1079,United States
MANH,MANHATTAN ASSOCIATES INC,Information Technology,47776894.76,0.05621,207329,US5627501092,United States
POOL,POOL CORP,Consumer Discretionary,46480786.98,0.05468,128078,US73278L1052,United States
EPAM,EPAM SYSTEMS INC,Information Technology,46241759.34,0.0544,187047,US29414B1044,United States
CAH,CARDINAL HEALTH INC,Health Care,45003360.0,0.05294,424560,US14149Y1082,United States
BA,BOEING,Industrials,44172642.24,0.05197,259488,US0970231058,United States
TER,TERADYNE INC,Information Technology,43581589.2,0.05127,434946,US8807701029,United States
NBIX,NEUROCRINE BIOSCIENCES INC,Health Care,43170928.8,0.05079,325720,US64125C1099,United States
TYL,TYLER TECHNOLOGIES INC,Information Technology,42678046.3,0.05021,105914,US9022521051,United States
EXPE,EXPEDIA GROUP INC,Consumer Discretionary,42107803.4,0.04954,328198,US30212P3038,United States
LECO,LINCOLN ELECTRIC HOLDINGS INC,Industrials,42026592.35,0.04944,175895,US5339001068,United States
EQH,EQUITABLE HOLDINGS INC,Financials,41451203.28,0.04876,1143797,US29452E1010,United States
HCA,HCA HEALTHCARE INC,Health Care,41134797.0,0.04839,138501,US40412C1018,United States
DT,DYNATRACE INC,Information Technology,40258273.86,0.04736,870261,US2681501092,United States
SWAV,SHOCKWAVE MEDICAL INC,Health Care,39940736.48,0.04699,121949,US82489T1043,United States
PSTG,PURE STORAGE INC CLASS A,Information Technology,39399937.86,0.04635,760323,US74624M1027,United States
HEIA,HEICO CORP CLASS A,Industrials,39146696.94,0.04605,245557,US4228062083,United States
BURL,BURLINGTON STORES INC,Consumer Discretionary,38882980.88,0.04574,216872,US1220171060,United States
DOCU,DOCUSIGN INC,Information Technology,38742024.32,0.04558,679208,US2561631068,United States
ABT,ABBOTT LABORATORIES,Health Care,38731991.1,0.04557,367930,US0028241000,United States
KVUE,KENVUE INC,Consumer Staples,38727360.32,0.04556,1977904,US49177J1025,United States
PODD,INSULET CORP,Health Care,38382090.0,0.04515,233000,US45784P1012,United States
FND,FLOOR DECOR HOLDINGS INC CLASS A,Consumer Discretionary,38266212.64,0.04502,349208,US3397501012,United States
MOH,MOLINA HEALTHCARE INC,Health Care,38243397.7,0.04499,105955,US60855R1005,United States
LW,LAMB WESTON HOLDINGS INC,Consumer Staples,37026777.27,0.04356,461163,US5132721045,United States
SPGI,S&P GLOBAL INC,Financials,36957344.85,0.04348,89405,US78409V1044,United States
TDG,TRANSDIGM GROUP INC,Industrials,36500866.5,0.04294,30079,US8936411003,United States
ROL,ROLLINS INC,Industrials,36416278.6,0.04284,858065,US7757111049,United States
TPL,TEXAS PACIFIC LAND CORP,Energy,36200236.8,0.04259,62157,US88262P1021,United States
WING,WINGSTOP INC,Consumer Discretionary,35872372.8,0.0422,100652,US9741551033,United States
IRM,IRON MOUNTAIN INC,Real Estate,35829285.74,0.04215,481447,US46284V1017,United States
WMS,ADVANCED DRAINAGE SYSTEMS INC,Industrials,35735744.52,0.04204,227892,US00790R1041,United States
PTC,PTC INC,Information Technology,35391251.0,0.04164,201430,US69370C1009,United States
EL,ESTEE LAUDER INC CLASS A,Consumer Staples,35372738.7,0.04161,244270,US5184391044,United States
SRPT,SAREPTA THERAPEUTICS INC,Health Care,34952645.7,0.04112,299894,US8036071004,United States
GDDY,GODADDY INC CLASS A,Information Technology,34907783.7,0.04107,287662,US3802371076,United States
JBL,JABIL INC,Information Technology,34658067.96,0.04077,267444,US4663131039,United States
ALLE,ALLEGION PLC,Industrials,33993058.12,0.03999,272293,IE00BFRT3W74,United States
CELH,CELSIUS HOLDINGS INC,Consumer Staples,33875625.65,0.03985,484145,US15118V2079,United States
RBA,RB GLOBAL INC,Industrials,33808756.08,0.03977,466392,CA74935Q1072,Canada
TXRH,TEXAS ROADHOUSE INC,Consumer Discretionary,33785943.46,0.03975,224551,US8826811098,United States
SPG,SIMON PROPERTY GROUP REIT INC,Real Estate,33348402.75,0.03923,237575,US8288061091,United States
SCCO,SOUTHERN COPPER CORP,Materials,33154136.98,0.039,287447,US84265V1052,Peru
KNSL,KINSALE CAPITAL GROUP INC,Financials,33098620.8,0.03894,73240,US49714P1084,United States
HUBB,HUBBELL INC,Industrials,32171667.36,0.03785,82012,US4435106079,United States
NTRA,NATERA INC,Health Care,32006623.36,0.03765,366712,US6323071042,United States
TREX,TREX INC,Industrials,32005268.85,0.03765,363903,US89531P1057,United States
PAYC,PAYCOM SOFTWARE INC,Industrials,31958846.64,0.0376,172872,US70432V1026,United States
BSY,BENTLEY SYSTEMS INC CLASS B,Information Technology,31548360.0,0.03711,606000,US08265T2087,United States
LSCC,LATTICE SEMICONDUCTOR CORP,Information Technology,31361861.99,0.03689,456571,US5184151042,United States
PWR,QUANTA SERVICES INC,Industrials,31215855.12,0.03672,127059,US74762E1029,United States
TECH,BIO TECHNE CORP,Health Care,30611736.91,0.03601,492071,US09073M1045,United States
RCL,ROYAL CARIBBEAN GROUP LTD,Consumer Discretionary,30199113.44,0.03553,236596,LR0008862868,United States
URI,UNITED RENTALS INC,Industrials,29937122.64,0.03522,47303,US9113631090,United States
APA,APA CORP,Energy,29888752.77,0.03516,921639,US03743Q1085,United States
TTC,TORO,Industrials,29570218.02,0.03479,349902,US8910921084,United States
MEDP,MEDPACE HOLDINGS INC,Health Care,29387863.2,0.03457,78510,US58506Q1094,United States
DRI,DARDEN RESTAURANTS INC,Consumer Discretionary,28823776.01,0.03391,189269,US2371941053,United States
CHDN,CHURCHILL DOWNS INC,Consumer Discretionary,28511745.6,0.03354,238992,US1714841087,United States
NTAP,NETAPP INC,Information Technology,28260008.7,0.03325,282205,US64110D1046,United States
FIVE,FIVE BELOW INC,Consumer Discretionary,27954320.0,0.03289,183910,US33829M1018,United States
TOST,TOAST INC CLASS A,Financials,27422912.37,0.03226,1235823,US8887871080,United States
MTCH,MATCH GROUP INC,Communication,27149667.48,0.03194,842634,US57667L1070,United States
HEI,HEICO CORP,Industrials,26865525.94,0.03161,136609,US4228061093,United States
PPG,PPG INDUSTRIES INC,Materials,26733675.26,0.03145,197866,US6935061076,United States
BRKR,BRUKER CORP,Health Care,26516513.92,0.03119,337532,US1167941087,United States
ESTC,ELASTIC NV,Information Technology,25792982.82,0.03034,270622,NL0013056914,United States
MUSA,MURPHY USA INC,Consumer Discretionary,25756472.95,0.0303,62387,US6267551025,United States
CSX,CSX CORP,Industrials,25549844.16,0.03006,742944,US1264081035,United States
CI,CIGNA,Health Care,25383859.62,0.02986,72779,US1255231003,United States
MKTX,MARKETAXESS HOLDINGS INC,Financials,25260280.45,0.02972,124343,US57060D1081,United States
MORN,MORNINGSTAR INC,Financials,25259877.72,0.02972,86394,US6177001095,United States
BRO,BROWN & BROWN INC,Financials,25229320.62,0.02968,310974,US1152361010,United States
VMC,VULCAN MATERIALS,Materials,25006042.52,0.02942,98036,US9291601097,United States
LAMR,LAMAR ADVERTISING COMPANY  CLAS,Real Estate,24942226.56,0.02934,225273,US5128161099,United States
GLOB,GLOBANT SA,Information Technology,24876624.96,0.02927,138573,LU0974299876,United States
CROX,CROCS INC,Consumer Discretionary,24763281.6,0.02913,204520,US2270461096,United States
PEN,PENUMBRA INC,Health Care,24561707.76,0.02889,121689,US70975L1070,United States
INCY,INCYTE CORP,Health Care,24129549.32,0.02839,456826,US45337C1027,United States
BFB,BROWN FORMAN CORP CLASS B,Consumer Staples,24004069.42,0.02824,490079,US1156372096,United States
INSP,INSPIRE MEDICAL SYSTEMS INC,Health Care,23678277.35,0.02786,98189,US4577301090,United States
VST,VISTRA CORP,Utilities,23588926.92,0.02775,358059,US92840M1027,United States
HAL,HALLIBURTON,Energy,23494407.4,0.02764,607876,US4062161017,United States
DVA,DAVITA INC,Health Care,22948488.92,0.027,181972,US23918K1088,United States
KEYS,KEYSIGHT TECHNOLOGIES INC,Information Technology,22446260.9,0.02641,152810,US49338L1035,United States
AES,AES CORP,Utilities,22314581.59,0.02625,1371517,US00130H1059,United States
PCTY,PAYLOCITY HOLDING CORP,Industrials,22293180.0,0.02623,141544,US70438V1061,United States
REGN,REGENERON PHARMACEUTICALS INC,Health Care,21194714.92,0.02493,23708,US75886F1075,United States
CHE,CHEMED CORP,Health Care,21123576.36,0.02485,35358,US16359R1032,United States
CHRW,CH ROBINSON WORLDWIDE INC,Industrials,21025420.14,0.02473,300922,US12541W2098,United States
GGG,GRACO INC,Industrials,20268716.19,0.02384,230091,US3841091040,United States
TKO,TKO GROUP HOLDINGS INC CLASS A,Communication,19946255.91,0.02347,208229,US87256C1018,United States
MASI,MASIMO CORP,Health Care,19802456.64,0.0233,145692,US5747951003,United States
LYFT,LYFT INC CLASS A,Industrials,19672048.02,0.02314,1177262,US55087P1049,United States
OVV,OVINTIV INC,Energy,19591602.94,0.02305,380198,US69047Q1022,United States
PCOR,PROCORE TECHNOLOGIES INC,Information Technology,19234443.36,0.02263,268188,US74275K1088,United States
EXP,EAGLE MATERIALS INC,Materials,18679499.46,0.02197,77067,US26969P1084,United States
PATH,UIPATH INC CLASS A,Information Technology,18674546.24,0.02197,980806,US90364P1057,United States
AVY,AVERY DENNISON CORP,Materials,18543176.25,0.02181,88575,US0536111091,United States
ILMN,ILLUMINA INC,Health Care,18539473.82,0.02181,158878,US4523271090,United States
EME,EMCOR GROUP INC,Industrials,18165387.24,0.02137,54054,US29084Q1004,United States
EXEL,EXELIXIS INC,Health Care,17742450.96,0.02087,788904,US30161Q1040,United States
CFLT,CONFLUENT INC CLASS A,Information Technology,17694196.58,0.02082,645538,US20717M1036,United States
DBX,DROPBOX INC CLASS A,Information Technology,17600308.0,0.02071,773300,US26210C1045,United States
IONS,IONIS PHARMACEUTICALS INC,Health Care,16677047.31,0.01962,408651,US4622221004,United States
PRI,PRIMERICA INC,Financials,16485762.3,0.01939,78470,US74164M1080,United States
PFGC,PERFORMANCE FOOD GROUP,Consumer Staples,16334226.72,0.01922,240068,US71377A1034,United States
RYAN,RYAN SPECIALTY HOLDINGS INC CLASS,Financials,16325441.54,0.01921,324626,US78351F1075,United States
HPQ,HP INC,Information Technology,16236610.34,0.0191,587857,US40434L1052,United States
APLS,APELLIS PHARMACEUTICALS INC,Health Care,16137009.05,0.01898,339655,US03753U1060,United States
GTLB,GITLAB INC CLASS A,Information Technology,16101913.68,0.01894,306353,US37637K1088,United States
SMAR,SMARTSHEET INC CLASS A,Information Technology,16084575.38,0.01892,429839,US83200N1037,United States
LSTR,LANDSTAR SYSTEM INC,Industrials,15852275.7,0.01865,94867,US5150981018,United States
ETSY,ETSY INC,Consumer Discretionary,15455674.78,0.01818,229517,US29786A1060,United States
ACGL,ARCH CAPITAL GROUP LTD,Financials,15369421.86,0.01808,168174,BMG0450A1053,United States
HRB,H&R BLOCK INC,Consumer Discretionary,15271793.24,0.01797,327932,US0936711052,United States
WEX,WEX INC,Financials,14999825.5,0.01765,65245,US96208T1043,United States
GPK,GRAPHIC PACKAGING HOLDING,Materials,14774404.17,0.01738,542977,US3886891015,United States
CCI,CROWN CASTLE INC,Real Estate,14436533.86,0.01698,152978,US22822V1017,United States
DV,DOUBLEVERIFY HOLDINGS INC,Information Technology,14286631.26,0.01681,474009,US25862V1052,United States
FIVN,FIVE9 INC,Information Technology,13980679.02,0.01645,243481,US3383071012,United States
STZ,CONSTELLATION BRANDS INC CLASS A,Consumer Staples,13930176.68,0.01639,53851,US21036P1084,United States
TW,TRADEWEB MARKETS INC CLASS A,Financials,13405932.0,0.01577,132732,US8926721064,United States
EXAS,EXACT SCIENCES CORP,Health Care,13110524.4,0.01542,206530,US30063P1057,United States
RGEN,REPLIGEN CORP,Health Care,12851905.68,0.01512,81828,US7599161095,United States
JKHY,JACK HENRY AND ASSOCIATES INC,Financials,12667847.14,0.0149,76882,US4262811015,United States
TDC,TERADATA CORP,Information Technology,12441161.25,0.01464,338535,US88076W1036,United States
